OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\T2A_42
Export date:	2022/09/09 15:29:08
Start of measurement:	2022-09-09 14:08:27.803

Datafile sample rate:	10.00	Hz
Datafile duration:	3734.600	s
Datafile total number of samples:	37346

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.03

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3734.600
Selected time span (sample numbers):	0	37346


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_42)
3	Rx1-Tx1 HHb (T2A_42)
4	Rx1-Tx1 tHb (T2A_42)
5	Rx1-Tx2 O2Hb (T2A_42)
6	Rx1-Tx2 HHb (T2A_42)
7	Rx1-Tx2 tHb (T2A_42)
8	Rx1-Tx3 O2Hb (T2A_42)
9	Rx1-Tx3 HHb (T2A_42)
10	Rx1-Tx3 tHb (T2A_42)
11	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_42)
12	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_42)
13	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13
     0	145.5673	75.9755	221.5428	116.2761	60.3662	176.6424	96.3482	54.2081	150.5564	43.7250	98.5201	
     1	 0.5708	-0.1279	 0.4429	 0.5115	-0.1605	 0.3510	 0.4947	-0.2357	 0.2589	69.6668	99.9535	
     2	 0.5823	-0.0741	 0.5081	 0.5926	-0.0981	 0.4945	 0.5228	-0.1712	 0.3516	69.6231	99.9493	
     3	 0.4957	-0.1416	 0.3541	 0.5399	-0.1568	 0.3831	 0.5056	-0.2648	 0.2407	69.8570	99.9466	
     4	 0.3919	-0.2193	 0.1726	 0.4743	-0.1965	 0.2778	 0.4717	-0.3210	 0.1508	69.9299	99.9434	
     5	 0.2578	-0.2527	 0.0051	 0.3924	-0.2728	 0.1196	 0.3575	-0.3782	-0.0207	70.0132	99.9443	
     6	 0.0951	-0.3501	-0.2550	 0.1696	-0.3539	-0.1844	 0.1808	-0.4495	-0.2687	69.9022	99.9477	
     7	-0.0581	-0.4261	-0.4842	 0.0375	-0.4472	-0.4097	 0.0225	-0.5215	-0.4989	69.8697	99.9485	
     8	-0.1780	-0.4979	-0.6759	-0.0403	-0.5748	-0.6151	-0.1351	-0.5812	-0.7163	69.7602	99.9519	
     9	-0.3464	-0.5517	-0.8981	-0.1594	-0.6871	-0.8465	-0.2869	-0.6493	-0.9363	69.8055	99.9552	
    10	-0.5062	-0.6005	-1.1067	-0.3418	-0.6766	-1.0184	-0.4663	-0.5319	-0.9982	69.1666	99.9604	
    11	-0.6271	-0.5476	-1.1746	-0.4091	-0.5025	-0.9117	-0.4064	-0.3292	-0.7356	68.9043	99.9600	
    12	-0.4263	-0.3648	-0.7911	-0.1839	-0.2589	-0.4428	-0.1282	-0.2084	-0.3366	69.2057	99.9499	
    13	-0.1837	-0.3135	-0.4971	-0.1029	-0.1965	-0.2993	-0.0784	-0.2020	-0.2804	69.0648	99.9485	
    14	-0.2484	-0.2896	-0.5379	-0.2439	-0.2012	-0.4451	-0.2373	-0.1674	-0.4047	68.7990	99.9542	
    15	-0.0076	-0.1298	-0.1374	 0.0187	-0.1632	-0.1445	 0.0467	-0.2928	-0.2461	69.8314	99.9487	
    16	 0.0732	-0.1597	-0.0864	 0.0925	-0.1052	-0.0128	 0.2209	-0.1517	 0.0692	69.4895	99.9545	
    17	 0.2959	-0.0264	 0.2695	 0.2448	-0.0265	 0.2183	 0.2394	-0.0335	 0.2058	69.1507	99.9569	
    18	 0.1551	-0.0324	 0.1227	 0.1459	-0.0326	 0.1133	 0.1941	-0.0728	 0.1212	69.3829	99.9554	
    19	 0.0828	 0.0026	 0.0853	 0.0835	-0.0166	 0.0669	 0.0556	-0.0021	 0.0535	69.0738	99.9571	
    20	 0.0000	-0.0000	-0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	69.0729	99.9562	
    21	-0.0923	-0.0240	-0.1162	-0.0697	 0.0115	-0.0582	 0.0326	 0.0316	 0.0642	69.0986	99.9589	
    22	-0.1570	-0.0001	-0.1570	-0.0178	 0.0563	 0.0384	 0.0753	 0.1407	 0.2160	68.9662	99.9591	
    23	-0.0476	 0.0341	-0.0134	 0.1880	 0.0868	 0.2749	 0.2118	 0.2709	 0.4827	68.7212	99.9611	
    24	 0.0114	-0.0871	-0.0757	 0.3437	-0.0204	 0.3233	 0.4167	 0.1689	 0.5856	69.0553	99.9602	
    25	-0.3216	-0.2708	-0.5924	-0.0899	-0.2155	-0.3054	-0.0694	-0.2680	-0.3374	69.6092	99.9436	
    26	-1.0342	-0.4469	-1.4812	-0.8971	-0.4218	-1.3189	-1.0069	-0.2289	-1.2358	68.2580	99.9600	
    27	-0.9895	-0.2480	-1.2375	-0.6298	-0.0588	-0.6885	-0.5424	 0.0285	-0.5140	68.7275	99.9461	
    28	-0.7963	-0.1950	-0.9913	-0.5512	-0.0381	-0.5892	-0.5360	 0.0323	-0.5037	68.5854	99.9469	
    29	-0.5109	-0.1180	-0.6289	-0.3436	-0.1005	-0.4441	-0.4639	-0.1262	-0.5900	69.0443	99.9434	
    30	-0.6013	-0.2504	-0.8517	-0.4190	-0.1863	-0.6053	-0.3617	-0.1833	-0.5450	69.2209	99.9502	
    31	-0.4929	-0.2324	-0.7253	-0.3614	-0.1649	-0.5264	-0.3624	-0.1955	-0.5579	69.1526	99.9466	
    32	-0.5690	-0.2623	-0.8313	-0.3922	-0.2104	-0.6026	-0.4370	-0.2051	-0.6421	69.0747	99.9469	
    33	-0.6099	-0.2555	-0.8654	-0.4068	-0.2192	-0.6260	-0.4549	-0.1921	-0.6470	69.0729	99.9485	
    34	-0.6261	-0.2496	-0.8756	-0.4125	-0.1958	-0.6083	-0.4115	-0.1896	-0.6011	69.1854	99.9478	
    35	-0.6261	-0.2496	-0.8756	-0.4190	-0.1863	-0.6053	-0.4051	-0.1857	-0.5909	69.1844	99.9476	
    36	-0.6927	-0.2581	-0.9508	-0.4846	-0.2260	-0.7106	-0.5111	-0.2023	-0.7134	69.1123	99.9492	
    37	-0.9286	-0.3368	-1.2654	-0.7407	-0.2735	-1.0143	-0.7913	-0.1221	-0.9134	68.4438	99.9563	
    38	-0.9914	-0.2804	-1.2718	-0.7270	-0.1578	-0.8848	-0.6254	-0.0217	-0.6471	68.6582	99.9562	
    39	-0.7288	-0.1702	-0.8990	-0.4166	-0.0238	-0.4404	-0.1863	 0.1013	-0.0851	68.9833	99.9580	
    40	-0.6022	-0.1257	-0.7280	-0.3445	 0.0064	-0.3381	-0.1002	 0.0939	-0.0063	69.1030	99.9581	
    41	-0.5689	-0.1215	-0.6904	-0.3453	-0.0075	-0.3528	-0.1768	 0.0476	-0.1292	69.0777	99.9548	
    42	-0.8144	-0.2214	-1.0359	-0.5779	-0.1348	-0.7126	-0.5398	-0.0413	-0.5812	68.7834	99.9534	
    43	-0.8639	-0.2198	-1.0837	-0.6703	-0.1504	-0.8206	-0.6541	-0.0986	-0.7526	68.8334	99.9515	
    44	-0.8382	-0.2044	-1.0426	-0.5852	-0.1392	-0.7243	-0.4920	-0.0718	-0.5638	69.0540	99.9543	
    45	-0.6184	-0.1198	-0.7382	-0.2659	 0.0271	-0.2388	 0.0344	 0.1873	 0.2217	69.0822	99.9618	
    46	-0.1208	 0.0529	-0.0679	 0.2318	 0.1133	 0.3451	 0.2742	 0.6416	 0.9158	67.7699	99.9782	
    47	 0.1894	 0.2699	 0.4593	 0.4327	 0.3020	 0.7347	 0.3271	 0.9471	 1.2742	66.9676	99.9826	
    48	 0.5395	 0.4638	 1.0033	 0.7220	 0.5575	 1.2794	 0.7438	 1.1161	 1.8598	67.1919	99.9811	
    49	 1.1333	 0.7253	 1.8586	 0.9382	 1.0104	 1.9487	 1.5658	 0.8763	 2.4421	69.3233	99.9590	
    50	 1.6632	 0.8860	 2.5492	 1.1455	 1.5520	 2.6975	 2.0099	 1.0975	 3.1074	69.0829	99.9312	
    51	 1.9306	 1.2182	 3.1489	 1.5159	 1.7491	 3.2650	 2.1872	 1.2999	 3.4872	69.2024	99.9305	
    52	 2.1761	 1.4591	 3.6352	 1.6683	 1.5862	 3.2545	 1.9830	 1.2953	 3.2783	69.1012	99.9536	
    53	 1.9297	 1.4838	 3.4135	 1.3432	 1.8058	 3.1489	 1.7641	 1.2460	 3.0102	69.2646	99.9279	
    54	 1.5691	 1.3932	 2.9623	 0.4472	 2.6197	 3.0669	 1.6768	 1.1099	 2.7867	69.8300	99.8086	
    55	 1.7098	 0.9765	 2.6864	 0.4433	 2.3086	 2.7518	 1.6053	 1.0429	 2.6482	68.6715	99.8335	
