OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\T2A_69
Export date:	2022/09/15 03:48:38
Start of measurement:	2022-09-15 02:36:46.922

Datafile sample rate:	10.00	Hz
Datafile duration:	3393.300	s
Datafile total number of samples:	33933

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.06

Device id:	334
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	849	nm
1	2	759	nm
1	3	846	nm
1	4	757	nm
1	5	848	nm
1	6	757	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3393.300
Selected time span (sample numbers):	0	33933


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_69)
3	Rx1-Tx1 HHb (T2A_69)
4	Rx1-Tx1 tHb (T2A_69)
5	Rx1-Tx2 O2Hb (T2A_69)
6	Rx1-Tx2 HHb (T2A_69)
7	Rx1-Tx2 tHb (T2A_69)
8	Rx1-Tx3 O2Hb (T2A_69)
9	Rx1-Tx3 HHb (T2A_69)
10	Rx1-Tx3 tHb (T2A_69)
11	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_69)
12	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_69)
13	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13
     0	138.4391	74.7135	213.1526	113.8397	63.1581	176.9978	92.7926	57.2651	150.0576	11.5652	98.7634	
     1	-0.0536	 0.0437	-0.0099	-0.0730	 0.0610	-0.0120	-0.1390	 0.0984	-0.0406	63.4205	99.8499	
     2	-0.0694	 0.0494	-0.0200	-0.0666	 0.0517	-0.0149	-0.1453	 0.0944	-0.0509	63.4685	99.8509	
     3	-0.0620	 0.0386	-0.0234	-0.0875	 0.0521	-0.0355	-0.1342	 0.0782	-0.0560	63.5165	99.8485	
     4	-0.0620	 0.0386	-0.0234	-0.0739	 0.0472	-0.0266	-0.1161	 0.0780	-0.0381	63.5664	99.8482	
     5	-0.0221	 0.0324	 0.0103	-0.0256	 0.0372	 0.0116	-0.0680	 0.0733	 0.0053	63.6162	99.8479	
     6	 0.0020	 0.0319	 0.0340	-0.0183	 0.0417	 0.0234	-0.0562	 0.0691	 0.0129	63.6153	99.8476	
     7	-0.0137	 0.0376	 0.0239	-0.0183	 0.0417	 0.0234	-0.0625	 0.0652	 0.0027	63.6633	99.8493	
     8	-0.0063	 0.0268	 0.0204	-0.0119	 0.0324	 0.0205	-0.0625	 0.0652	 0.0027	63.6153	99.8490	
     9	-0.0063	 0.0268	 0.0204	-0.0119	 0.0324	 0.0205	-0.0451	 0.0529	 0.0078	63.7121	99.8487	
    10	-0.0063	 0.0268	 0.0204	-0.0119	 0.0324	 0.0205	-0.0514	 0.0489	-0.0025	63.7113	99.8497	
    11	-0.0231	 0.0164	-0.0067	-0.0192	 0.0279	 0.0087	-0.0577	 0.0450	-0.0127	63.7121	99.8509	
    12	-0.0315	 0.0113	-0.0202	-0.0337	 0.0190	-0.0147	-0.0647	 0.0290	-0.0357	63.7592	99.8501	
    13	-0.0399	 0.0061	-0.0338	-0.0410	 0.0145	-0.0265	-0.0765	 0.0332	-0.0434	63.7113	99.8497	
    14	-0.0158	 0.0056	-0.0101	-0.0200	 0.0141	-0.0059	-0.0285	 0.0285	 0.0000	63.8097	99.8474	
    15	 0.0084	 0.0051	 0.0135	 0.0146	 0.0090	 0.0235	 0.0015	 0.0241	 0.0256	63.8584	99.8482	
    16	 0.0084	 0.0051	 0.0135	 0.0146	 0.0090	 0.0235	-0.0048	 0.0202	 0.0153	63.8576	99.8492	
    17	 0.0084	 0.0051	 0.0135	 0.0137	-0.0048	 0.0089	-0.0111	 0.0162	 0.0051	63.8568	99.8472	
    18	-0.0000	-0.0000	-0.0000	 0.0073	 0.0045	 0.0118	 0.0063	 0.0039	 0.0102	63.9543	99.8489	
    19	-0.0000	-0.0000	-0.0000	 0.0137	-0.0048	 0.0089	 0.0063	 0.0039	 0.0102	63.9543	99.8481	
    20	-0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	-0.0000	-0.0000	-0.0000	63.9535	99.8477	
    21	-0.0084	-0.0052	-0.0136	-0.0072	-0.0045	-0.0117	-0.0118	 0.0041	-0.0077	63.9055	99.8474	
    22	-0.0168	-0.0104	-0.0272	-0.0008	-0.0138	-0.0146	-0.0126	-0.0079	-0.0205	63.9535	99.8492	
    23	-0.0326	-0.0047	-0.0373	-0.0081	-0.0183	-0.0263	-0.0188	-0.0119	-0.0307	64.0014	99.8487	
    24	-0.0094	-0.0212	-0.0306	-0.0008	-0.0138	-0.0146	 0.0111	-0.0163	-0.0052	64.0029	99.8483	
    25	 0.0073	-0.0108	-0.0035	 0.0274	-0.0097	 0.0177	 0.0473	-0.0168	 0.0305	64.1001	99.8484	
    26	 0.0157	-0.0057	 0.0101	 0.0338	-0.0190	 0.0148	 0.0473	-0.0168	 0.0305	64.0994	99.8464	
    27	 0.0073	-0.0108	-0.0035	 0.0201	-0.0141	 0.0060	 0.0347	-0.0246	 0.0101	64.0987	99.8482	
    28	-0.0011	-0.0160	-0.0171	 0.0265	-0.0234	 0.0031	 0.0347	-0.0246	 0.0101	64.0994	99.8486	
    29	-0.0011	-0.0160	-0.0171	 0.0265	-0.0234	 0.0031	 0.0403	-0.0328	 0.0075	64.1473	99.8490	
    30	 0.0063	-0.0268	-0.0205	 0.0192	-0.0279	-0.0087	 0.0340	-0.0367	-0.0027	64.0987	99.8482	
    31	-0.0021	-0.0320	-0.0341	 0.0120	-0.0324	-0.0204	 0.0277	-0.0407	-0.0129	64.0987	99.8482	
    32	-0.0105	-0.0372	-0.0476	 0.0047	-0.0369	-0.0322	 0.0096	-0.0404	-0.0308	64.0501	99.8489	
    33	-0.0262	-0.0315	-0.0577	-0.0026	-0.0413	-0.0439	 0.0152	-0.0485	-0.0334	64.1466	99.8478	
    34	-0.0105	-0.0372	-0.0476	 0.0321	-0.0465	-0.0145	 0.0514	-0.0490	 0.0024	64.1965	99.8488	
    35	 0.0137	-0.0376	-0.0240	 0.0530	-0.0469	 0.0061	 0.0750	-0.0574	 0.0177	64.2444	99.8491	
    36	 0.0137	-0.0376	-0.0240	 0.0457	-0.0514	-0.0056	 0.0569	-0.0571	-0.0002	64.1952	99.8486	
    37	 0.0053	-0.0428	-0.0375	 0.0321	-0.0465	-0.0145	 0.0507	-0.0611	-0.0104	64.1952	99.8494	
    38	-0.0031	-0.0480	-0.0511	 0.0385	-0.0558	-0.0174	 0.0507	-0.0611	-0.0104	64.1958	99.8498	
    39	-0.0031	-0.0480	-0.0511	 0.0385	-0.0558	-0.0174	 0.0507	-0.0611	-0.0104	64.1958	99.8498	
    40	-0.0115	-0.0531	-0.0647	 0.0376	-0.0696	-0.0320	 0.0499	-0.0732	-0.0232	64.2437	99.8494	
    41	-0.0273	-0.0475	-0.0748	 0.0239	-0.0648	-0.0409	 0.0318	-0.0729	-0.0411	64.2430	99.8504	
    42	-0.0357	-0.0527	-0.0883	 0.0030	-0.0644	-0.0614	 0.0374	-0.0810	-0.0437	64.2915	99.8483	
    43	-0.0199	-0.0583	-0.0782	 0.0303	-0.0741	-0.0438	 0.0673	-0.0855	-0.0182	64.3407	99.8481	
    44	 0.0116	-0.0696	-0.0580	 0.0513	-0.0744	-0.0232	 0.0736	-0.0815	-0.0079	64.2444	99.8491	
    45	-0.0042	-0.0640	-0.0681	 0.0376	-0.0696	-0.0320	 0.0673	-0.0855	-0.0182	64.2922	99.8495	
    46	-0.0199	-0.0583	-0.0782	 0.0303	-0.0741	-0.0438	 0.0610	-0.0894	-0.0284	64.3400	99.8491	
    47	-0.0126	-0.0691	-0.0817	 0.0367	-0.0834	-0.0467	 0.0610	-0.0894	-0.0284	64.2922	99.8487	
    48	-0.0126	-0.0691	-0.0817	 0.0367	-0.0834	-0.0467	 0.0666	-0.0975	-0.0310	64.3400	99.8491	
    49	-0.0209	-0.0743	-0.0952	 0.0231	-0.0786	-0.0555	 0.0658	-0.1096	-0.0438	64.3879	99.8503	
    50	-0.0293	-0.0795	-0.1088	 0.0222	-0.0924	-0.0702	 0.0596	-0.1135	-0.0540	64.3879	99.8495	
    51	-0.0451	-0.0738	-0.1189	 0.0149	-0.0968	-0.0819	 0.0533	-0.1175	-0.0642	64.4357	99.8491	
    52	-0.0451	-0.0738	-0.1189	 0.0222	-0.0924	-0.0702	 0.0596	-0.1135	-0.0540	64.4363	99.8502	
    53	-0.0136	-0.0851	-0.0987	 0.0431	-0.0927	-0.0496	 0.0839	-0.1098	-0.0259	64.3891	99.8496	
    54	-0.0209	-0.0743	-0.0952	 0.0504	-0.0882	-0.0378	 0.0895	-0.1179	-0.0285	64.4847	99.8518	
    55	-0.0136	-0.0851	-0.0987	 0.0431	-0.0927	-0.0496	 0.0895	-0.1179	-0.0285	64.4369	99.8500	
    56	-0.0293	-0.0795	-0.1088	 0.0495	-0.1020	-0.0525	 0.0895	-0.1179	-0.0285	64.4853	99.8500	
    57	-0.0293	-0.0795	-0.1088	 0.0431	-0.0927	-0.0496	 0.0832	-0.1219	-0.0387	64.4847	99.8518	
    58	-0.0220	-0.0903	-0.1123	 0.0359	-0.0972	-0.0613	 0.0888	-0.1300	-0.0413	64.4847	99.8504	
    59	-0.0377	-0.0846	-0.1224	 0.0423	-0.1065	-0.0642	 0.0707	-0.1298	-0.0591	64.4841	99.8520	
    60	-0.0461	-0.0898	-0.1359	 0.0213	-0.1061	-0.0848	 0.0644	-0.1337	-0.0693	64.4841	99.8506	
    61	-0.0545	-0.0950	-0.1495	 0.0141	-0.1106	-0.0965	 0.0581	-0.1377	-0.0796	64.4841	99.8506	
    62	-0.0388	-0.1006	-0.1394	 0.0414	-0.1203	-0.0789	 0.0762	-0.1379	-0.0617	64.4847	99.8510	
    63	-0.0146	-0.1011	-0.1157	 0.0560	-0.1113	-0.0554	 0.1124	-0.1384	-0.0260	64.5336	99.8501	
    64	-0.0146	-0.1011	-0.1157	 0.0696	-0.1162	-0.0465	 0.1180	-0.1465	-0.0285	64.5814	99.8519	
    65	-0.0146	-0.1011	-0.1157	 0.0560	-0.1113	-0.0554	 0.1117	-0.1504	-0.0388	64.5808	99.8515	
    66	-0.0377	-0.0846	-0.1224	 0.0560	-0.1113	-0.0554	 0.0714	-0.1177	-0.0463	64.4369	99.8520	
    67	-0.1060	-0.0192	-0.1253	-0.0645	-0.0265	-0.0910	-0.0635	-0.0516	-0.1151	64.1445	99.8531	
    68	-0.1670	 0.0353	-0.1317	-0.1410	-0.0206	-0.1616	-0.1611	-0.0664	-0.2275	64.2336	99.8515	
    69	-0.2352	-0.0220	-0.2572	-0.2154	-0.0929	-0.3083	-0.2268	-0.1541	-0.3809	64.3749	99.8503	
    70	-0.3799	-0.1418	-0.5217	-0.3488	-0.2149	-0.5636	-0.3482	-0.2653	-0.6136	64.4213	99.8485	
    71	-0.4502	-0.2311	-0.6813	-0.3659	-0.2652	-0.6311	-0.3198	-0.2939	-0.6136	64.4766	99.8499	
    72	-0.3808	-0.2805	-0.6613	-0.2693	-0.2852	-0.5545	-0.2363	-0.3110	-0.5473	64.4795	99.8557	
    73	-0.2569	-0.3577	-0.6145	-0.2036	-0.3507	-0.5543	-0.2114	-0.3999	-0.6114	64.4255	99.8583	
    74	-0.3418	-0.4253	-0.7672	-0.3070	-0.4409	-0.7480	-0.3071	-0.4833	-0.7903	64.4702	99.8531	
    75	-0.3775	-0.4780	-0.8554	-0.3305	-0.4819	-0.8125	-0.3399	-0.5271	-0.8670	64.4696	99.8563	
    76	-0.3869	-0.4991	-0.8860	-0.3532	-0.5092	-0.8624	-0.4138	-0.5503	-0.9641	64.3195	99.8589	
