OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_10_POST_NIRS
Export date:	2022/12/16 07:35:23
Start of measurement:	2022-12-15 00:44:35.492

Datafile sample rate:	10.00	Hz
Datafile duration:	3475.500	s
Datafile total number of samples:	34755

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.58

Device id:	334
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	849	nm
1	2	759	nm
1	3	846	nm
1	4	757	nm
1	5	848	nm
1	6	757	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3475.500
Selected time span (sample numbers):	0	34755


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_10_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_10_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_10_POST_NIRS)
5	Rx1-Tx2 O2Hb (T2A_10_POST_NIRS)
6	Rx1-Tx2 HHb (T2A_10_POST_NIRS)
7	Rx1-Tx2 tHb (T2A_10_POST_NIRS)
8	Rx1-Tx3 O2Hb (T2A_10_POST_NIRS)
9	Rx1-Tx3 HHb (T2A_10_POST_NIRS)
10	Rx1-Tx3 tHb (T2A_10_POST_NIRS)
11	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_10_POST_NIRS)
12	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_10_POST_NIRS)
13	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_67_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_67_POST_NIRS)
15	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
    30	-0.0377	-0.0091	-0.0468	-0.0378	 0.0133	-0.0245	 0.0045	-0.0186	-0.0142	60.7815	99.8326	67.3770	99.9258	
    31	-0.0155	-0.0095	-0.0250	-0.0252	 0.0089	-0.0163	-0.0013	-0.0222	-0.0236	60.7269	99.8319	66.7235	99.9235	
    32	-0.0377	-0.0091	-0.0468	-0.0386	 0.0006	-0.0380	-0.0238	-0.0256	-0.0495	60.7249	99.8321	64.4955	99.9107	
    33	-0.0522	-0.0039	-0.0561	-0.0512	 0.0051	-0.0461	-0.0180	-0.0220	-0.0401	60.7774	99.8338	63.8541	99.9172	
    34	-0.0667	 0.0013	-0.0654	-0.0571	 0.0136	-0.0434	-0.0057	-0.0036	-0.0094	60.7855	99.8365	65.3795	99.9104	
    35	-0.0349	 0.0351	 0.0003	-0.0279	 0.0682	 0.0403	 0.0477	 0.0513	 0.0989	60.7494	99.8372	66.0993	99.9030	
    36	 0.0338	 0.0632	 0.0970	 0.0064	 0.1015	 0.1079	 0.1099	 0.0691	 0.1789	60.7996	99.8394	65.8319	99.9034	
    37	-0.0290	 0.0104	-0.0186	-0.0763	 0.0140	-0.0624	 0.0314	-0.0337	-0.0025	60.9750	99.8418	63.9336	99.8957	
    38	-0.2445	-0.1081	-0.3526	-0.2511	-0.1059	-0.3571	-0.1067	-0.1098	-0.2167	60.9828	99.8494	64.8670	99.9117	
    39	-0.2243	-0.0250	-0.2493	-0.1543	 0.0026	-0.1517	 0.0269	-0.0151	 0.0117	61.2077	99.8435	65.4991	99.9055	
    40	 0.0782	 0.0623	 0.1406	 0.0602	 0.0371	 0.0973	 0.1654	-0.0243	 0.1410	61.2727	99.8409	67.1778	99.9260	
    41	 0.1527	 0.0658	 0.2184	 0.0720	 0.0199	 0.0920	 0.1525	-0.0538	 0.0986	61.2039	99.8428	67.7922	99.9342	
    42	 0.1324	 0.0956	 0.2280	 0.0610	 0.0498	 0.1108	 0.1110	-0.0051	 0.1058	61.0079	99.8424	67.7639	99.9275	
    43	 0.2193	 0.1774	 0.3967	 0.1319	 0.1545	 0.2864	 0.1786	 0.1016	 0.2801	60.8218	99.8415	67.7697	99.9305	
    44	 0.4077	 0.3358	 0.7435	 0.3736	 0.3156	 0.6892	 0.4119	 0.2802	 0.6921	60.8538	99.8411	67.1515	99.9342	
    45	 0.6125	 0.5184	 1.1309	 0.6044	 0.5065	 1.1109	 0.5612	 0.4489	 1.0100	60.7135	99.8273	64.9424	99.9135	
    46	 0.2674	 0.4614	 0.7288	 0.0935	 0.3627	 0.4561	-0.0447	 0.2713	 0.2265	60.2098	99.8307	63.8830	99.9228	
    47	-0.1898	 0.2790	 0.0892	-0.4447	 0.0922	-0.3525	-0.6298	-0.0215	-0.6514	60.1120	99.8349	65.6976	99.9255	
    48	-0.5010	 0.1722	-0.3288	-0.7753	-0.0505	-0.8258	-0.9823	-0.1468	-1.1291	59.9181	99.8395	66.3232	99.9046	
    49	-0.6808	 0.1463	-0.5345	-0.9639	-0.0812	-1.0450	-1.2106	-0.1512	-1.3619	59.5398	99.8403	66.6812	99.9142	
    50	-0.9283	 0.1070	-0.8213	-1.1701	-0.0862	-1.2562	-1.3709	-0.1343	-1.5053	59.4072	99.8415	64.3562	99.8926	
    51	-1.0046	 0.0741	-0.9305	-1.1433	-0.0697	-1.2130	-1.3304	-0.1089	-1.4394	59.4998	99.8316	63.6122	99.8988	
    52	-1.0596	-0.0869	-1.1465	-1.1922	-0.2340	-1.4262	-1.4392	-0.2521	-1.6914	59.3730	99.8279	65.4135	99.9049	
    53	-1.2538	-0.2206	-1.4744	-1.3150	-0.3463	-1.6614	-1.5518	-0.3656	-1.9175	59.5315	99.8200	66.8918	99.9304	
    54	-1.5958	-0.4594	-2.0553	-1.6981	-0.6067	-2.3048	-1.9187	-0.6390	-2.5578	59.5772	99.8228	67.3760	99.9315	
    55	-1.7776	-0.5148	-2.2923	-1.7469	-0.5636	-2.3104	-1.8331	-0.5103	-2.3435	59.5337	99.8319	67.8154	99.9371	
    56	-1.5881	-0.4547	-2.0428	-1.5375	-0.5078	-2.0453	-1.6626	-0.5422	-2.2048	59.9743	99.8114	67.7934	99.9393	
    57	-1.7813	-0.6867	-2.4679	-1.7695	-0.8216	-2.5910	-1.9322	-0.8613	-2.7936	60.2104	99.8168	66.7181	99.9343	
    58	-1.7348	-0.7711	-2.5059	-1.6834	-0.9882	-2.6716	-1.7778	-1.1599	-2.9378	61.6637	99.8063	64.2662	99.9135	
    59	-1.5490	-0.8829	-2.4319	-1.4945	-1.0549	-2.5494	-1.5661	-1.1552	-2.7215	61.4909	99.8173	63.5687	99.9266	
    60	-1.4456	-0.8899	-2.3355	-1.3772	-1.0315	-2.4087	-1.4365	-1.1272	-2.5639	61.5073	99.8154	64.5788	99.9300	
    61	-1.3856	-0.8813	-2.2669	-1.3178	-1.0071	-2.3249	-1.3576	-1.1097	-2.4674	61.5663	99.8148	65.3807	99.9160	
    62	-1.3721	-0.9012	-2.2733	-1.3185	-1.0198	-2.3383	-1.3583	-1.1208	-2.4792	61.5146	99.8152	65.7405	99.9138	
    63	-1.3489	-0.8869	-2.2358	-1.3496	-1.0023	-2.3520	-1.3756	-1.1317	-2.5074	61.5037	99.8152	64.9725	99.9051	
    64	-1.4513	-0.9782	-2.4295	-1.5260	-1.1476	-2.6736	-1.5858	-1.2959	-2.8818	61.5102	99.8187	63.2809	99.8967	
    65	-1.7054	-1.1205	-2.8260	-1.7252	-1.2459	-2.9711	-1.7521	-1.3790	-3.1312	61.4689	99.8147	65.5419	99.9128	
    66	-1.7489	-1.1049	-2.8539	-1.7429	-1.2202	-2.9631	-1.7270	-1.3311	-3.0582	61.4873	99.8206	67.7944	99.9280	
    67	-1.5953	-1.0245	-2.6198	-1.5630	-1.1216	-2.6846	-1.5491	-1.2407	-2.7899	61.5555	99.8157	65.1963	99.9358	
    68	-1.4658	-0.9730	-2.4388	-1.4508	-1.0769	-2.5277	-1.4688	-1.2010	-2.6699	61.5019	99.8138	65.6675	99.9146	
    69	-1.3885	-0.9254	-2.3139	-1.3981	-1.0566	-2.4546	-1.4623	-1.1862	-2.6487	61.4370	99.8129	66.5779	99.9404	
    70	-1.3662	-0.9259	-2.2921	-1.4240	-1.0604	-2.4844	-1.5130	-1.1967	-2.7098	61.2690	99.8128	61.5203	99.8809	
    71	-1.3885	-0.9254	-2.3139	-1.4516	-1.0896	-2.5412	-1.5804	-1.2070	-2.7875	61.1543	99.8156	67.1563	99.9097	
    72	-1.4271	-0.9492	-2.3764	-1.5169	-1.1054	-2.6223	-1.6427	-1.2247	-2.8675	61.0451	99.8163	62.3570	99.8910	
    73	-1.4571	-0.9535	-2.4106	-1.5362	-1.1051	-2.6413	-1.6644	-1.2170	-2.8815	60.9965	99.8160	63.9681	99.9129	
    74	-1.4561	-0.9388	-2.3950	-1.5110	-1.1140	-2.6250	-1.6413	-1.2025	-2.8439	61.0532	99.8212	64.1044	99.9155	
    75	-1.5267	-0.9964	-2.5230	-1.5855	-1.1720	-2.7575	-1.6998	-1.2499	-2.9498	61.0512	99.8249	63.4774	99.9104	
    76	-1.5934	-0.9950	-2.5884	-1.5921	-1.1761	-2.7683	-1.6767	-1.2354	-2.9122	61.2225	99.8278	63.9099	99.9126	
    77	-1.5721	-1.0102	-2.5823	-1.5788	-1.1679	-2.7467	-1.6484	-1.2283	-2.8769	61.1780	99.8271	63.5606	99.9046	
    78	-1.5789	-1.0002	-2.5791	-1.5654	-1.1596	-2.7250	-1.6035	-1.2215	-2.8251	61.3403	99.8291	65.8361	99.9202	
    79	-1.5518	-1.0401	-2.5919	-1.5611	-1.1936	-2.7547	-1.5895	-1.2662	-2.8558	61.3868	99.8291	66.7985	99.9389	
    80	-1.6851	-1.1504	-2.8355	-1.7024	-1.2929	-2.9953	-1.6345	-1.2730	-2.9076	61.2110	99.8540	67.0821	99.9294	
    81	-1.7016	-1.0617	-2.7633	-1.5976	-1.0574	-2.6550	-1.4217	-0.8827	-2.3045	60.4816	99.8670	67.3035	99.9135	
    82	-1.6247	-0.5620	-2.1868	-1.4989	-0.5084	-2.0074	-1.2156	-0.3254	-1.5411	60.1662	99.8736	66.8357	99.9228	
    83	-1.2992	-0.2344	-1.5337	-1.2434	-0.2289	-1.4723	-0.8697	-0.0333	-0.9031	60.2981	99.8931	65.4765	99.9308	
    84	-0.8219	 0.0312	-0.7907	-0.8745	 0.0105	-0.8640	-0.5248	 0.1514	-0.3735	60.3395	99.8933	62.7327	99.9204	
    85	-0.5474	 0.1436	-0.4038	-0.5981	 0.1075	-0.4906	-0.2611	 0.1888	-0.0724	60.7298	99.8862	62.3583	99.9316	
    86	-0.4749	 0.1176	-0.3573	-0.5592	 0.0094	-0.5498	-0.3423	 0.0415	-0.3009	60.8682	99.8776	64.4128	99.9317	
    87	-0.6951	-0.0745	-0.7696	-0.8770	-0.2351	-1.1121	-0.7324	-0.2464	-0.9789	60.7890	99.8742	65.6949	99.9150	
    88	-0.9685	-0.2853	-1.2538	-1.2935	-0.5161	-1.8096	-1.2548	-0.6067	-1.8617	60.6727	99.8663	65.8300	99.9104	
    89	-1.5435	-0.5686	-2.1121	-2.0024	-0.8430	-2.8455	-2.0176	-0.8936	-2.9112	59.9047	99.8777	63.3937	99.8995	
    90	-1.7949	-0.5537	-2.3486	-2.2582	-0.8175	-3.0758	-2.2490	-0.8572	-3.1063	59.6406	99.8801	61.5852	99.8955	
    91	-2.0200	-0.7065	-2.7265	-2.4933	-0.9745	-3.4678	-2.4694	-1.0064	-3.4759	59.6167	99.8826	62.8557	99.9218	
    92	-2.1678	-0.9246	-3.0924	-2.3686	-1.1418	-3.5104	-2.3770	-1.2264	-3.6035	60.5380	99.8478	64.6970	99.9303	
    93	-2.0457	-1.2169	-3.2626	-2.2350	-1.4745	-3.7095	-2.2845	-1.6280	-3.9126	61.3784	99.8342	64.8470	99.9310	
    94	-2.1557	-1.4260	-3.5817	-2.3165	-1.6468	-3.9633	-2.3521	-1.7347	-4.0869	61.1846	99.8403	65.5724	99.9459	
    95	-2.0282	-1.2910	-3.3192	-2.0874	-1.4812	-3.5686	-2.0515	-1.5457	-3.5973	61.4503	99.8426	65.6553	99.9428	
    96	-1.7508	-1.1344	-2.8852	-1.7677	-1.3087	-3.0765	-1.7239	-1.3720	-3.0960	61.5860	99.8405	64.2462	99.9339	
    97	-1.6059	-1.0734	-2.6793	-1.6355	-1.2517	-2.8871	-1.6218	-1.3399	-2.9618	61.6327	99.8348	61.2846	99.9163	
    98	-1.7286	-1.1348	-2.8634	-1.8020	-1.3420	-3.1440	-1.8011	-1.4526	-3.2537	61.6548	99.8351	61.1102	99.9309	
    99	-1.9518	-1.2581	-3.2099	-1.9862	-1.4067	-3.3929	-1.8324	-1.4188	-3.2513	61.5019	99.8578	62.3902	99.9320	
   100	-1.8901	-1.1070	-2.9971	-1.8023	-1.2446	-3.0469	-1.7356	-1.1975	-2.9332	61.1805	99.8505	63.3641	99.9164	
   101	-1.9590	-0.7961	-2.7552	-1.9371	-0.8272	-2.7643	-1.6982	-0.6715	-2.3698	60.1677	99.8782	62.8690	99.9085	
   102	-1.6017	-0.4348	-2.0364	-1.5686	-0.4903	-2.0589	-1.1778	-0.3445	-1.5224	60.7310	99.8931	60.5044	99.9011	
   103	-1.0248	-0.1220	-1.1468	-1.0757	-0.2233	-1.2990	-0.7135	-0.1168	-0.8304	60.8822	99.8959	60.2894	99.9066	
   104	-0.7135	-0.0152	-0.7287	-0.7801	-0.1266	-0.9067	-0.4600	-0.0645	-0.5246	61.0756	99.8890	61.6201	99.9237	
   105	-0.6274	-0.0611	-0.6886	-0.7731	-0.2200	-0.9930	-0.5354	-0.2081	-0.7437	61.1230	99.8837	62.6891	99.9249	
   106	-0.8545	-0.2433	-1.0978	-1.0439	-0.4356	-1.4796	-0.8575	-0.4747	-1.3322	61.2150	99.8764	63.5341	99.9395	
   107	-1.2815	-0.5345	-1.8160	-1.6479	-0.8321	-2.4799	-1.6310	-0.9393	-2.5704	60.8638	99.8693	63.9614	99.9411	
   108	-1.6653	-0.6153	-2.2806	-2.0879	-0.8712	-2.9591	-1.9856	-0.9162	-2.9019	60.2504	99.8845	63.8169	99.9345	
   109	-1.8006	-0.6421	-2.4427	-2.3114	-0.9480	-3.2594	-2.2179	-0.9874	-3.2054	60.0486	99.8938	62.8470	99.9404	
   110	-2.0789	-0.8134	-2.8923	-2.3430	-1.0406	-3.3836	-2.2355	-1.0947	-3.3303	60.5672	99.8699	59.9915	99.9191	
   111	-1.9472	-1.0715	-3.0187	-2.0936	-1.3752	-3.4689	-2.0732	-1.5380	-3.6114	61.9186	99.8432	58.9089	99.9307	
   112	-1.9759	-1.4001	-3.3760	-2.1178	-1.6586	-3.7764	-2.0758	-1.7642	-3.8401	61.8742	99.8489	59.8591	99.9310	
   113	-1.9807	-1.3607	-3.3414	-2.0276	-1.5542	-3.5819	-1.9054	-1.6144	-3.5199	61.8759	99.8517	59.9863	99.9165	
   114	-1.7228	-1.1595	-2.8823	-1.7383	-1.3516	-3.0898	-1.5990	-1.4218	-3.0208	62.0546	99.8510	61.0647	99.9172	
   115	-1.5836	-1.0738	-2.6575	-1.5918	-1.2736	-2.8654	-1.4673	-1.3605	-2.8279	62.1594	99.8477	61.2381	99.9139	
   116	-1.6919	-1.1405	-2.8323	-1.7316	-1.3475	-3.0790	-1.6221	-1.4363	-3.0585	62.0418	99.8481	61.6345	99.9110	
   117	-1.9141	-1.2490	-3.1632	-1.9626	-1.4410	-3.4036	-1.7806	-1.4825	-3.2632	61.8977	99.8612	62.4395	99.9025	
   118	-1.9035	-1.2001	-3.1037	-1.7508	-1.3471	-3.0980	-1.4942	-1.3453	-2.8396	62.3115	99.8585	62.7906	99.8989	
   119	-1.6911	-0.8997	-2.5909	-1.6657	-1.0139	-2.6796	-1.4564	-0.9045	-2.3610	60.9859	99.8769	63.0173	99.9027	
   120	-1.5348	-0.5491	-2.0839	-1.5564	-0.6049	-2.1613	-1.1454	-0.4524	-1.5979	60.7713	99.8983	62.9321	99.8993	
   121	-1.0759	-0.2242	-1.3001	-1.1793	-0.3359	-1.5152	-0.7498	-0.2573	-1.0071	61.1629	99.9005	62.8067	99.8982	
   122	-0.7869	-0.1169	-0.9038	-0.9088	-0.2304	-1.1392	-0.5103	-0.1603	-0.6706	61.1704	99.8989	62.6190	99.8944	
   123	-0.7193	-0.1035	-0.8228	-0.8191	-0.2361	-1.0552	-0.4572	-0.2017	-0.6590	61.4052	99.8919	62.3853	99.8913	
   124	-0.7627	-0.2009	-0.9636	-0.9392	-0.4078	-1.3470	-0.6823	-0.4287	-1.1111	61.4873	99.8861	62.3775	99.8913	
   125	-1.2101	-0.4622	-1.6723	-1.5199	-0.7411	-2.2610	-1.3786	-0.8128	-2.1915	61.1780	99.8812	58.8770	99.8740	
   126	-1.5011	-0.4859	-1.9870	-1.8477	-0.7355	-2.5832	-1.6484	-0.7685	-2.4171	60.7230	99.8903	58.3852	99.8924	
   127	-1.5610	-0.4945	-2.0555	-2.0134	-0.8132	-2.8267	-1.8597	-0.8585	-2.7183	60.5627	99.8968	58.9067	99.9017	
   128	-1.8112	-0.6910	-2.5022	-2.1379	-0.9509	-3.0888	-1.9872	-1.0349	-3.0221	60.8785	99.8771	58.8372	99.9013	
   129	-1.9230	-1.0425	-2.9655	-2.1381	-1.3660	-3.5041	-2.0899	-1.5378	-3.6278	61.9084	99.8514	58.5152	99.8995	
   130	-2.0232	-1.4434	-3.4666	-2.1863	-1.7252	-3.9116	-2.0972	-1.8418	-3.9391	62.1264	99.8554	58.4281	99.8966	
   131	-2.0503	-1.4035	-3.4539	-2.0879	-1.5914	-3.6792	-1.8785	-1.6295	-3.5082	62.0450	99.8624	58.2281	99.8938	
   132	-1.7382	-1.1690	-2.9073	-1.7575	-1.3513	-3.1088	-1.5156	-1.4229	-2.9385	62.3228	99.8600	58.4107	99.8901	
   133	-1.5933	-1.1080	-2.7013	-1.6186	-1.2901	-2.9086	-1.3788	-1.3690	-2.7479	62.3785	99.8595	59.2158	99.8894	
   134	-1.7247	-1.1889	-2.9136	-1.7265	-1.3687	-3.0952	-1.4996	-1.4342	-2.9339	62.3243	99.8582	60.3958	99.8918	
   135	-1.9451	-1.2681	-3.2131	-1.9374	-1.4499	-3.3873	-1.6999	-1.5280	-3.2281	62.3639	99.8558	61.1563	99.8897	
   136	-2.1364	-1.3576	-3.4940	-2.1358	-1.5355	-3.6713	-1.8540	-1.5928	-3.4469	62.3125	99.8627	61.1326	99.9005	
   137	-2.1934	-1.4351	-3.6284	-2.1390	-1.5863	-3.7253	-1.7860	-1.5714	-3.3575	62.2924	99.8744	61.1259	99.9037	
   138	-2.0766	-1.2360	-3.3125	-1.9421	-1.3185	-3.2606	-1.5491	-1.2407	-2.7899	61.9490	99.8771	61.1869	99.9042	
   139	-1.7725	-0.7802	-2.5526	-1.7911	-0.8593	-2.6504	-1.4535	-0.7636	-2.2172	60.9606	99.8853	61.0674	99.9010	
   140	-1.7050	-0.5408	-2.2458	-1.7418	-0.5848	-2.3266	-1.1774	-0.4298	-1.6072	60.9906	99.9094	61.0621	99.8978	
   141	-1.1813	-0.2466	-1.4279	-1.3083	-0.3422	-1.6506	-0.7869	-0.2271	-1.0141	61.0832	99.9114	61.0088	99.8964	
   142	-0.8653	-0.0662	-0.9315	-0.9167	-0.1497	-1.0664	-0.4338	-0.0908	-0.5246	61.4460	99.8976	60.8176	99.8934	
   143	-0.8740	-0.0857	-0.9597	-0.9332	-0.2088	-1.1420	-0.4936	-0.1605	-0.6542	61.5230	99.8967	60.6292	99.8912	
   144	-1.0459	-0.2198	-1.2658	-1.1974	-0.4203	-1.6177	-0.8690	-0.4819	-1.3511	61.7331	99.8834	60.5748	99.8908	
   145	-1.4905	-0.4370	-1.9274	-1.7658	-0.6607	-2.4265	-1.4654	-0.6856	-2.1511	61.0750	99.8936	60.4772	99.8906	
   146	-1.5833	-0.3811	-1.9644	-1.9236	-0.6114	-2.5350	-1.6077	-0.6467	-2.2545	60.8571	99.8973	60.4283	99.8883	
   147	-1.7563	-0.5299	-2.2862	-2.1921	-0.7890	-2.9811	-1.9359	-0.8316	-2.7676	60.5410	99.8984	60.3974	99.8856	
   148	-1.9996	-0.8493	-2.8490	-2.2623	-1.0886	-3.3509	-2.0902	-1.1744	-3.2647	61.0877	99.8720	60.3894	99.8847	
   149	-2.0070	-1.1931	-3.2001	-2.1747	-1.4374	-3.6121	-1.9361	-1.5695	-3.5057	62.2167	99.8645	60.1158	99.8820	
   150	-2.0377	-1.4382	-3.4759	-2.1639	-1.6748	-3.8386	-1.9424	-1.7659	-3.7084	62.3194	99.8654	59.6781	99.8820	
   151	-2.0997	-1.3633	-3.4629	-2.1350	-1.5228	-3.6578	-1.7918	-1.5750	-3.3669	62.3214	99.8696	59.5460	99.8800	
   152	-1.8794	-1.1711	-3.0505	-1.9102	-1.3233	-3.2335	-1.5469	-1.3891	-2.9361	62.3901	99.8694	58.8845	99.8752	
   153	-1.8021	-1.1235	-2.9256	-1.8425	-1.2693	-3.1118	-1.4660	-1.3382	-2.8043	62.3959	99.8704	58.8182	99.8740	
   154	-1.9094	-1.1754	-3.0848	-1.9614	-1.3182	-3.2795	-1.5687	-1.3814	-2.9502	62.3420	99.8726	58.6322	99.8723	
   155	-2.0621	-1.2412	-3.3032	-2.1338	-1.4000	-3.5338	-1.7422	-1.4904	-3.2327	62.4240	99.8704	58.1670	99.8711	
