OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_04_POST_NIRS
Export date:	2022/12/21 08:06:35
Start of measurement:	2022-12-21 07:18:05.249

Datafile sample rate:	10.00	Hz
Datafile duration:	2886.200	s
Datafile total number of samples:	28862

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.20

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	2886.200
Selected time span (sample numbers):	0	28862


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_04_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_04_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_04_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_04_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_04_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_04_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_04_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_04_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_04_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_04_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_04_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_04_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_04_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_04_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
    28	 0.8096	 0.1041	 0.9138	 0.7056	 0.8870	-0.1686	 0.7183	 1.0555	 0.9771	-0.4034	 0.5742	 1.3803	66.6389	99.9554	
    29	 0.8300	 0.0401	 0.8702	 0.7899	 0.9303	-0.2468	 0.6835	 1.1771	 0.9908	-0.4876	 0.5037	 1.4783	66.7501	99.9534	
    30	 0.8401	-0.0604	 0.7799	 0.9005	 0.8949	-0.3857	 0.5091	 1.2806	 0.9828	-0.6428	 0.3404	 1.6255	66.9738	99.9569	
    31	 0.7929	-0.1800	 0.6130	 0.9729	 0.8335	-0.5012	 0.3322	 1.3347	 0.9443	-0.8048	 0.1400	 1.7491	67.1979	99.9552	
    32	 0.7133	-0.3037	 0.4097	 1.0171	 0.7035	-0.6190	 0.0844	 1.3225	 0.7942	-0.9189	-0.1242	 1.7129	67.0901	99.9558	
    33	 0.6300	-0.3536	 0.2765	 0.9836	 0.6333	-0.6484	-0.0152	 1.2817	 0.6980	-0.9193	-0.2208	 1.6171	66.9043	99.9550	
    34	 0.5976	-0.3578	 0.2400	 0.9554	 0.5852	-0.6513	-0.0662	 1.2366	 0.6967	-0.9431	-0.2459	 1.6398	67.0157	99.9563	
    35	 0.6134	-0.3636	 0.2499	 0.9770	 0.5639	-0.6642	-0.1004	 1.2282	 0.6595	-0.9657	-0.3057	 1.6251	66.9803	99.9565	
    36	 0.6272	-0.4009	 0.2264	 1.0282	 0.5742	-0.7233	-0.1492	 1.2975	 0.5968	-1.0152	-0.4178	 1.6119	66.9081	99.9548	
    37	 0.6189	-0.5429	 0.0760	 1.1619	 0.5246	-0.8708	-0.3463	 1.3954	 0.5000	-1.1431	-0.6426	 1.6431	66.7983	99.9553	
    38	 0.5698	-0.6941	-0.1242	 1.2639	 0.4513	-0.9543	-0.5031	 1.4056	 0.4659	-1.2216	-0.7552	 1.6874	66.6852	99.9552	
    39	 0.5245	-0.7822	-0.2576	 1.3066	 0.4119	-1.0434	-0.6315	 1.4553	 0.4418	-1.3403	-0.8980	 1.7820	66.8734	99.9538	
    40	 0.5337	-0.7614	-0.2276	 1.2951	 0.4309	-1.0711	-0.6403	 1.5020	 0.4312	-1.4276	-0.9959	 1.8588	67.1769	99.9503	
    41	 0.2043	-1.0347	-0.8304	 1.2390	 0.0699	-1.3938	-1.3240	 1.4638	 0.0049	-1.6510	-1.6455	 1.6558	66.8807	99.9568	
    42	-0.1371	-0.8280	-0.9651	 0.6909	-0.2471	-0.9589	-1.2062	 0.7118	-0.1492	-1.0272	-1.1759	 0.8779	65.5627	99.9649	
    43	-0.0352	 0.0855	 0.0504	-0.1207	 0.0780	 0.2822	 0.3600	-0.2042	 0.2829	 0.4719	 0.7552	-0.1891	63.7331	99.9646	
    44	 0.4655	 0.8115	 1.2771	-0.3459	 0.7163	 0.7858	 1.5020	-0.0695	 0.6632	 0.8524	 1.5161	-0.1893	64.2693	99.9509	
    45	 0.3425	 1.1794	 1.5220	-0.8368	 0.4750	 0.8749	 1.3498	-0.3998	 0.2990	 0.5510	 0.8505	-0.2521	65.5652	99.9349	
    46	-0.4174	-0.1281	-0.5453	-0.2893	-0.5998	-0.3105	-0.9104	-0.2892	-0.5870	-0.3091	-0.8956	-0.2781	64.5127	99.9692	
    47	-0.6256	-0.2527	-0.8782	-0.3729	-0.5170	-0.2996	-0.8167	-0.2174	-0.0465	-0.2017	-0.2476	 0.1551	65.2478	99.9782	
    48	 0.6355	-0.5330	 0.1027	 1.1685	 0.6656	-0.6810	-0.0155	 1.3467	 1.1429	-0.5690	 0.5743	 1.7118	66.1943	99.9838	
    49	 1.1221	-1.4139	-0.2918	 2.5361	 0.6739	-1.7205	-1.0467	 2.3945	 0.9304	-1.7732	-0.8424	 2.7035	66.7967	99.9853	
    50	 1.1321	-2.0625	-0.9303	 3.1947	 0.5135	-2.6009	-2.0876	 3.1144	 0.5838	-2.8967	-2.3124	 3.4804	68.2009	99.9803	
    51	 0.0169	-3.2629	-3.2459	 3.2799	-1.1463	-3.7223	-4.8687	 2.5760	-1.2536	-4.0203	-5.2734	 2.7666	66.9229	99.9838	
    52	-1.1111	-3.5880	-4.6990	 2.4769	-2.5896	-3.9425	-6.5322	 1.3529	-2.7438	-4.1241	-6.8674	 1.3802	65.0572	99.9896	
    53	-2.5295	-3.2496	-5.7791	 0.7201	-3.8992	-3.5073	-7.4066	-0.3919	-3.7234	-3.6529	-7.3758	-0.0706	64.4996	99.9931	
    54	-2.9432	-3.4516	-6.3947	 0.5084	-3.8392	-3.7713	-7.6106	-0.0679	-3.5191	-4.0035	-7.5220	 0.4843	66.2814	99.9880	
    55	-1.8411	-3.1572	-4.9982	 1.3162	-2.1003	-3.4115	-5.5119	 1.3112	-1.8098	-3.7323	-5.5417	 1.9224	67.9042	99.9665	
    56	-0.5557	-2.6162	-3.1718	 2.0605	-0.9337	-3.0062	-3.9401	 2.0725	-0.8957	-3.4914	-4.3865	 2.5956	68.3815	99.9553	
    57	-0.3660	-2.3960	-2.7619	 2.0301	-0.7352	-2.7686	-3.5039	 2.0335	-0.7015	-3.2235	-3.9245	 2.5219	68.1391	99.9561	
    58	-0.3363	-2.0281	-2.3643	 1.6918	-0.6700	-2.1156	-2.7857	 1.4456	-0.8744	-2.0328	-2.9067	 1.1583	64.7108	99.9651	
    59	-1.0227	-1.1298	-2.1524	 0.1071	-0.9746	-1.2292	-2.2040	 0.2546	-0.6947	-1.2301	-1.9243	 0.5353	65.7137	99.9699	
    60	-0.6102	-1.7658	-2.3759	 1.1557	-0.9451	-2.1383	-3.0836	 1.1932	-0.6019	-2.3420	-2.9434	 1.7401	67.3396	99.9810	
    61	-0.0468	-2.5703	-2.6170	 2.5236	-0.6641	-3.0782	-3.7424	 2.4141	-0.6108	-3.4462	-4.0565	 2.8353	68.1539	99.9750	
    62	-0.6919	-3.5654	-4.2573	 2.8736	-1.6917	-4.0391	-5.7309	 2.3475	-1.6420	-4.3247	-5.9663	 2.6826	67.4801	99.9857	
    63	-1.3860	-4.1636	-5.5495	 2.7776	-2.5152	-4.6678	-7.1831	 2.1526	-2.6305	-5.0733	-7.7033	 2.4427	67.5533	99.9790	
    64	-2.3447	-4.4787	-6.8233	 2.1340	-3.8419	-4.8827	-8.7247	 1.0408	-4.1257	-5.0414	-9.1666	 0.9156	64.9044	99.9888	
    65	-3.1291	-3.3345	-6.4636	 0.2054	-4.3423	-3.4749	-7.8173	-0.8673	-4.2436	-3.4820	-7.7251	-0.7617	63.5364	99.9912	
    66	-3.1208	-3.0555	-6.1762	-0.0652	-4.0884	-3.4650	-7.5536	-0.6234	-3.8853	-3.8781	-7.7629	-0.0073	66.4042	99.9814	
    67	-2.1871	-3.1665	-5.3535	 0.9794	-2.5331	-3.4382	-5.9714	 0.9052	-2.2927	-3.7701	-6.0623	 1.4773	67.5676	99.9669	
    68	-0.9342	-2.6296	-3.5637	 1.6954	-1.3515	-3.0109	-4.3625	 1.6593	-1.3860	-3.5568	-4.9423	 2.1707	68.1651	99.9480	
    69	-0.7482	-2.4726	-3.2206	 1.7244	-1.2459	-2.9600	-4.2061	 1.7141	-1.3711	-3.6171	-4.9877	 2.2460	68.5395	99.9433	
    70	-1.1211	-2.9394	-4.0605	 1.8183	-1.8260	-3.4023	-5.2283	 1.5763	-1.9711	-3.9456	-5.9163	 1.9744	67.8040	99.9564	
    71	-1.7364	-2.6074	-4.3437	 0.8710	-2.2606	-2.6337	-4.8945	 0.3731	-2.2708	-2.5309	-4.8012	 0.2600	64.1886	99.9762	
    72	-1.7743	-2.1582	-3.9323	 0.3839	-2.0597	-2.3555	-4.4154	 0.2958	-1.8003	-2.5006	-4.3005	 0.7002	66.2378	99.9736	
    73	-0.7556	-2.5988	-3.3543	 1.8432	-1.3783	-3.1184	-4.4968	 1.7401	-1.3165	-3.3760	-4.6920	 2.0593	67.4949	99.9808	
    74	-0.8806	-3.3587	-4.2393	 2.4781	-1.7604	-3.8065	-5.5670	 2.0461	-1.7017	-4.0833	-5.7845	 2.3815	67.3542	99.9831	
    75	-1.4221	-4.0939	-5.5158	 2.6718	-2.6871	-4.6803	-7.3675	 1.9933	-2.9526	-5.1410	-8.0932	 2.1883	67.3645	99.9774	
    76	-2.4659	-4.3533	-6.8191	 1.8875	-3.9184	-4.7853	-8.7038	 0.8669	-4.1959	-5.0029	-9.1983	 0.8069	65.1546	99.9867	
    77	-3.1069	-3.3669	-6.4738	 0.2600	-4.3635	-3.4878	-7.8515	-0.8757	-4.3863	-3.4527	-7.8386	-0.9337	62.9979	99.9903	
    78	-3.2087	-3.0472	-6.2558	-0.1614	-4.2484	-3.5096	-7.7581	-0.7388	-4.1683	-3.8875	-8.0553	-0.2809	65.9974	99.9826	
    79	-2.1612	-2.9987	-5.1598	 0.8375	-2.5126	-3.3214	-5.8342	 0.8088	-2.3951	-3.7743	-6.1689	 1.3791	67.7750	99.9563	
    80	-1.1424	-2.6172	-3.7595	 1.4749	-1.6204	-3.0429	-4.6633	 1.4225	-1.7000	-3.5849	-5.2844	 1.8848	67.9804	99.9502	
    81	-1.0822	-2.6878	-3.7699	 1.6056	-1.7228	-3.1571	-4.8800	 1.4343	-1.8930	-3.7133	-5.6058	 1.8202	67.7594	99.9525	
    82	-1.2386	-2.8880	-4.1265	 1.6493	-1.8717	-3.2472	-5.1190	 1.3754	-2.1842	-3.4153	-5.5990	 1.2310	65.8435	99.9656	
    83	-1.9955	-2.3667	-4.3620	 0.3712	-2.4515	-2.3836	-4.8352	-0.0679	-2.1659	-2.3634	-4.5288	 0.1973	64.8588	99.9802	
    84	-1.1516	-2.3639	-3.5154	 1.2124	-1.7387	-2.7228	-4.4616	 0.9841	-1.4061	-2.8981	-4.3037	 1.4920	66.8956	99.9864	
    85	-0.5992	-2.8097	-3.4088	 2.2105	-1.3854	-3.2402	-4.6257	 1.8549	-1.2358	-3.5584	-4.7937	 2.3225	67.4974	99.9816	
    86	-1.0352	-3.5274	-4.5625	 2.4922	-2.0023	-3.9659	-5.9683	 1.9636	-2.0126	-4.3986	-6.4107	 2.3860	67.6095	99.9751	
    87	-2.0393	-4.3415	-6.3808	 2.3023	-3.4557	-4.8318	-8.2876	 1.3762	-3.7129	-5.1964	-8.9088	 1.4834	66.2433	99.9823	
    88	-2.7980	-3.8518	-6.6497	 1.0539	-4.1268	-4.0105	-8.1375	-0.1163	-4.1714	-3.9472	-8.1181	-0.2243	63.3922	99.9926	
    89	-2.6959	-2.5272	-5.2230	-0.1687	-3.8672	-2.8351	-6.7023	-1.0321	-3.9271	-3.1748	-7.1014	-0.7524	64.5733	99.9779	
    90	-2.9107	-2.8993	-5.8099	-0.0114	-3.5643	-3.1611	-6.7255	-0.4032	-3.2673	-3.4347	-6.7015	 0.1673	66.2405	99.9792	
    91	-1.0673	-2.1612	-3.2285	 1.0939	-1.3241	-2.5373	-3.8616	 1.2132	-1.2912	-3.0021	-4.2928	 1.7108	67.8696	99.9516	
    92	-0.4159	-1.8778	-2.2936	 1.4620	-0.8536	-2.3311	-3.1848	 1.4775	-0.9734	-2.9023	-3.8753	 1.9288	67.9237	99.9466	
    93	-0.4862	-1.9808	-2.4669	 1.4947	-0.9308	-2.4822	-3.4131	 1.5514	-1.1658	-3.0187	-4.1841	 1.8528	67.7765	99.9458	
    94	-1.1533	-1.8474	-3.0006	 0.6941	-1.5010	-1.8087	-3.3098	 0.3077	-1.5461	-1.6529	-3.1985	 0.1066	63.8042	99.9709	
    95	-0.8451	-1.1148	-1.9597	 0.2697	-0.7965	-1.2259	-2.0225	 0.4294	-0.3459	-1.3428	-1.6882	 0.9968	66.5297	99.9708	
    96	 0.1153	-1.7274	-1.6120	 1.8427	-0.4603	-2.1585	-2.6188	 1.6982	-0.3356	-2.4237	-2.7588	 2.0881	67.1618	99.9788	
    97	-0.4456	-2.6568	-3.1023	 2.2112	-1.3287	-3.0884	-4.4172	 1.7598	-1.2619	-3.3660	-4.6274	 2.1040	66.9496	99.9830	
    98	-1.0944	-3.1670	-4.2612	 2.0726	-2.0750	-3.5659	-5.6410	 1.4909	-2.1027	-3.9327	-6.0350	 1.8299	66.8429	99.9768	
    99	-1.5015	-3.2584	-4.7598	 1.7570	-2.7679	-3.5934	-6.3614	 0.8254	-2.9655	-3.7610	-6.7260	 0.7954	64.8197	99.9847	
   100	-1.8067	-2.1623	-3.9689	 0.3557	-3.0522	-2.3552	-5.4076	-0.6970	-3.1149	-2.4635	-5.5779	-0.6515	63.3991	99.9861	
   101	-2.5090	-2.2174	-4.7262	-0.2916	-3.5756	-2.6456	-6.2213	-0.9299	-3.5610	-2.9532	-6.5137	-0.6079	65.1110	99.9834	
   102	-2.0907	-2.2106	-4.3012	 0.1199	-2.5539	-2.4978	-5.0518	-0.0562	-2.3892	-2.8455	-5.2342	 0.4562	66.5523	99.9670	
   103	-0.8525	-1.5151	-2.3675	 0.6626	-1.2117	-1.8948	-3.1066	 0.6832	-1.2263	-2.3267	-3.5524	 1.1003	67.0530	99.9554	
   104	-0.4629	-1.3123	-1.7752	 0.8494	-0.9405	-1.8222	-2.7628	 0.8817	-1.0568	-2.4207	-3.4770	 1.3639	67.6499	99.9493	
   105	-0.5990	-1.5764	-2.1754	 0.9775	-1.0823	-2.0255	-3.1079	 0.9432	-1.3020	-2.2800	-3.5815	 0.9779	66.2005	99.9642	
   106	-1.0764	-1.3598	-2.4362	 0.2834	-1.3908	-1.4418	-2.8327	 0.0510	-1.4090	-1.4427	-2.8512	 0.0335	64.4865	99.9673	
   107	-0.7525	-0.9071	-1.6595	 0.1547	-0.9345	-1.1266	-2.0612	 0.1921	-0.6178	-1.1373	-1.7546	 0.5194	65.7114	99.9804	
   108	 0.4291	-1.3112	-0.8820	 1.7403	-0.2720	-1.7443	-2.0165	 1.4723	-0.1545	-1.9441	-2.0980	 1.7895	66.5067	99.9842	
   109	 0.0931	-1.8320	-1.7388	 1.9251	-0.5990	-2.1901	-2.7893	 1.5911	-0.3684	-2.4783	-2.8463	 2.1098	67.0463	99.9812	
   110	-0.6640	-2.6810	-3.3449	 2.0170	-1.7740	-3.2142	-4.9883	 1.4402	-1.8800	-3.6938	-5.5733	 1.8138	67.0896	99.9765	
   111	-1.6421	-3.1904	-4.8324	 1.5483	-2.9784	-3.5640	-6.5425	 0.5856	-3.1896	-3.7925	-6.9815	 0.6028	64.8517	99.9843	
   112	-1.9603	-2.1781	-4.1383	 0.2179	-3.3659	-2.4536	-5.8196	-0.9123	-3.6245	-2.5521	-6.1761	-1.0724	62.7844	99.9866	
   113	-2.5173	-2.0853	-4.6025	-0.4319	-3.6954	-2.5876	-6.2831	-1.1078	-3.6975	-3.0359	-6.7329	-0.6618	65.4677	99.9814	
   114	-1.7566	-1.8584	-3.6149	 0.1017	-2.2025	-2.1024	-4.3050	-0.1001	-2.0436	-2.4397	-4.4829	 0.3960	66.2778	99.9653	
   115	-0.7442	-1.0392	-1.7833	 0.2950	-1.1575	-1.4312	-2.5887	 0.2737	-1.2469	-1.9112	-3.1576	 0.6643	66.6664	99.9510	
   116	-0.4564	-0.7908	-1.2470	 0.3344	-0.9557	-1.2569	-2.2128	 0.3012	-1.1309	-1.7601	-2.8904	 0.6291	66.5906	99.9519	
   117	-0.5360	-1.0516	-1.5875	 0.5156	-1.1952	-1.6107	-2.8060	 0.4155	-1.4547	-2.2105	-3.6647	 0.7557	66.9144	99.9507	
   118	-0.9570	-1.2427	-2.1997	 0.2857	-1.4216	-1.2645	-2.6863	-0.1570	-1.4848	-1.2803	-2.7647	-0.2046	63.9074	99.9666	
   119	-0.7154	-0.5500	-1.2653	-0.1654	-0.9386	-0.7243	-1.6630	-0.2142	-0.8079	-0.7434	-1.5508	-0.0645	64.8837	99.9733	
   120	 0.0674	-0.7665	-0.6991	 0.8339	-0.6451	-1.2127	-1.8579	 0.5676	-0.6648	-1.4665	-2.1308	 0.8015	65.8135	99.9783	
   121	-0.6101	-1.4917	-2.1017	 0.8817	-1.5215	-1.9255	-3.4471	 0.4041	-1.4975	-2.2249	-3.7219	 0.7272	65.8471	99.9815	
   122	-1.5670	-2.3234	-3.8903	 0.7563	-2.7312	-2.8400	-5.5713	 0.1088	-2.8961	-3.3489	-6.2445	 0.4526	66.1201	99.9734	
   123	-2.3258	-2.5188	-4.8445	 0.1930	-3.7331	-2.8846	-6.6178	-0.8485	-4.0736	-3.1016	-7.1747	-0.9722	63.3959	99.9821	
   124	-2.6023	-1.7557	-4.3579	-0.8467	-4.1954	-2.1197	-6.3152	-2.0757	-4.4314	-2.3466	-6.7775	-2.0849	62.4445	99.9880	
   125	-2.6107	-2.1717	-4.7824	-0.4390	-3.8609	-2.6094	-6.4704	-1.2516	-3.8267	-2.9752	-6.8014	-0.8515	64.8984	99.9853	
   126	-1.8333	-1.2496	-3.0829	-0.5836	-2.4400	-1.4758	-3.9159	-0.9642	-2.4306	-1.7833	-4.2134	-0.6473	64.9505	99.9648	
   127	-1.1124	-0.4679	-1.5802	-0.6444	-1.7040	-0.8217	-2.5258	-0.8823	-1.8622	-1.2543	-3.1160	-0.6080	65.2235	99.9550	
   128	-1.1521	-0.4613	-1.6134	-0.6908	-1.9491	-0.9177	-2.8670	-1.0314	-2.2755	-1.4582	-3.7332	-0.8174	65.1262	99.9511	
   129	-1.5630	-0.6159	-2.1788	-0.9471	-2.2881	-0.9791	-3.2673	-1.3089	-2.3841	-1.4661	-3.8497	-0.9181	65.1757	99.9588	
   130	-1.3465	-0.8974	-2.2438	-0.4491	-2.0153	-1.1144	-3.1298	-0.9008	-2.3601	-1.0004	-3.3600	-1.3597	62.6175	99.9749	
   131	-1.4473	-0.1508	-1.5980	-1.2964	-1.8848	-0.1607	-2.0456	-1.7240	-1.6354	-0.1224	-1.7573	-1.5131	63.3025	99.9794	
   132	-0.3924	 0.0239	-0.3683	-0.4163	-1.2312	-0.4574	-1.6886	-0.7738	-1.4453	-0.6319	-2.0767	-0.8135	64.1339	99.9794	
   133	-1.3770	-0.5959	-1.9728	-0.7811	-2.2116	-0.9590	-3.1707	-1.2526	-2.1645	-1.1712	-3.3352	-0.9934	64.4045	99.9820	
   134	-2.0748	-1.1202	-3.1949	-0.9546	-3.1164	-1.5715	-4.6880	-1.5449	-3.2423	-1.9045	-5.1464	-1.3379	64.3540	99.9783	
   135	-2.1479	-0.9965	-3.1442	-1.1514	-3.4302	-1.3174	-4.7478	-2.1128	-3.8061	-1.2973	-5.1030	-2.5089	61.4809	99.9868	
   136	-2.2957	 0.0416	-2.2541	-2.3373	-3.6380	-0.1767	-3.8148	-3.4614	-3.8983	-0.2891	-4.1869	-3.6093	60.7908	99.9831	
   137	-3.0897	-0.2053	-3.2949	-2.8843	-4.2221	-0.3341	-4.5563	-3.8880	-4.4780	-0.3392	-4.8167	-4.1389	60.3733	99.9805	
   138	-2.8878	 0.7680	-2.1197	-3.6558	-3.6627	 0.4612	-3.2016	-4.1239	-4.0263	 0.1423	-3.8835	-4.1688	61.9075	99.9561	
   139	-3.0895	 0.8909	-2.1985	-3.9804	-3.7377	 0.7031	-3.0347	-4.4408	-3.9365	 0.4859	-3.4501	-4.4224	61.6177	99.9608	
   140	-2.6166	 1.1435	-1.4730	-3.7601	-3.0543	 0.9206	-2.1338	-3.9749	-3.1669	 0.7203	-2.4461	-3.8873	62.3813	99.9610	
