OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_42_POST_NIRS
Export date:	2022/12/17 09:18:19
Start of measurement:	2022-12-17 08:26:52.205

Datafile sample rate:	10.00	Hz
Datafile duration:	3066.100	s
Datafile total number of samples:	30661

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.03

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3066.100
Selected time span (sample numbers):	0	30661


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_42_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_42_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_42_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_42_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_42_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_42_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_42_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_42_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_42_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_42_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_42_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_42_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_42_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_42_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
    10	 0.2550	 0.1213	 0.3763	 0.1337	 0.2690	 0.1493	 0.4183	 0.1197	 0.3165	 0.1439	 0.4605	 0.1725	68.2425	99.9700	
    11	 0.1931	 0.0530	 0.2462	 0.1401	 0.1758	 0.1198	 0.2956	 0.0561	 0.2412	 0.1222	 0.3634	 0.1190	68.0612	99.9703	
    12	 0.1408	 0.0060	 0.1468	 0.1348	 0.1320	 0.0933	 0.2254	 0.0388	 0.2278	 0.1022	 0.3300	 0.1256	68.0587	99.9707	
    13	 0.1313	-0.0153	 0.1160	 0.1466	 0.1369	 0.0560	 0.1929	 0.0810	 0.1902	 0.0913	 0.2815	 0.0988	67.9696	99.9710	
    14	 0.0894	-0.0247	 0.0647	 0.1142	 0.0875	 0.0530	 0.1404	 0.0346	 0.1468	 0.0888	 0.2356	 0.0579	67.9248	99.9712	
    15	 0.0571	-0.0128	 0.0443	 0.0699	 0.0737	 0.0581	 0.1318	 0.0157	 0.1462	 0.0765	 0.2227	 0.0695	68.0606	99.9704	
    16	 0.0666	 0.0086	 0.0752	 0.0580	 0.0810	 0.0625	 0.1435	 0.0186	 0.1398	 0.0727	 0.2124	 0.0670	68.1080	99.9702	
    17	 0.1009	 0.0291	 0.1299	 0.0718	 0.1166	 0.0706	 0.1873	 0.0461	 0.1525	 0.0804	 0.2329	 0.0721	68.1093	99.9698	
    18	 0.1180	 0.0393	 0.1573	 0.0787	 0.1158	 0.0567	 0.1725	 0.0592	 0.1391	 0.0604	 0.1995	 0.0787	68.1582	99.9705	
    19	 0.0590	 0.0197	 0.0787	 0.0393	 0.0583	 0.0353	 0.0936	 0.0231	 0.0766	 0.0463	 0.1229	 0.0302	68.1139	99.9708	
    20	 0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	-0.0000	68.1636	99.9700	
    21	-0.1304	-0.1093	-0.2397	-0.0210	-0.1386	-0.0838	-0.2224	-0.0548	-0.1103	-0.1025	-0.2128	-0.0079	68.2114	99.9690	
    22	-0.1741	-0.1512	-0.3253	-0.0229	-0.1824	-0.1102	-0.2926	-0.0721	-0.1301	-0.1264	-0.2565	-0.0039	68.2100	99.9693	
    23	-0.1827	-0.1563	-0.3390	-0.0264	-0.1897	-0.1147	-0.3043	-0.0749	-0.1544	-0.1172	-0.2716	-0.0372	68.1191	99.9695	
    24	-0.1827	-0.1563	-0.3390	-0.0264	-0.2099	-0.1001	-0.3100	-0.1098	-0.1780	-0.0959	-0.2738	-0.0822	67.9823	99.9697	
    25	-0.2065	-0.1392	-0.3457	-0.0672	-0.2237	-0.0950	-0.3187	-0.1287	-0.2022	-0.0868	-0.2890	-0.1156	67.9829	99.9698	
    26	-0.2902	-0.1581	-0.4483	-0.1321	-0.3421	-0.0726	-0.4147	-0.2694	-0.3120	-0.0581	-0.3701	-0.2540	67.7089	99.9696	
    27	-0.3891	-0.1547	-0.5438	-0.2345	-0.4167	-0.0237	-0.4404	-0.3928	-0.3759	 0.0222	-0.3536	-0.3982	67.4309	99.9692	
    28	-0.4710	-0.1410	-0.6120	-0.3299	-0.4969	 0.0485	-0.4484	-0.5454	-0.4206	 0.1141	-0.3065	-0.5347	67.1540	99.9692	
    29	-0.5690	-0.1214	-0.6904	-0.4475	-0.5456	 0.0594	-0.4862	-0.6049	-0.4691	 0.1323	-0.3368	-0.6014	67.1986	99.9687	
    30	-0.6765	-0.1232	-0.7996	-0.5533	-0.6647	 0.0679	-0.5968	-0.7325	-0.5973	 0.1617	-0.4357	-0.7591	66.9715	99.9695	
    31	-0.6041	-0.0173	-0.6214	-0.5869	-0.5310	 0.1890	-0.3420	-0.7200	-0.3874	 0.2768	-0.1106	-0.6644	67.1931	99.9697	
    32	-0.3197	-0.0974	-0.4171	-0.2222	-0.2627	 0.0828	-0.1799	-0.3454	-0.1353	 0.1321	-0.0032	-0.2675	67.6016	99.9683	
    33	-0.2883	-0.1256	-0.4139	-0.1627	-0.0925	 0.1052	 0.0127	-0.1976	 0.1085	 0.1845	 0.2930	-0.0762	67.8120	99.9671	
    34	 0.0190	 0.0427	 0.0617	-0.0237	 0.1158	 0.1775	 0.2933	-0.0616	 0.2093	 0.2217	 0.4310	-0.0126	67.8685	99.9678	
    35	 0.1237	 0.1367	 0.2604	-0.0130	 0.1531	 0.2135	 0.3665	-0.0603	 0.2157	 0.2256	 0.4413	-0.0100	67.9667	99.9691	
    36	 0.1009	 0.1700	 0.2708	-0.0691	 0.1474	 0.2369	 0.3843	-0.0894	 0.1869	 0.2677	 0.4546	-0.0808	67.8759	99.9693	
    37	 0.1294	 0.2340	 0.3635	-0.1046	 0.1911	 0.2633	 0.4545	-0.0721	 0.1882	 0.2922	 0.4804	-0.1041	67.9236	99.9688	
    38	 0.0952	 0.2135	 0.3087	-0.1183	 0.1198	 0.2470	 0.3669	-0.1271	 0.1065	 0.2666	 0.3731	-0.1602	67.8365	99.9686	
    39	 0.0124	 0.2109	 0.2233	-0.1985	 0.0420	 0.2403	 0.2823	-0.1982	 0.0134	 0.2578	 0.2711	-0.2445	67.7931	99.9679	
    40	-0.0447	 0.2237	 0.1790	-0.2684	-0.0139	 0.2467	 0.2328	-0.2605	-0.0613	 0.2483	 0.1869	-0.3097	67.7958	99.9663	
    41	-0.1018	 0.2365	 0.1347	-0.3382	-0.0634	 0.2436	 0.1803	-0.3069	-0.1296	 0.2426	 0.1130	-0.3723	67.7979	99.9658	
    42	-0.1693	 0.2117	 0.0424	-0.3810	-0.1436	 0.1951	 0.0515	-0.3386	-0.2566	 0.1776	-0.0789	-0.4343	67.8044	99.9642	
    43	-0.6165	-0.2282	-0.8447	-0.3884	-0.7838	-0.1652	-0.9490	-0.6185	-1.0216	-0.1546	-1.1762	-0.8672	66.8016	99.9624	
    44	-1.1740	-0.1549	-1.3290	-1.0191	-1.0360	 0.2192	-0.8168	-1.2551	-0.8489	 0.4375	-0.4113	-1.2865	66.1076	99.9702	
    45	-0.8058	 0.3473	-0.4585	-1.1530	-0.6026	 0.7767	 0.1741	-1.3792	-0.3474	 0.9313	 0.5838	-1.2788	66.1986	99.9647	
    46	-1.1635	 0.3053	-0.8582	-1.4688	-0.9737	 0.5656	-0.4081	-1.5393	-0.7813	 0.6687	-0.1126	-1.4501	66.6930	99.9669	
    47	-1.4376	 0.0004	-1.4372	-1.4379	-1.2476	 0.3328	-0.9148	-1.5804	-1.0793	 0.5240	-0.5552	-1.6034	66.1523	99.9681	
    48	-1.7135	-0.1961	-1.9096	-1.5174	-1.4526	 0.1954	-1.2572	-1.6480	-1.1833	 0.4254	-0.7578	-1.6088	66.1979	99.9698	
    49	-1.9171	-0.2867	-2.2038	-1.6304	-1.5880	 0.1672	-1.4207	-1.7551	-1.2554	 0.3461	-0.9092	-1.6016	66.4218	99.9642	
    50	-2.0836	-0.4490	-2.5326	-1.6347	-1.8343	-0.0757	-1.9100	-1.7585	-1.6343	 0.0692	-1.5651	-1.7036	66.4238	99.9624	
    51	-2.2559	-0.5677	-2.8236	-1.6882	-2.1114	-0.2433	-2.3547	-1.8680	-1.9853	-0.1432	-2.1284	-1.8422	66.3794	99.9615	
    52	-2.3891	-0.5848	-2.9739	-1.8042	-2.3619	-0.3142	-2.6761	-2.0475	-2.2782	-0.1896	-2.4678	-2.0886	66.0557	99.9673	
    53	-2.5689	-0.5516	-3.1205	-2.0173	-2.5775	-0.2701	-2.8476	-2.3073	-2.3963	-0.0827	-2.4790	-2.3136	65.7793	99.9752	
    54	-2.4984	-0.3372	-2.8357	-2.1612	-2.3855	 0.0071	-2.3784	-2.3925	-2.0141	 0.2556	-1.7585	-2.2698	65.8793	99.9794	
    55	-2.2501	-0.3295	-2.5796	-1.9206	-2.1220	-0.0618	-2.1838	-2.0602	-1.7741	 0.1154	-1.6587	-1.8896	66.5604	99.9776	
    56	-2.0456	-0.5045	-2.5500	-1.5411	-1.9671	-0.3037	-2.2708	-1.6633	-1.7293	-0.2142	-1.9436	-1.5152	67.0680	99.9728	
    57	-1.5014	-0.3822	-1.8835	-1.1192	-1.4889	-0.1890	-1.6780	-1.2999	-1.3216	-0.0983	-1.4198	-1.2234	66.9757	99.9725	
    58	-1.0989	-0.0004	-1.0992	-1.0985	-1.0562	 0.1130	-0.9433	-1.1691	-0.9356	 0.1948	-0.7408	-1.1305	67.1561	99.9732	
    59	-0.7811	 0.2055	-0.5755	-0.9866	-0.8042	 0.2117	-0.5925	-1.0158	-0.8226	 0.2275	-0.5952	-1.0502	67.3476	99.9704	
    60	-0.9466	 0.0595	-0.8872	-1.0061	-1.0141	 0.1116	-0.9025	-1.1256	-1.0179	 0.1569	-0.8610	-1.1749	67.0262	99.9719	
    61	-1.2007	-0.1865	-1.3872	-1.0142	-1.3172	-0.0180	-1.3352	-1.2991	-1.3184	 0.0820	-1.2364	-1.4006	66.3336	99.9714	
    62	-1.7544	-0.1893	-1.9437	-1.5651	-1.5620	 0.1292	-1.4328	-1.6912	-1.2796	 0.3552	-0.9244	-1.6350	66.3327	99.9748	
    63	-1.8362	-0.0347	-1.8709	-1.8014	-1.6496	 0.3179	-1.3317	-1.9674	-1.3454	 0.5176	-0.8278	-1.8631	66.1526	99.9728	
    64	-2.1692	 0.0633	-2.1058	-2.2325	-2.0282	 0.3440	-1.6842	-2.3721	-1.7966	 0.5180	-1.2786	-2.3147	65.9693	99.9727	
    65	-2.6021	-0.1332	-2.7353	-2.4689	-2.4674	 0.1723	-2.2951	-2.6396	-2.2796	 0.3803	-1.8994	-2.6600	65.5557	99.9721	
    66	-2.8647	-0.3843	-3.2490	-2.4804	-2.6271	 0.0892	-2.5379	-2.7162	-2.2815	 0.3435	-1.9381	-2.6251	65.4288	99.9707	
    67	-2.9846	-0.4561	-3.4407	-2.5285	-2.6870	 0.0261	-2.6610	-2.7130	-2.3491	 0.2312	-2.1180	-2.5804	65.6995	99.9652	
    68	-3.1568	-0.5748	-3.7317	-2.5820	-2.9082	-0.1480	-3.0562	-2.7601	-2.6254	 0.0283	-2.5971	-2.6538	65.7855	99.9650	
    69	-3.3528	-0.6765	-4.0294	-2.6763	-3.2235	-0.3655	-3.5890	-2.8579	-3.1205	-0.2238	-3.3443	-2.8969	65.6361	99.9640	
    70	-3.6040	-0.7329	-4.3370	-2.8711	-3.5509	-0.4293	-3.9802	-3.1215	-3.4734	-0.2352	-3.7086	-3.2383	65.1177	99.9689	
    71	-3.7229	-0.6476	-4.3705	-3.0753	-3.6912	-0.2994	-3.9905	-3.3917	-3.5073	-0.0535	-3.5609	-3.4539	64.7988	99.9746	
    72	-3.6344	-0.4068	-4.0412	-3.2276	-3.4586	-0.0513	-3.5100	-3.4072	-3.0964	 0.2427	-2.8538	-3.3392	65.1899	99.9795	
    73	-3.2890	-0.2940	-3.5830	-2.9951	-3.0761	 0.1129	-2.9632	-3.1889	-2.6619	 0.3986	-2.2633	-3.0607	65.3357	99.9780	
    74	-2.9598	-0.3160	-3.2759	-2.6438	-2.8094	-0.0211	-2.8305	-2.7882	-2.4282	 0.1357	-2.2925	-2.5641	66.2419	99.9757	
    75	-2.5926	-0.3936	-2.9863	-2.1990	-2.4875	-0.1755	-2.6630	-2.3120	-2.2284	-0.0644	-2.2928	-2.1641	66.6094	99.9733	
    76	-2.1245	-0.1604	-2.2849	-1.9641	-2.0362	 0.0841	-1.9521	-2.1202	-1.8609	 0.2294	-1.6316	-2.0904	66.1960	99.9718	
    77	-1.3461	 0.4308	-0.9154	-1.7769	-1.3004	 0.5157	-0.7847	-1.8160	-1.2350	 0.6201	-0.6150	-1.8552	66.5165	99.9736	
    78	-0.8599	 0.6905	-0.1694	-1.5504	-0.9575	 0.6022	-0.3553	-1.5597	-1.1163	 0.6443	-0.4720	-1.7608	66.6125	99.9727	
    79	-1.2662	 0.3847	-0.8815	-1.6509	-1.4648	 0.3491	-1.1157	-1.8139	-1.6625	 0.3613	-1.3012	-2.0240	66.2400	99.9696	
    80	-2.0798	-0.1023	-2.1821	-1.9775	-2.1302	 0.0407	-2.0895	-2.1708	-2.1647	 0.0931	-2.0716	-2.2579	66.1006	99.9661	
    81	-2.7753	-0.4091	-3.1844	-2.3662	-2.7218	-0.0890	-2.8108	-2.6328	-2.5833	 0.1251	-2.4582	-2.7086	65.3190	99.9721	
    82	-2.9636	-0.2400	-3.2037	-2.7236	-2.6612	 0.2296	-2.4315	-2.8907	-2.2612	 0.4985	-1.7627	-2.7597	65.4780	99.9721	
    83	-2.9417	-0.0078	-2.9495	-2.9339	-2.7382	 0.3575	-2.3807	-3.0957	-2.5082	 0.6225	-1.8857	-3.1308	65.0590	99.9727	
    84	-3.3337	 0.0706	-3.2630	-3.4043	-3.2197	 0.4288	-2.7909	-3.6484	-2.9434	 0.6920	-2.2514	-3.6356	64.6865	99.9765	
    85	-3.7314	-0.0892	-3.8206	-3.6422	-3.6014	 0.2785	-3.3230	-3.8798	-3.3792	 0.5115	-2.8677	-3.8909	64.5827	99.9720	
    86	-4.2928	-0.3626	-4.6554	-3.9302	-3.9815	 0.1560	-3.8256	-4.1374	-3.6001	 0.5444	-3.0557	-4.1445	64.1534	99.9757	
    87	-4.1910	-0.3173	-4.5083	-3.8737	-3.8802	 0.2038	-3.6764	-4.0839	-3.5113	 0.4673	-3.0441	-3.9787	64.6030	99.9677	
    88	-4.3280	-0.3993	-4.7273	-3.9287	-4.1331	 0.0911	-4.0419	-4.2241	-3.8642	 0.3369	-3.5272	-4.2012	64.2604	99.9671	
    89	-4.5021	-0.4096	-4.9117	-4.0925	-4.4281	-0.0202	-4.4482	-4.4078	-4.3026	 0.2262	-4.0764	-4.5289	63.9016	99.9694	
    90	-4.6714	-0.3388	-5.0102	-4.3326	-4.6275	 0.0606	-4.5669	-4.6880	-4.4832	 0.3191	-4.1642	-4.8024	63.6182	99.9712	
    91	-4.7399	-0.2389	-4.9788	-4.5010	-4.6640	 0.1593	-4.5047	-4.8232	-4.4016	 0.4636	-3.9380	-4.8653	63.6843	99.9772	
    92	-4.4735	-0.0638	-4.5373	-4.4097	-4.2637	 0.3880	-3.8757	-4.6516	-3.8752	 0.7227	-3.1524	-4.5980	64.0017	99.9778	
    93	-3.9321	 0.0098	-3.9223	-3.9419	-3.7693	 0.4186	-3.3507	-4.1878	-3.3908	 0.6472	-2.7435	-4.0381	64.6865	99.9746	
    94	-3.5715	-0.0404	-3.6120	-3.5311	-3.4628	 0.2415	-3.2213	-3.7042	-3.2025	 0.4639	-2.7385	-3.6665	65.0433	99.9768	
    95	-3.0644	 0.1536	-2.9109	-3.2180	-3.0292	 0.4366	-2.5927	-3.4657	-2.9153	 0.6377	-2.2776	-3.5531	64.7163	99.9724	
    96	-2.3974	 0.6781	-1.7193	-3.0754	-2.3145	 0.8689	-1.4456	-3.1833	-2.3131	 1.0498	-1.2633	-3.3629	64.9076	99.9699	
    97	-1.7903	 1.0258	-0.7645	-2.8161	-1.8728	 1.0823	-0.7905	-2.9551	-2.0342	 1.1829	-0.8514	-3.2172	64.9857	99.9692	
    98	-2.0311	 0.8660	-1.1650	-2.8971	-2.2124	 0.9306	-1.2818	-3.1430	-2.4560	 1.0346	-1.4214	-3.4907	64.5020	99.9684	
    99	-2.6039	 0.5388	-2.0651	-3.1427	-2.7465	 0.7016	-2.0449	-3.4480	-2.9307	 0.8187	-2.1121	-3.7495	64.2650	99.9658	
   100	-3.4040	 0.2790	-3.1251	-3.6830	-3.4346	 0.6076	-2.8270	-4.0421	-3.4113	 0.8489	-2.5624	-4.2603	63.6834	99.9711	
   101	-3.8017	 0.4009	-3.4008	-4.2026	-3.5376	 0.8943	-2.6434	-4.4318	-3.2576	 1.1916	-2.0660	-4.4493	63.8384	99.9692	
   102	-3.8055	 0.6178	-3.1876	-4.4233	-3.6390	 1.0880	-2.5510	-4.7270	-3.4376	 1.4156	-2.0220	-4.8534	63.1875	99.9717	
   103	-4.2821	 0.6612	-3.6209	-4.9433	-4.2218	 1.1114	-3.1104	-5.3331	-4.0362	 1.4339	-2.6024	-5.4702	62.6500	99.9741	
   104	-4.8272	 0.8045	-4.0227	-5.6317	-4.6515	 1.3482	-3.3033	-5.9996	-4.4071	 1.6732	-2.7339	-6.0804	62.2568	99.9694	
   105	-5.1916	 0.6490	-4.5427	-5.8406	-5.0292	 1.2674	-3.7618	-6.2966	-4.7313	 1.6197	-3.1115	-6.3511	61.8894	99.9699	
   106	-5.4885	 0.5182	-4.9703	-6.0067	-5.3380	 1.1612	-4.1767	-6.4991	-5.0561	 1.5540	-3.5021	-6.6101	61.5080	99.9710	
   107	-5.6664	 0.5839	-5.0825	-6.2503	-5.5341	 1.1768	-4.3573	-6.7109	-5.3490	 1.5075	-3.8415	-6.8566	61.4643	99.9660	
   108	-5.9737	 0.5565	-5.4172	-6.5302	-6.0180	 1.0855	-4.9325	-7.1035	-5.9316	 1.3571	-4.5745	-7.2888	61.0463	99.9659	
   109	-6.2934	 0.5999	-5.6934	-6.8933	-6.3309	 1.1514	-5.1795	-7.4822	-6.1958	 1.5063	-4.6895	-7.7023	60.5411	99.9718	
   110	-6.1963	 0.8459	-5.3504	-7.0422	-6.1713	 1.3553	-4.8160	-7.5265	-5.9630	 1.7067	-4.2563	-7.6698	60.9080	99.9744	
   111	-5.8357	 0.9365	-4.8992	-6.7722	-5.7077	 1.4612	-4.2465	-7.1688	-5.3976	 1.8824	-3.5152	-7.2801	61.2641	99.9787	
   112	-5.2487	 0.9435	-4.3051	-6.1922	-5.1930	 1.4771	-3.7159	-6.6700	-4.9528	 1.8781	-3.0747	-6.8310	61.3101	99.9769	
   113	-5.0556	 0.8556	-4.1999	-5.9112	-5.0487	 1.2959	-3.7527	-6.3445	-4.8544	 1.6284	-3.2260	-6.4830	61.8777	99.9764	
   114	-4.7787	 0.9275	-3.8512	-5.7061	-4.7974	 1.3808	-3.4166	-6.1781	-4.7026	 1.6966	-3.0060	-6.3992	61.6840	99.9722	
   115	-4.1326	 1.2359	-2.8967	-5.3686	-4.1839	 1.6444	-2.5395	-5.8283	-4.2202	 1.9409	-2.2793	-6.1612	61.6393	99.9692	
   116	-3.7882	 1.4734	-2.3148	-5.2616	-3.8339	 1.8562	-1.9777	-5.6900	-3.9306	 2.1638	-1.7668	-6.0944	61.5586	99.9686	
   117	-3.4818	 1.7664	-1.7154	-5.2482	-3.5673	 2.0845	-1.4828	-5.6517	-3.7539	 2.3540	-1.3999	-6.1079	61.5447	99.9667	
   118	-3.3876	 1.9637	-1.4239	-5.3512	-3.5212	 2.2735	-1.2476	-5.7946	-3.7265	 2.5251	-1.2013	-6.2517	61.3537	99.9666	
   119	-3.4037	 2.1105	-1.2932	-5.5142	-3.5301	 2.3621	-1.1680	-5.8921	-3.8024	 2.6100	-1.1925	-6.4125	61.2907	99.9660	
   120	-3.5264	 2.1310	-1.3954	-5.6574	-3.6841	 2.3763	-1.3078	-6.0604	-3.9799	 2.6453	-1.3346	-6.6253	60.9955	99.9676	
   121	-3.6986	 2.1531	-1.5455	-5.8518	-3.8373	 2.4045	-1.4329	-6.2417	-4.1145	 2.6708	-1.4437	-6.7854	60.9488	99.9673	
   122	-3.8651	 2.1317	-1.7334	-5.9969	-4.0059	 2.4099	-1.5960	-6.4157	-4.2683	 2.6848	-1.5836	-6.9532	60.7599	99.9672	
   123	-4.0583	 2.0787	-1.9795	-6.1370	-4.1899	 2.3926	-1.7973	-6.5824	-4.4406	 2.6994	-1.7412	-7.1401	60.4817	99.9678	
   124	-4.2390	 2.0957	-2.1433	-6.3348	-4.3431	 2.4207	-1.9224	-6.7638	-4.5932	 2.7379	-1.8553	-7.3312	60.3415	99.9671	
   125	-4.3951	 2.1119	-2.2831	-6.5070	-4.4955	 2.4628	-2.0327	-6.9582	-4.7387	 2.7925	-1.9462	-7.5313	60.1081	99.9669	
   126	-4.5083	 2.1537	-2.3545	-6.6620	-4.5839	 2.5167	-2.0671	-7.1006	-4.8038	 2.8482	-1.9556	-7.6522	60.0706	99.9667	
   127	-4.6167	 2.1358	-2.4810	-6.7525	-4.7111	 2.5069	-2.2042	-7.2180	-4.9353	 2.8163	-2.1190	-7.7516	60.0078	99.9652	
   128	-4.7937	 1.9359	-2.8578	-6.7296	-4.8699	 2.3169	-2.5530	-7.1867	-5.1177	 2.6345	-2.4832	-7.7523	59.9891	99.9636	
   129	-5.0639	 1.8368	-3.2272	-6.9007	-5.1390	 2.2884	-2.8506	-7.4273	-5.3519	 2.6473	-2.7046	-7.9994	59.5748	99.9644	
   130	-5.1752	 1.9110	-3.2642	-7.0862	-5.2258	 2.3701	-2.8556	-7.5958	-5.4030	 2.7353	-2.6677	-8.1384	59.5430	99.9652	
   131	-5.1629	 1.9810	-3.1818	-7.1439	-5.2072	 2.4485	-2.7587	-7.6556	-5.3807	 2.8083	-2.5724	-8.1891	59.5038	99.9644	
   132	-5.1914	 2.0579	-3.1335	-7.2492	-5.2380	 2.5238	-2.7142	-7.7618	-5.4260	 2.8879	-2.5382	-8.3140	59.3614	99.9642	
   133	-5.2380	 2.1082	-3.1298	-7.3462	-5.2915	 2.5720	-2.7195	-7.8635	-5.4912	 2.9436	-2.5475	-8.4349	59.2162	99.9646	
   134	-5.3017	 2.1483	-3.1534	-7.4501	-5.3596	 2.6114	-2.7482	-7.9709	-5.5754	 2.9878	-2.5877	-8.5633	59.0682	99.9643	
   135	-5.3579	 2.1774	-3.1805	-7.5352	-5.4075	 2.6361	-2.7713	-8.0435	-5.6112	 3.0137	-2.5975	-8.6249	59.0709	99.9649	
   136	-5.3645	 2.2047	-3.1598	-7.5692	-5.4334	 2.6741	-2.7593	-8.1075	-5.6335	 3.0596	-2.5739	-8.6932	58.9308	99.9656	
   137	-5.3455	 2.2474	-3.0981	-7.5928	-5.4091	 2.7291	-2.6800	-8.1381	-5.6061	 3.1119	-2.4942	-8.7181	58.8923	99.9649	
   138	-5.3873	 2.3789	-3.0084	-7.7662	-5.4999	 2.8621	-2.6378	-8.3620	-5.7644	 3.2777	-2.4867	-9.0422	58.3062	99.9655	
   139	-5.4130	 2.3635	-3.0495	-7.7765	-5.5153	 2.8394	-2.6760	-8.3546	-5.7433	 3.2072	-2.5361	-8.9506	58.6337	99.9639	
   140	-5.5100	 2.3993	-3.1107	-7.9093	-5.5680	 2.9015	-2.6666	-8.4694	-5.7625	 3.3145	-2.4480	-9.0771	58.4812	99.9658	
