OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_47_POST_NIRS
Export date:	2022/12/22 09:01:35
Start of measurement:	2022-12-22 08:04:43.496

Datafile sample rate:	10.00	Hz
Datafile duration:	3214.100	s
Datafile total number of samples:	32141

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.61

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3214.100
Selected time span (sample numbers):	0	32141


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_47_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_47_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_47_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_47_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_47_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_47_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_47_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_47_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_47_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_47_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_47_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_47_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_47_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_47_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
    31	 0.0147	-0.0054	 0.0093	 0.0202	 0.0000	 0.0000	-0.0000	 0.0000	 0.0111	-0.0041	 0.0070	 0.0152	60.0978	99.9789	
    32	 0.0225	-0.0008	 0.0218	 0.0233	 0.0074	 0.0168	 0.0241	-0.0093	 0.0344	 0.0100	 0.0443	 0.0244	60.1033	99.9789	
    33	 0.0833	 0.0070	 0.0903	 0.0763	 0.0717	 0.0189	 0.0906	 0.0528	 0.0961	 0.0039	 0.1000	 0.0922	60.1811	99.9785	
    34	 0.0833	 0.0070	 0.0903	 0.0763	 0.0777	 0.0103	 0.0878	 0.0674	 0.0844	-0.0031	 0.0813	 0.0876	60.1775	99.9782	
    35	 0.0676	-0.0023	 0.0653	 0.0700	 0.0459	 0.0155	 0.0613	 0.0304	 0.0513	 0.0093	 0.0606	 0.0419	60.0616	99.9783	
    36	 0.0676	-0.0023	 0.0653	 0.0700	 0.0392	 0.0115	 0.0506	 0.0277	 0.0565	 0.0016	 0.0581	 0.0548	60.0997	99.9789	
    37	 0.0529	 0.0031	 0.0560	 0.0498	 0.0333	 0.0202	 0.0534	 0.0132	 0.0565	 0.0016	 0.0581	 0.0548	60.1395	99.9784	
    38	 0.0451	-0.0015	 0.0435	 0.0467	 0.0141	 0.0208	 0.0347	-0.0067	 0.0338	-0.0012	 0.0326	 0.0350	60.0978	99.9782	
    39	 0.0373	-0.0062	 0.0311	 0.0435	-0.0052	 0.0214	 0.0161	-0.0265	 0.0280	-0.0048	 0.0232	 0.0327	60.0978	99.9785	
    40	 0.0303	 0.0039	 0.0342	 0.0265	-0.0052	 0.0214	 0.0161	-0.0265	 0.0449	-0.0054	 0.0395	 0.0502	60.1775	99.9792	
    41	 0.0833	 0.0070	 0.0903	 0.0763	 0.0592	 0.0236	 0.0826	 0.0356	 0.0961	 0.0039	 0.1000	 0.0922	60.1811	99.9789	
    42	 0.1058	 0.0063	 0.1121	 0.0996	 0.0717	 0.0189	 0.0906	 0.0528	 0.1013	-0.0038	 0.0976	 0.1051	60.1775	99.9789	
    43	 0.0685	 0.0125	 0.0810	 0.0561	 0.0399	 0.0242	 0.0640	 0.0158	 0.0623	 0.0052	 0.0675	 0.0571	60.1377	99.9787	
    44	 0.0538	 0.0179	 0.0717	 0.0359	 0.0274	 0.0288	 0.0561	-0.0014	 0.0623	 0.0052	 0.0675	 0.0571	60.1775	99.9789	
    45	 0.0607	 0.0078	 0.0685	 0.0529	 0.0333	 0.0202	 0.0534	 0.0132	 0.0513	 0.0093	 0.0606	 0.0419	60.0997	99.9789	
    46	 0.0529	 0.0031	 0.0560	 0.0498	 0.0141	 0.0208	 0.0347	-0.0067	 0.0559	-0.0096	 0.0464	 0.0655	60.1757	99.9789	
    47	 0.0381	 0.0086	 0.0467	 0.0296	-0.0052	 0.0214	 0.0161	-0.0265	 0.0501	-0.0131	 0.0370	 0.0632	60.2137	99.9794	
    48	 0.0303	 0.0039	 0.0342	 0.0265	-0.0052	 0.0214	 0.0161	-0.0265	 0.0559	-0.0096	 0.0464	 0.0655	60.2173	99.9794	
    49	 0.0763	 0.0172	 0.0935	 0.0592	 0.0592	 0.0236	 0.0826	 0.0356	 0.1072	-0.0002	 0.1069	 0.1074	60.2588	99.9793	
    50	 0.0989	 0.0164	 0.1153	 0.0826	 0.0784	 0.0229	 0.1012	 0.0555	 0.1182	-0.0044	 0.1138	 0.1226	60.2570	99.9789	
    51	 0.0911	 0.0117	 0.1028	 0.0794	 0.0466	 0.0282	 0.0747	 0.0184	 0.0844	-0.0031	 0.0813	 0.0876	60.1757	99.9789	
    52	 0.0685	 0.0125	 0.0810	 0.0561	 0.0333	 0.0202	 0.0534	 0.0132	 0.0676	-0.0025	 0.0651	 0.0701	60.1757	99.9792	
    53	 0.0685	 0.0125	 0.0810	 0.0561	 0.0333	 0.0202	 0.0534	 0.0132	 0.0565	 0.0016	 0.0581	 0.0548	60.1358	99.9790	
    54	 0.0607	 0.0078	 0.0685	 0.0529	 0.0141	 0.0208	 0.0347	-0.0067	 0.0449	-0.0054	 0.0395	 0.0502	60.1340	99.9790	
    55	 0.0381	 0.0086	 0.0467	 0.0296	 0.0067	 0.0041	 0.0106	 0.0026	 0.0332	-0.0124	 0.0208	 0.0456	60.1721	99.9796	
    56	 0.0156	 0.0094	 0.0249	 0.0063	-0.0251	 0.0093	-0.0159	-0.0344	 0.0216	-0.0195	 0.0021	 0.0411	60.2101	99.9797	
    57	 0.0685	 0.0125	 0.0810	 0.0561	 0.0340	 0.0329	 0.0668	 0.0012	 0.0844	-0.0031	 0.0813	 0.0876	60.2173	99.9787	
    58	 0.0989	 0.0164	 0.1153	 0.0826	 0.0658	 0.0276	 0.0933	 0.0383	 0.1008	-0.0150	 0.0858	 0.1157	60.2517	99.9782	
    59	 0.0598	-0.0070	 0.0529	 0.0669	-0.0022	-0.0380	-0.0403	 0.0359	-0.0052	-0.1008	-0.1059	 0.0956	60.3013	99.9780	
    60	-0.1363	-0.1387	-0.2750	 0.0024	-0.3126	-0.2993	-0.6120	-0.0133	-0.4132	-0.3586	-0.7717	-0.0547	60.2202	99.9818	
    61	-0.3750	-0.2245	-0.5995	-0.1505	-0.5869	-0.3795	-0.9665	-0.2075	-0.6303	-0.4140	-1.0443	-0.2163	60.0966	99.9852	
    62	-0.4202	-0.2229	-0.6431	-0.1972	-0.5980	-0.3494	-0.9476	-0.2486	-0.6047	-0.3551	-0.9599	-0.2496	60.0417	99.9858	
    63	-0.4462	-0.1528	-0.5990	-0.2933	-0.5589	-0.2278	-0.7868	-0.3311	-0.5658	-0.2556	-0.8214	-0.3102	60.0238	99.9820	
    64	-0.3143	-0.0881	-0.4024	-0.2261	-0.4177	-0.2281	-0.6459	-0.1895	-0.4400	-0.3314	-0.7713	-0.1086	60.5122	99.9800	
    65	-0.2657	-0.1590	-0.4246	-0.1066	-0.4287	-0.4185	-0.8472	-0.0102	-0.4684	-0.5547	-1.0231	 0.0863	60.9402	99.9832	
    66	-0.2605	-0.1987	-0.4592	-0.0617	-0.4863	-0.5268	-1.0132	 0.0405	-0.5365	-0.6718	-1.2083	 0.1353	61.0706	99.9858	
    67	-0.2240	-0.2197	-0.4437	-0.0042	-0.5018	-0.5729	-1.0748	 0.0711	-0.5918	-0.7595	-1.3513	 0.1677	61.1237	99.9849	
    68	-0.2553	-0.2384	-0.4937	-0.0168	-0.5676	-0.6005	-1.1682	 0.0329	-0.6674	-0.8053	-1.4728	 0.1379	61.1095	99.9848	
    69	-0.2691	-0.2182	-0.4873	-0.0509	-0.5868	-0.5998	-1.1868	 0.0130	-0.7018	-0.8153	-1.5171	 0.1135	61.1410	99.9846	
    70	-0.2622	-0.2283	-0.4905	-0.0338	-0.6016	-0.6333	-1.2350	 0.0317	-0.7495	-0.8658	-1.6154	 0.1163	61.1648	99.9841	
    71	-0.3429	-0.3195	-0.6624	-0.0234	-0.7391	-0.6797	-1.4189	-0.0594	-0.8421	-0.9110	-1.7531	 0.0689	61.0033	99.9853	
    72	-0.5738	-0.4006	-0.9744	-0.1732	-0.9912	-0.8199	-1.8112	-0.1713	-1.1331	-1.0871	-2.2202	-0.0460	61.1236	99.9849	
    73	-0.7014	-0.3913	-1.0927	-0.3101	-1.0349	-0.7973	-1.8323	-0.2375	-1.1092	-1.0619	-2.1711	-0.0474	61.3475	99.9848	
    74	-0.8967	-0.5082	-1.4049	-0.3885	-1.5117	-1.0490	-2.5608	-0.4627	-1.9253	-1.4690	-3.3943	-0.4563	60.8485	99.9773	
    75	-1.5902	-0.7662	-2.3564	-0.8239	-2.3568	-1.2295	-3.5864	-1.1273	-2.7246	-1.5513	-4.2759	-1.1733	59.7282	99.9844	
    76	-2.3011	-0.9347	-3.2358	-1.3663	-2.9838	-1.3026	-4.2864	-1.6812	-3.1490	-1.4719	-4.6209	-1.6772	59.2589	99.9912	
    77	-2.5805	-0.9449	-3.5255	-1.6355	-3.1110	-1.1713	-4.2824	-1.9397	-3.2108	-1.2489	-4.4597	-1.9619	58.8155	99.9897	
    78	-2.0363	-0.7905	-2.8268	-1.2457	-2.4974	-0.9961	-3.4936	-1.5012	-2.5245	-1.0614	-3.5859	-1.4631	59.2684	99.9903	
    79	-1.5165	-0.9220	-2.4385	-0.5944	-1.9590	-1.1236	-3.0827	-0.8354	-1.8992	-1.1820	-3.0811	-0.7173	59.9213	99.9921	
    80	-1.3968	-1.3216	-2.7183	-0.0752	-1.8133	-1.2681	-3.0815	-0.5451	-1.6238	-1.1997	-2.8235	-0.4241	59.3857	99.9925	
    81	-0.9472	-1.1095	-2.0567	 0.1624	-1.0230	-0.9249	-1.9479	-0.0981	-0.7827	-0.8534	-1.6361	 0.0707	59.9632	99.9848	
    82	-0.5913	-1.2107	-1.8020	 0.6194	-0.8580	-1.1802	-2.0383	 0.3222	-0.9357	-1.3040	-2.2396	 0.3683	60.2357	99.9749	
    83	-1.2067	-1.4220	-2.6287	 0.2153	-1.4857	-1.3762	-2.8619	-0.1095	-1.4893	-1.4329	-2.9221	-0.0564	59.9052	99.9805	
    84	-1.1225	-1.4001	-2.5227	 0.2777	-1.3578	-1.3845	-2.7424	 0.0268	-1.3431	-1.5505	-2.8936	 0.2074	60.5706	99.9757	
    85	-0.8752	-1.5520	-2.4272	 0.6768	-1.0028	-1.4637	-2.4666	 0.4610	-0.7335	-1.6481	-2.3816	 0.9146	61.5118	99.9783	
    86	 0.1047	-1.2938	-1.1891	 1.3986	-0.3544	-1.2430	-1.5975	 0.8886	-0.5234	-1.5101	-2.0335	 0.9867	60.4654	99.9678	
    87	 0.3843	-0.7695	-0.3852	 1.1538	 0.0070	-0.8775	-0.8705	 0.8845	-0.2196	-1.3045	-1.5241	 1.0849	61.3672	99.9598	
    88	 0.2602	-0.8295	-0.5693	 1.0897	-0.1039	-0.9078	-1.0118	 0.8039	-0.2755	-1.2949	-1.5704	 1.0195	61.2624	99.9631	
    89	 0.1803	-0.7773	-0.5970	 0.9577	-0.0758	-0.8663	-0.9422	 0.7905	-0.1946	-1.2568	-1.4514	 1.0622	61.6022	99.9624	
    90	 0.2012	-0.8077	-0.6065	 1.0089	-0.0713	-0.9004	-0.9718	 0.8290	-0.2126	-1.2786	-1.4912	 1.0660	61.5179	99.9629	
    91	 0.1326	-0.8202	-0.6876	 0.9528	-0.0721	-0.9131	-0.9852	 0.8410	-0.1625	-1.2917	-1.4542	 1.1291	61.7700	99.9630	
    92	 0.1708	-0.8116	-0.6408	 0.9824	-0.0166	-0.9530	-0.9697	 0.9364	-0.1375	-1.3525	-1.4899	 1.2150	61.9971	99.9619	
    93	 0.0857	-0.8482	-0.7625	 0.9340	-0.0772	-1.0019	-1.0792	 0.9247	-0.1846	-1.3918	-1.5765	 1.2072	62.0768	99.9629	
    94	 0.0866	-0.8334	-0.7469	 0.9201	-0.0328	-1.0118	-1.0447	 0.9790	-0.1503	-1.3819	-1.5322	 1.2316	62.1602	99.9635	
    95	 0.1343	-0.7906	-0.6563	 0.9250	 0.0352	-0.9462	-0.9111	 0.9813	-0.0618	-1.3067	-1.3685	 1.2448	62.1335	99.9634	
    96	 0.2376	-0.7002	-0.4626	 0.9379	 0.1896	-0.8282	-0.6387	 1.0179	 0.1710	-1.1658	-0.9947	 1.3367	62.2419	99.9656	
    97	 0.3782	-0.6160	-0.2378	 0.9943	 0.2569	-0.7753	-0.5185	 1.0322	 0.1791	-1.1174	-0.9383	 1.2966	62.0707	99.9664	
    98	 0.4555	-0.5841	-0.1286	 1.0396	 0.3301	-0.7310	-0.4010	 1.0612	 0.2612	-1.0569	-0.7957	 1.3181	62.0006	99.9674	
    99	 0.5466	-0.5723	-0.0257	 1.1190	 0.3774	-0.6902	-0.3129	 1.0676	 0.3351	-1.0447	-0.7096	 1.3799	62.0019	99.9669	
   100	 0.4919	-0.6051	-0.1131	 1.0971	 0.3493	-0.7317	-0.3824	 1.0810	 0.2932	-1.0918	-0.7985	 1.3850	62.0770	99.9655	
   101	 0.2992	-0.8061	-0.5069	 1.1054	 0.1550	-0.9839	-0.8291	 1.1389	 0.0017	-1.3876	-1.3859	 1.3892	62.2349	99.9605	
   102	 0.2211	-0.8529	-0.6318	 1.0740	 0.1749	-0.9719	-0.7970	 1.1468	 0.1338	-1.3401	-1.2063	 1.4739	62.3877	99.9622	
   103	 0.4433	-0.6627	-0.2194	 1.1061	 0.4248	-0.7595	-0.3349	 1.1843	 0.4702	-1.0498	-0.5796	 1.5200	62.2717	99.9691	
   104	 0.6430	-0.6004	 0.0426	 1.2434	 0.5297	-0.7205	-0.1909	 1.2503	 0.5145	-1.0664	-0.5519	 1.5808	62.2503	99.9670	
   105	 0.4807	-0.6690	-0.1883	 1.1497	 0.3715	-0.7917	-0.4203	 1.1633	 0.3532	-1.1314	-0.7782	 1.4846	62.2044	99.9672	
   106	 0.5640	-0.6619	-0.0979	 1.2259	 0.4632	-0.7607	-0.2976	 1.2240	 0.4726	-1.1134	-0.6409	 1.5860	62.2914	99.9663	
   107	 0.6950	-0.6120	 0.0830	 1.3071	 0.6384	-0.7282	-0.0899	 1.3667	 0.6676	-1.0497	-0.3821	 1.7172	62.4233	99.9686	
   108	 0.8990	-0.7327	 0.1663	 1.6317	 0.8263	-0.9208	-0.0945	 1.7471	 0.7655	-1.3376	-0.5721	 2.1030	62.9783	99.9624	
   109	 0.6376	-1.2033	-0.5656	 1.8410	 0.4302	-1.3318	-0.9018	 1.7620	 0.1910	-1.6527	-1.4617	 1.8437	61.9539	99.9618	
   110	-0.1869	-1.2542	-1.4411	 1.0673	-0.2124	-1.2306	-1.4432	 1.0182	-0.2353	-1.2815	-1.5168	 1.0462	60.9865	99.9748	
   111	-0.2198	-0.6598	-0.8796	 0.4401	-0.1055	-0.6026	-0.7082	 0.4972	 0.0416	-0.6149	-0.5733	 0.6565	60.9582	99.9782	
   112	-0.0722	-0.4573	-0.5294	 0.3851	-0.3332	-0.5444	-0.8778	 0.2112	-0.2734	-0.5994	-0.8728	 0.3260	60.4332	99.9864	
   113	-0.3899	-0.7331	-1.1230	 0.3433	-0.7117	-0.8713	-1.5831	 0.1596	-0.5894	-0.9317	-1.5211	 0.3423	60.6698	99.9901	
   114	-0.7701	-1.0464	-1.8165	 0.2764	-1.0702	-1.1861	-2.2564	 0.1159	-0.8268	-1.2706	-2.0974	 0.4438	61.1315	99.9916	
   115	-1.0774	-1.4017	-2.4791	 0.3243	-1.6016	-1.8259	-3.4276	 0.2243	-1.7056	-2.1279	-3.8335	 0.4223	61.6533	99.9868	
   116	-2.1372	-1.8647	-4.0019	-0.2724	-2.8251	-2.3333	-5.1585	-0.4919	-2.8657	-2.5371	-5.4028	-0.3286	60.9615	99.9949	
   117	-2.4436	-1.8197	-4.2632	-0.6239	-2.9886	-2.1627	-5.1514	-0.8259	-2.9281	-2.3254	-5.2534	-0.6027	60.7357	99.9935	
   118	-2.0504	-1.6700	-3.7203	-0.3804	-2.5265	-2.0547	-4.5813	-0.4718	-2.4862	-2.2858	-4.7720	-0.2005	61.3650	99.9909	
   119	-1.7276	-1.9479	-3.6755	 0.2204	-2.1626	-2.3122	-4.4749	 0.1496	-2.0117	-2.4867	-4.4984	 0.4750	61.8919	99.9939	
   120	-0.8648	-1.8885	-2.7533	 1.0237	-0.9589	-2.0373	-2.9963	 1.0784	-0.8311	-2.3363	-3.1674	 1.5052	62.7765	99.9754	
   121	 0.0639	-1.4753	-1.4114	 1.5393	 0.0066	-1.5513	-1.5448	 1.5579	 0.0513	-1.8457	-1.7944	 1.8970	62.5830	99.9688	
   122	 0.5847	-0.9493	-0.3646	 1.5342	 0.4788	-1.0452	-0.5665	 1.5241	 0.5431	-1.3853	-0.8423	 1.9284	62.6027	99.9694	
   123	 0.7948	-0.7094	 0.0855	 1.5042	 0.7021	-0.8490	-0.1470	 1.5511	 0.7602	-1.2214	-0.4612	 1.9816	62.8020	99.9688	
   124	 0.8790	-0.6875	 0.1915	 1.5666	 0.7738	-0.8301	-0.0564	 1.6039	 0.8394	-1.2169	-0.3775	 2.0562	62.8801	99.9687	
   125	 0.8972	-0.7623	 0.1349	 1.6596	 0.7812	-0.9235	-0.1424	 1.7048	 0.8499	-1.3407	-0.4908	 2.1906	63.1058	99.9681	
   126	 0.8408	-1.0817	-0.2409	 1.9225	 0.6513	-1.3940	-0.7429	 2.0453	 0.4740	-1.8503	-1.3763	 2.3242	63.2822	99.9638	
   127	-0.0307	-1.5462	-1.5769	 1.5156	-0.1753	-1.5878	-1.7632	 1.4125	-0.1886	-1.7956	-1.9842	 1.6070	61.8293	99.9725	
   128	-0.4351	-1.3742	-1.8093	 0.9391	-0.5680	-1.3845	-1.9526	 0.8165	-0.4344	-1.4237	-1.8580	 0.9893	61.1314	99.9842	
   129	-0.4273	-1.1125	-1.5397	 0.6853	-0.5844	-1.2229	-1.8074	 0.6386	-0.4228	-1.3081	-1.7309	 0.8854	61.4316	99.9866	
   130	-0.6799	-1.4351	-2.1149	 0.7552	-1.0434	-1.6108	-2.6543	 0.5674	-0.8621	-1.7368	-2.5989	 0.8746	61.4816	99.9908	
   131	-1.1990	-1.6744	-2.8733	 0.4755	-1.4115	-1.8702	-3.2818	 0.4586	-1.1666	-1.9536	-3.1201	 0.7870	61.8051	99.9916	
   132	-1.7311	-2.2642	-3.9953	 0.5332	-2.1469	-2.7068	-4.8539	 0.5599	-2.2577	-3.1021	-5.3599	 0.8444	62.6680	99.9805	
   133	-2.7883	-2.8114	-5.5997	 0.0231	-3.3372	-3.1941	-6.5314	-0.1431	-3.3242	-3.4438	-6.7679	 0.1196	61.7249	99.9908	
   134	-2.9662	-2.6323	-5.5985	-0.3339	-3.5584	-3.0217	-6.5801	-0.5367	-3.4482	-3.2260	-6.6742	-0.2223	61.4478	99.9948	
   135	-2.7231	-2.3440	-5.0671	-0.3791	-3.1673	-2.6994	-5.8669	-0.4679	-3.0158	-2.9317	-5.9475	-0.0841	61.7900	99.9920	
   136	-1.9073	-2.1840	-4.0913	 0.2768	-2.3969	-2.5886	-4.9856	 0.1917	-2.2840	-2.8468	-5.1308	 0.5628	62.2133	99.9923	
   137	-1.4377	-2.2742	-3.7120	 0.8366	-1.6612	-2.5233	-4.1846	 0.8621	-1.4073	-2.7935	-4.2008	 1.3862	63.0202	99.9868	
   138	-0.4335	-1.8587	-2.2922	 1.4253	-0.3903	-1.9750	-2.3655	 1.5847	-0.2804	-2.2634	-2.5438	 1.9830	63.1213	99.9704	
   139	 0.2835	-1.3296	-1.0461	 1.6131	 0.2712	-1.4157	-1.1446	 1.6869	 0.3709	-1.7716	-1.4007	 2.1425	63.0644	99.9666	
   140	 0.7418	-0.9695	-0.2277	 1.7114	 0.6031	-1.1170	-0.5140	 1.7201	 0.6607	-1.5094	-0.8487	 2.1701	62.9802	99.9691	
