OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_57_POST_NIRS
Export date:	2022/12/16 17:49:47
Start of measurement:	2022-12-16 08:25:43.704

Datafile sample rate:	10.00	Hz
Datafile duration:	3009.900	s
Datafile total number of samples:	30099

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.58

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3009.900
Selected time span (sample numbers):	0	30099


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_57_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_57_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_57_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_57_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_57_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_57_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_57_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_57_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_57_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_57_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_57_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_57_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_57_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_57_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
    16	-0.2877	-0.1292	-0.4169	-0.1585	-0.2347	-0.0436	-0.2783	-0.1912	-0.0707	-0.0537	-0.1245	-0.0170	63.3599	99.9641	
    17	-0.1726	-0.1033	-0.2760	-0.0693	-0.1196	-0.0600	-0.1796	-0.0596	-0.0198	-0.0556	-0.0755	 0.0358	63.3551	99.9653	
    18	-0.0541	-0.0180	-0.0721	-0.0360	 0.0386	-0.0013	 0.0374	 0.0399	 0.1135	 0.0033	 0.1167	 0.1102	63.4695	99.9654	
    19	 0.0680	-0.0023	 0.0657	 0.0703	 0.0787	 0.0230	 0.1017	 0.0557	 0.1030	 0.0187	 0.1216	 0.0843	63.2387	99.9647	
    20	 0.0000	 0.0000	 0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	63.1949	99.9655	
    21	-0.1020	-0.0611	-0.1631	-0.0410	-0.1441	-0.0380	-0.1821	-0.1061	-0.1052	-0.0637	-0.1690	-0.0415	63.1906	99.9645	
    22	-0.2659	-0.1448	-0.4108	-0.1211	-0.3350	-0.1042	-0.4392	-0.2308	-0.2467	-0.1711	-0.4179	-0.0756	63.2969	99.9627	
    23	-0.3078	-0.2129	-0.5207	-0.0949	-0.3550	-0.2270	-0.5820	-0.1280	-0.3268	-0.2959	-0.6227	-0.0309	63.4359	99.9632	
    24	-0.2956	-0.2630	-0.5586	-0.0326	-0.3832	-0.2687	-0.6519	-0.1145	-0.3572	-0.3361	-0.6933	-0.0211	63.3573	99.9634	
    25	-0.3558	-0.2560	-0.6118	-0.0998	-0.4367	-0.3010	-0.7377	-0.1356	-0.4695	-0.3168	-0.7864	-0.1526	63.1646	99.9666	
    26	-0.3784	-0.2552	-0.6336	-0.1232	-0.4619	-0.2917	-0.7536	-0.1702	-0.4987	-0.3345	-0.8333	-0.1642	63.1994	99.9647	
    27	-0.4779	-0.4008	-0.8786	-0.0771	-0.6401	-0.4733	-1.1134	-0.1668	-0.7238	-0.5252	-1.2491	-0.1985	63.1398	99.9656	
    28	-0.7734	-0.5347	-1.3081	-0.2387	-0.9290	-0.5619	-1.4909	-0.3671	-0.9320	-0.6076	-1.5397	-0.3243	63.1048	99.9656	
    29	-0.8118	-0.5433	-1.3551	-0.2685	-0.9424	-0.5700	-1.5124	-0.3724	-0.9203	-0.6006	-1.5209	-0.3197	63.1478	99.9666	
    30	-0.7220	-0.5613	-1.2833	-0.1607	-0.8740	-0.6148	-1.4888	-0.2593	-0.8729	-0.6700	-1.5429	-0.2029	63.2923	99.9661	
    31	-0.6706	-0.5879	-1.2584	-0.0827	-0.8421	-0.6200	-1.4621	-0.2221	-0.8395	-0.6825	-1.5221	-0.1571	63.2546	99.9652	
    32	-0.6558	-0.5933	-1.2491	-0.0624	-0.8168	-0.6294	-1.4462	-0.1875	-0.8214	-0.6606	-1.4821	-0.1608	63.1819	99.9668	
    33	-0.5790	-0.5761	-1.1551	-0.0029	-0.7277	-0.6493	-1.3770	-0.0784	-0.7775	-0.6885	-1.4662	-0.0890	63.2906	99.9668	
    34	-0.5136	-0.6230	-1.1367	 0.1094	-0.7113	-0.7009	-1.4122	-0.0104	-0.7880	-0.7821	-1.5702	-0.0060	63.3561	99.9647	
    35	-0.5093	-0.6778	-1.1871	 0.1685	-0.6957	-0.7653	-1.4610	 0.0695	-0.7751	-0.8615	-1.6367	 0.0863	63.5060	99.9640	
    36	-0.3288	-0.6989	-1.0277	 0.3701	-0.5442	-0.8212	-1.3654	 0.2771	-0.6552	-0.9523	-1.6077	 0.2971	63.7276	99.9631	
    37	-0.1501	-0.7497	-0.8998	 0.5996	-0.4446	-0.8840	-1.3286	 0.4394	-0.6564	-0.9748	-1.6313	 0.3185	63.3733	99.9650	
    38	-0.2094	-0.7278	-0.9372	 0.5184	-0.4610	-0.8324	-1.2934	 0.3714	-0.6108	-0.9690	-1.5799	 0.3583	63.6098	99.9617	
    39	-0.2408	-0.7466	-0.9874	 0.5058	-0.4825	-0.8700	-1.3525	 0.3875	-0.6441	-0.9565	-1.6007	 0.3124	63.4965	99.9651	
    40	-0.1937	-0.7184	-0.9121	 0.5247	-0.4424	-0.8458	-1.2882	 0.4034	-0.5774	-0.9815	-1.5591	 0.4041	63.7247	99.9630	
    41	-0.2504	-0.7810	-1.0314	 0.5307	-0.5055	-0.9331	-1.4386	 0.4277	-0.6540	-1.0388	-1.6929	 0.3848	63.6829	99.9656	
    42	-0.2425	-0.7763	-1.0188	 0.5338	-0.4951	-0.8654	-1.3605	 0.3702	-0.6219	-0.9649	-1.5868	 0.3430	63.4997	99.9638	
    43	-0.1431	-0.7598	-0.9030	 0.6167	-0.4431	-0.8585	-1.3016	 0.4154	-0.5786	-1.0040	-1.5827	 0.4255	63.6075	99.9620	
    44	-0.1205	-0.7606	-0.8811	 0.6402	-0.4334	-0.9142	-1.3476	 0.4807	-0.6529	-1.0163	-1.6693	 0.3634	63.4455	99.9652	
    45	-0.1972	-0.7779	-0.9750	 0.5807	-0.5048	-0.9204	-1.4251	 0.4156	-0.7201	-1.0025	-1.7227	 0.2824	63.3317	99.9659	
    46	-0.2181	-0.7474	-0.9655	 0.5293	-0.5330	-0.8514	-1.3844	 0.3184	-0.6897	-0.9623	-1.6521	 0.2726	63.3758	99.9640	
    47	-0.2390	-0.7168	-0.9559	 0.4778	-0.4974	-0.7929	-1.2903	 0.2955	-0.6067	-0.8903	-1.4971	 0.2836	63.4270	99.9639	
    48	-0.1980	-0.6636	-0.8617	 0.4656	-0.4484	-0.7264	-1.1747	 0.2780	-0.5518	-0.8134	-1.3653	 0.2617	63.3561	99.9640	
    49	-0.2041	-0.6386	-0.8427	 0.4345	-0.3956	-0.7068	-1.1024	 0.3111	-0.4991	-0.7816	-1.2808	 0.2825	63.4383	99.9641	
    50	-0.1658	-0.6300	-0.7957	 0.4642	-0.3496	-0.6912	-1.0408	 0.3416	-0.4635	-0.7491	-1.2127	 0.2856	63.3653	99.9645	
    51	-0.1509	-0.6354	-0.7864	 0.4845	-0.3749	-0.6819	-1.0568	 0.3071	-0.4746	-0.7449	-1.2196	 0.2704	63.2881	99.9645	
    52	-0.1640	-0.6002	-0.7642	 0.4362	-0.3734	-0.6564	-1.0298	 0.2830	-0.4845	-0.7183	-1.2029	 0.2337	63.2881	99.9645	
    53	-0.1483	-0.5908	-0.7392	 0.4425	-0.3838	-0.6135	-0.9973	 0.2297	-0.4652	-0.6739	-1.1392	 0.2087	63.1784	99.9643	
    54	-0.1379	-0.5415	-0.6794	 0.4037	-0.3370	-0.5852	-0.9222	 0.2482	-0.4232	-0.6266	-1.0499	 0.2035	63.2204	99.9656	
    55	-0.1745	-0.5204	-0.6949	 0.3460	-0.3601	-0.5376	-0.8977	 0.1776	-0.4150	-0.5781	-0.9932	 0.1631	63.1889	99.9651	
    56	-0.1361	-0.5118	-0.6479	 0.3757	-0.3207	-0.5261	-0.8468	 0.2054	-0.3588	-0.5877	-0.9466	 0.2289	63.3033	99.9641	
    57	-0.1440	-0.5165	-0.6604	 0.3725	-0.3348	-0.5470	-0.8818	 0.2122	-0.3992	-0.6012	-1.0005	 0.2020	63.2615	99.9647	
    58	-0.2521	-0.5525	-0.8046	 0.3005	-0.4781	-0.5722	-1.0503	 0.0940	-0.5688	-0.5949	-1.1638	 0.0261	62.9531	99.9660	
    59	-0.3802	-0.5432	-0.9234	 0.1629	-0.5628	-0.5865	-1.1493	 0.0236	-0.6325	-0.6226	-1.2552	-0.0099	63.1425	99.9659	
    60	-0.4168	-0.5221	-0.9389	 0.1052	-0.6007	-0.5725	-1.1732	-0.0282	-0.6436	-0.6184	-1.2621	-0.0252	63.2187	99.9662	
    61	-0.4238	-0.5119	-0.9357	 0.0881	-0.6111	-0.5296	-1.1407	-0.0816	-0.6419	-0.5847	-1.2266	-0.0572	63.1460	99.9647	
    62	-0.3846	-0.4884	-0.8730	 0.1038	-0.5770	-0.4966	-1.0736	-0.0804	-0.5887	-0.5416	-1.1303	-0.0471	63.1129	99.9654	
    63	-0.2991	-0.4516	-0.7507	 0.1525	-0.4589	-0.4621	-0.9210	 0.0032	-0.4571	-0.5164	-0.9736	 0.0593	63.2700	99.9648	
    64	-0.2294	-0.4242	-0.6536	 0.1948	-0.3995	-0.4384	-0.8379	 0.0390	-0.4045	-0.4846	-0.8892	 0.0801	63.2334	99.9655	
    65	-0.1683	-0.4163	-0.5847	 0.2480	-0.3341	-0.4235	-0.7576	 0.0894	-0.3747	-0.4556	-0.8304	 0.0810	63.1209	99.9652	
    66	-0.1596	-0.3968	-0.5564	 0.2372	-0.3579	-0.3887	-0.7466	 0.0308	-0.4074	-0.4319	-0.8394	 0.0244	63.0048	99.9643	
    67	-0.2573	-0.3835	-0.6408	 0.1262	-0.4196	-0.3399	-0.7594	-0.0797	-0.4355	-0.3181	-0.7537	-0.1174	62.7562	99.9667	
    68	-0.3375	-0.3311	-0.6686	-0.0064	-0.4226	-0.2802	-0.7027	-0.1424	-0.4040	-0.2554	-0.6595	-0.1486	62.8808	99.9663	
    69	-0.2747	-0.2935	-0.5682	 0.0188	-0.3446	-0.2699	-0.6145	-0.0746	-0.3373	-0.2804	-0.6178	-0.0569	63.1023	99.9649	
    70	-0.2084	-0.3256	-0.5340	 0.1172	-0.3334	-0.3001	-0.6335	-0.0333	-0.3344	-0.3331	-0.6676	-0.0012	63.0952	99.9642	
    71	-0.3026	-0.3819	-0.6846	 0.0794	-0.4084	-0.3700	-0.7784	-0.0384	-0.4291	-0.4123	-0.8414	-0.0168	63.1646	99.9634	
    72	-0.4099	-0.4031	-0.8130	-0.0067	-0.4611	-0.3896	-0.8508	-0.0715	-0.4624	-0.3997	-0.8623	-0.0627	63.1716	99.9648	
    73	-0.4160	-0.3781	-0.7940	-0.0379	-0.4834	-0.3293	-0.8128	-0.1541	-0.4659	-0.3583	-0.8243	-0.1076	63.0987	99.9629	
    74	-0.3854	-0.3742	-0.7596	-0.0113	-0.4716	-0.3467	-0.8183	-0.1248	-0.4958	-0.3872	-0.8831	-0.1085	63.0907	99.9625	
    75	-0.4151	-0.3632	-0.7783	-0.0519	-0.4953	-0.3119	-0.8072	-0.1834	-0.4882	-0.3499	-0.8382	-0.1382	63.0587	99.9622	
    76	-0.3689	-0.3499	-0.7188	-0.0190	-0.4114	-0.3103	-0.7217	-0.1011	-0.4361	-0.3293	-0.7656	-0.1068	63.0614	99.9626	
    77	-0.3017	-0.3671	-0.6688	 0.0654	-0.3742	-0.3371	-0.7113	-0.0372	-0.4285	-0.4010	-0.8296	-0.0275	63.1646	99.9600	
    78	-0.3889	-0.4336	-0.8226	 0.0447	-0.4841	-0.4528	-0.9369	-0.0314	-0.5589	-0.5126	-1.0716	-0.0463	63.2282	99.9622	
    79	-0.4264	-0.4274	-0.8538	 0.0010	-0.5347	-0.4341	-0.9688	-0.1006	-0.5922	-0.5001	-1.0924	-0.0921	63.1907	99.9619	
    80	-0.4186	-0.4227	-0.8413	 0.0041	-0.5146	-0.4220	-0.9366	-0.0926	-0.5723	-0.4445	-1.0169	-0.1279	63.0460	99.9640	
    81	-0.3697	-0.3648	-0.7345	-0.0050	-0.4716	-0.3467	-0.8183	-0.1248	-0.5186	-0.3901	-0.9088	-0.1284	63.0487	99.9624	
    82	-0.3741	-0.3100	-0.6841	-0.0641	-0.4493	-0.2964	-0.7456	-0.1529	-0.4882	-0.3499	-0.8382	-0.1382	63.1272	99.9618	
    83	-0.2511	-0.2794	-0.5306	 0.0283	-0.3312	-0.2618	-0.5930	-0.0694	-0.3800	-0.3390	-0.7190	-0.0410	63.2028	99.9600	
    84	-0.2076	-0.3107	-0.5183	 0.1032	-0.3178	-0.3644	-0.6822	 0.0467	-0.4150	-0.4691	-0.8843	 0.0541	63.4135	99.9607	
    85	-0.2991	-0.4516	-0.7507	 0.1525	-0.5012	-0.5246	-1.0258	 0.0234	-0.6226	-0.6492	-1.2719	 0.0267	63.3570	99.9611	
    86	-0.3898	-0.4485	-0.8383	 0.0587	-0.5896	-0.4919	-1.0815	-0.0977	-0.6799	-0.5532	-1.2332	-0.1267	63.0625	99.9643	
    87	-0.4377	-0.3624	-0.8002	-0.0753	-0.5882	-0.3557	-0.9439	-0.2324	-0.6601	-0.3886	-1.0488	-0.2715	62.8508	99.9636	
    88	-0.4281	-0.3280	-0.7561	-0.1001	-0.5614	-0.3396	-0.9010	-0.2219	-0.6268	-0.4011	-1.0280	-0.2256	63.0386	99.9626	
    89	-0.4186	-0.2936	-0.7121	-0.1250	-0.5340	-0.3107	-0.8446	-0.2233	-0.5747	-0.3805	-0.9553	-0.1942	63.1558	99.9626	
    90	-0.3409	-0.2615	-0.6024	-0.0795	-0.4226	-0.2802	-0.7027	-0.1424	-0.4583	-0.3210	-0.7795	-0.1373	63.1646	99.9641	
    91	-0.3008	-0.2231	-0.5239	-0.0777	-0.3802	-0.2177	-0.5979	-0.1626	-0.4046	-0.2667	-0.6713	-0.1379	63.1316	99.9628	
    92	-0.3549	-0.2411	-0.5960	-0.1138	-0.4449	-0.2199	-0.6647	-0.2250	-0.4677	-0.2831	-0.7509	-0.1846	63.0916	99.9615	
    93	-0.4307	-0.2435	-0.6742	-0.1873	-0.4976	-0.2395	-0.7370	-0.2581	-0.5239	-0.2735	-0.7974	-0.2504	63.0551	99.9635	
    94	-0.4299	-0.2286	-0.6585	-0.2012	-0.5229	-0.2301	-0.7530	-0.2927	-0.5584	-0.2835	-0.8419	-0.2749	63.0496	99.9628	
    95	-0.5005	-0.2709	-0.7714	-0.2296	-0.5964	-0.2746	-0.8710	-0.3218	-0.6777	-0.2903	-0.9680	-0.3874	62.8192	99.9640	
    96	-0.5607	-0.2639	-0.8245	-0.2968	-0.6209	-0.2525	-0.8734	-0.3684	-0.6759	-0.2565	-0.9325	-0.4194	62.8270	99.9642	
    97	-0.4543	-0.2576	-0.7119	-0.1967	-0.5488	-0.2335	-0.7824	-0.3153	-0.6092	-0.2816	-0.8909	-0.3277	62.8980	99.9614	
    98	-0.4857	-0.2764	-0.7621	-0.2093	-0.6209	-0.2525	-0.8734	-0.3684	-0.6777	-0.2903	-0.9680	-0.3874	62.7807	99.9628	
    99	-0.5999	-0.2874	-0.8873	-0.3125	-0.7122	-0.2709	-0.9831	-0.4414	-0.7514	-0.2913	-1.0427	-0.4601	62.7827	99.9641	
   100	-0.6522	-0.2756	-0.9279	-0.3766	-0.7501	-0.2569	-1.0070	-0.4933	-0.8075	-0.2817	-1.0893	-0.5258	62.7432	99.9631	
   101	-0.6670	-0.2702	-0.9372	-0.3969	-0.7873	-0.2301	-1.0174	-0.5572	-0.8286	-0.2508	-1.0795	-0.5777	62.6318	99.9632	
   102	-0.7089	-0.2091	-0.9180	-0.4997	-0.8022	-0.1530	-0.9552	-0.6492	-0.8239	-0.1608	-0.9848	-0.6631	62.5653	99.9633	
   103	-0.6487	-0.0871	-0.7357	-0.5616	-0.6915	-0.0246	-0.7162	-0.6669	-0.6883	-0.0569	-0.7453	-0.6313	62.7269	99.9614	
   104	-0.5824	-0.1191	-0.7015	-0.4633	-0.6455	-0.1197	-0.7652	-0.5257	-0.7163	-0.1611	-0.8775	-0.5552	62.8231	99.9621	
   105	-0.6888	-0.2545	-0.9434	-0.4343	-0.8259	-0.2289	-1.0548	-0.5970	-0.8859	-0.2637	-1.1497	-0.6222	62.6245	99.9627	
   106	-0.8048	-0.2953	-1.1000	-0.5095	-0.9566	-0.2587	-1.2154	-0.6979	-1.0058	-0.2818	-1.2876	-0.7240	62.5086	99.9634	
   107	-0.8963	-0.3070	-1.2034	-0.5893	-1.0160	-0.2824	-1.2984	-0.7337	-1.1028	-0.2969	-1.3999	-0.8059	62.4666	99.9630	
   108	-0.9661	-0.3344	-1.3005	-0.6317	-1.1200	-0.2961	-1.4161	-0.8240	-1.1999	-0.3121	-1.5121	-0.8878	62.3481	99.9630	
   109	-1.0576	-0.3462	-1.4038	-0.7114	-1.2047	-0.3104	-1.5151	-0.8943	-1.2683	-0.3208	-1.5892	-0.9475	62.3481	99.9636	
   110	-1.0332	-0.3172	-1.3505	-0.7160	-1.1713	-0.2902	-1.4615	-0.8811	-1.2438	-0.2842	-1.5280	-0.9596	62.3127	99.9647	
   111	-1.0402	-0.3071	-1.3473	-0.7331	-1.2099	-0.2889	-1.4988	-0.9210	-1.2900	-0.3012	-1.5913	-0.9888	62.3047	99.9642	
   112	-1.0873	-0.3353	-1.4225	-0.7520	-1.2686	-0.2998	-1.5684	-0.9688	-1.3309	-0.3260	-1.6570	-1.0049	62.3035	99.9632	
   113	-1.0620	-0.2914	-1.3534	-0.7706	-1.2107	-0.3017	-1.5123	-0.9090	-1.3239	-0.3000	-1.6240	-1.0239	62.3012	99.9651	
   114	-1.0332	-0.3172	-1.3505	-0.7160	-1.2552	-0.2917	-1.5469	-0.9635	-1.3531	-0.3176	-1.6709	-1.0355	62.1808	99.9635	
   115	-1.0916	-0.2805	-1.3721	-0.8111	-1.2983	-0.2563	-1.5546	-1.0420	-1.3783	-0.2566	-1.6350	-1.1217	62.1111	99.9652	
   116	-1.0785	-0.1866	-1.2651	-0.8920	-1.2092	-0.1655	-1.3747	-1.0437	-1.2608	-0.1746	-1.4355	-1.0862	62.3161	99.9644	
   117	-0.8553	-0.1247	-0.9800	-0.7306	-1.0503	-0.0940	-1.1442	-0.9563	-1.1111	-0.1276	-1.2387	-0.9835	62.2762	99.9634	
   118	-0.7777	-0.0926	-0.8703	-0.6851	-0.9909	-0.0703	-1.0612	-0.9206	-1.1029	-0.0790	-1.1820	-1.0239	62.0831	99.9644	
   119	-0.7995	-0.0769	-0.8765	-0.7226	-1.0280	-0.0436	-1.0716	-0.9844	-1.1316	-0.0855	-1.2171	-1.0461	62.1172	99.9624	
   120	-0.8518	-0.0652	-0.9170	-0.7866	-1.0808	-0.0632	-1.1439	-1.0176	-1.2076	-0.1315	-1.3392	-1.0761	62.2198	99.9615	
   121	-0.8745	-0.0644	-0.9389	-0.8100	-1.1290	-0.1170	-1.2460	-1.0121	-1.3035	-0.2331	-1.5366	-1.0704	62.3887	99.9601	
   122	-0.7891	-0.1567	-0.9458	-0.6323	-1.1446	-0.2740	-1.4185	-0.8706	-1.3993	-0.4437	-1.8431	-0.9556	62.5069	99.9592	
   123	-0.7376	-0.1833	-0.9210	-0.5543	-1.1074	-0.3007	-1.4081	-0.8067	-1.3320	-0.4574	-1.7896	-0.8746	62.5497	99.9610	
   124	-0.7777	-0.2217	-0.9994	-0.5560	-1.1423	-0.3464	-1.4887	-0.7959	-1.3104	-0.4770	-1.7875	-0.8333	62.6339	99.9640	
   125	-0.8519	-0.1943	-1.0462	-0.6575	-1.1423	-0.3464	-1.4887	-0.7959	-1.2531	-0.4642	-1.7173	-0.7889	62.9146	99.9660	
   126	-0.7586	-0.1528	-0.9114	-0.6057	-1.0688	-0.3020	-1.3708	-0.7668	-1.2080	-0.4696	-1.6777	-0.7385	62.9852	99.9627	
   127	-1.0524	-0.3861	-1.4385	-0.6663	-1.4030	-0.5041	-1.9071	-0.8989	-1.5431	-0.5961	-2.1393	-0.9470	62.5540	99.9662	
   128	-1.1640	-0.3525	-1.5165	-0.8115	-1.5040	-0.4668	-1.9708	-1.0372	-1.7098	-0.5335	-2.2434	-1.1763	62.2393	99.9660	
   129	-1.7028	-0.3738	-2.0766	-1.3290	-1.9809	-0.4600	-2.4408	-1.5209	-2.0671	-0.5427	-2.6099	-1.5244	62.3230	99.9653	
   130	-1.7160	-0.7259	-2.4419	-0.9900	-2.1990	-0.9979	-3.1969	-1.2012	-2.5558	-1.2308	-3.7867	-1.3250	62.6848	99.9608	
   131	-2.1066	-0.8020	-2.9086	-1.3046	-2.4427	-0.8623	-3.3051	-1.5804	-2.5390	-0.9045	-3.4436	-1.6344	62.0633	99.9669	
   132	-1.6889	-0.3941	-2.0830	-1.2947	-1.8561	-0.4214	-2.2775	-1.4347	-1.8420	-0.4609	-2.3030	-1.3811	62.4759	99.9660	
   133	-1.3078	-0.2234	-1.5313	-1.0844	-1.5070	-0.2964	-1.8034	-1.2106	-1.5970	-0.4325	-2.0296	-1.1644	62.7281	99.9606	
   134	-1.3262	-0.2774	-1.6036	-1.0487	-1.5865	-0.3322	-1.9187	-1.2543	-1.6432	-0.4496	-2.0929	-1.1936	62.5736	99.9626	
   135	-1.2486	-0.2453	-1.4939	-1.0032	-1.5204	-0.3045	-1.8249	-1.2159	-1.5958	-0.4100	-2.0059	-1.1858	62.4974	99.9633	
   136	-1.1317	-0.1897	-1.3214	-0.9420	-1.3704	-0.2752	-1.6456	-1.0951	-1.4520	-0.3666	-1.8186	-1.0854	62.6191	99.9647	
   137	-1.1108	-0.2202	-1.3310	-0.8906	-1.3971	-0.2914	-1.6885	-1.1057	-1.4976	-0.3724	-1.8700	-1.1252	62.4223	99.9650	
   138	-1.1718	-0.2281	-1.3999	-0.9437	-1.4959	-0.3266	-1.8224	-1.1693	-1.6432	-0.4496	-2.0929	-1.1936	62.4402	99.9631	
   139	-1.5633	-0.4481	-2.0114	-1.1152	-1.9481	-0.5632	-2.5113	-1.3850	-2.1285	-0.7433	-2.8719	-1.3852	62.4402	99.9602	
   140	-1.8258	-0.7917	-2.6175	-1.0341	-2.1486	-0.9059	-3.0544	-1.2427	-2.3097	-1.0709	-3.3807	-1.2387	62.7069	99.9604	
