OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_54_POST_NIRS
Export date:	2022/12/16 01:14:33
Start of measurement:	2022-12-16 00:18:35.990

Datafile sample rate:	10.00	Hz
Datafile duration:	3340.400	s
Datafile total number of samples:	33404

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.61

Device id:	334
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	849	nm
1	2	759	nm
1	3	846	nm
1	4	757	nm
1	5	848	nm
1	6	757	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3340.400
Selected time span (sample numbers):	0	33404


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_54_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_54_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_54_POST_NIRS)
5	Rx1-Tx2 O2Hb (T2A_54_POST_NIRS)
6	Rx1-Tx2 HHb (T2A_54_POST_NIRS)
7	Rx1-Tx2 tHb (T2A_54_POST_NIRS)
8	Rx1-Tx3 O2Hb (T2A_54_POST_NIRS)
9	Rx1-Tx3 HHb (T2A_54_POST_NIRS)
10	Rx1-Tx3 tHb (T2A_54_POST_NIRS)
11	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_54_POST_NIRS)
12	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_54_POST_NIRS)
13	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13
     0	111.0122	57.7609	168.7731	86.2938	45.7606	132.0544	67.2289	40.2981	107.5271	11.5652	98.7634	
     1	-0.8396	-0.6435	-1.4832	-0.8865	-0.6554	-1.5420	-0.8420	-0.6462	-1.4881	63.6598	99.9925	
     2	-0.7396	-0.5820	-1.3215	-0.8058	-0.5936	-1.3994	-0.7723	-0.5918	-1.3639	63.6255	99.9924	
     3	-0.7300	-0.5479	-1.2779	-0.7850	-0.5686	-1.3536	-0.7428	-0.5626	-1.3053	63.6615	99.9925	
     4	-0.6607	-0.5053	-1.1660	-0.7352	-0.4893	-1.2246	-0.6399	-0.5086	-1.1484	63.7002	99.9916	
     5	-0.4847	-0.4110	-0.8957	-0.5052	-0.3962	-0.9014	-0.4296	-0.4190	-0.8485	63.8086	99.9918	
     6	-0.3250	-0.3408	-0.6658	-0.3543	-0.3398	-0.6941	-0.3317	-0.3575	-0.6891	63.7393	99.9922	
     7	-0.2933	-0.3072	-0.6005	-0.3210	-0.3192	-0.6403	-0.2813	-0.3471	-0.6283	63.8427	99.9921	
     8	-0.2856	-0.3025	-0.5880	-0.3077	-0.3110	-0.6187	-0.2698	-0.3399	-0.6095	63.8432	99.9921	
     9	-0.2846	-0.2878	-0.5724	-0.3061	-0.2858	-0.5919	-0.2837	-0.2954	-0.5790	63.7073	99.9923	
    10	-0.2615	-0.2736	-0.5351	-0.3038	-0.2478	-0.5516	-0.2702	-0.2550	-0.5250	63.6062	99.9920	
    11	-0.2596	-0.2443	-0.5039	-0.2838	-0.2355	-0.5193	-0.2841	-0.2105	-0.4945	63.5040	99.9928	
    12	-0.1818	-0.1823	-0.3640	-0.1521	-0.1787	-0.3308	-0.1358	-0.1386	-0.2742	63.6136	99.9931	
    13	-0.0596	-0.1211	-0.1807	-0.0146	-0.1304	-0.1450	 0.0106	-0.0998	-0.0892	63.7526	99.9931	
    14	 0.0164	-0.0884	-0.0720	 0.0011	-0.0843	-0.0832	 0.0068	-0.0703	-0.0634	63.6130	99.9927	
    15	 0.0414	-0.0449	-0.0035	 0.0360	-0.0385	-0.0025	 0.0254	-0.0373	-0.0118	63.6130	99.9925	
    16	 0.0501	-0.0255	 0.0246	 0.0235	-0.0341	-0.0106	 0.0031	-0.0407	-0.0375	63.6102	99.9926	
    17	 0.0048	-0.0392	-0.0344	-0.0282	-0.0417	-0.0699	-0.0691	-0.0435	-0.1124	63.5058	99.9926	
    18	-0.0625	-0.0526	-0.1151	-0.0992	-0.0489	-0.1480	-0.1087	-0.0577	-0.1663	63.5404	99.9924	
    19	-0.0683	-0.0280	-0.0963	-0.0408	-0.0372	-0.0780	-0.0403	-0.0254	-0.0656	63.6481	99.9929	
    20	-0.0000	-0.0000	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	63.6136	99.9926	
    21	-0.0010	-0.0147	-0.0156	-0.0141	-0.0208	-0.0349	-0.0288	-0.0181	-0.0468	63.5774	99.9927	
    22	-0.0462	-0.0284	-0.0746	-0.0666	-0.0410	-0.1076	-0.0793	-0.0286	-0.1077	63.5422	99.9929	
    23	-0.0991	-0.0470	-0.1461	-0.1258	-0.0653	-0.1911	-0.1477	-0.0609	-0.2085	63.5392	99.9928	
    24	-0.1915	-0.1038	-0.2953	-0.2434	-0.1013	-0.3446	-0.2767	-0.0888	-0.3654	63.3651	99.9927	
    25	-0.3223	-0.1843	-0.5066	-0.3958	-0.1830	-0.5788	-0.4033	-0.1683	-0.5716	63.3619	99.9926	
    26	-0.4925	-0.3032	-0.7957	-0.5341	-0.2439	-0.7781	-0.3996	-0.1979	-0.5974	63.4433	99.9919	
    27	-0.5175	-0.3467	-0.8642	-0.4565	-0.2326	-0.6891	-0.2984	-0.0811	-0.3794	63.2239	99.9929	
    28	-0.5194	-0.3760	-0.8954	-0.3174	-0.1591	-0.4765	-0.2262	-0.0783	-0.3045	63.2984	99.9913	
    29	-0.6915	-0.5242	-1.2157	-0.5055	-0.2992	-0.8048	-0.4981	-0.2705	-0.7685	63.2489	99.9897	
    30	-0.8060	-0.5806	-1.3866	-0.7164	-0.3927	-1.1090	-0.7341	-0.4188	-1.1528	63.2648	99.9891	
    31	-0.9176	-0.5931	-1.5107	-0.8731	-0.4406	-1.3137	-0.9055	-0.5052	-1.4105	63.3219	99.9888	
    32	-0.9388	-0.5780	-1.5168	-0.9107	-0.4273	-1.3380	-0.9373	-0.4826	-1.4198	63.2527	99.9892	
    33	-0.8975	-0.5103	-1.4078	-0.8409	-0.3357	-1.1767	-0.8496	-0.4062	-1.2557	63.2929	99.9884	
    34	-0.7821	-0.4393	-1.2213	-0.7159	-0.2830	-0.9990	-0.7518	-0.3447	-1.0964	63.2943	99.9888	
    35	-0.7350	-0.3962	-1.1311	-0.6802	-0.2246	-0.9048	-0.6962	-0.3417	-1.0379	63.4309	99.9871	
    36	-0.7524	-0.3225	-1.0748	-0.7578	-0.2360	-0.9938	-0.8164	-0.4066	-1.2230	63.5882	99.9873	
    37	-0.9699	-0.2594	-1.2294	-0.9564	-0.2368	-1.1932	-1.0241	-0.4519	-1.4759	63.7876	99.9872	
    38	-0.7757	-0.1117	-0.8874	-0.7566	-0.1137	-0.8703	-0.9757	-0.2938	-1.2695	63.4375	99.9876	
    39	-0.5756	 0.0115	-0.5641	-0.5794	 0.0562	-0.5232	-0.9644	-0.1057	-1.0700	62.8427	99.9855	
    40	-0.6806	 0.1016	-0.5790	-0.7251	 0.1852	-0.5399	-1.0187	 0.0943	-0.9243	62.4744	99.9883	
    41	-0.3008	 0.4902	 0.1894	-0.2180	 0.5097	 0.2918	-0.4830	 0.3458	-0.1371	63.1493	99.9870	
    42	 0.2004	 0.7003	 0.9007	 0.2844	 0.7584	 1.0429	 0.0379	 0.5347	 0.5727	63.3677	99.9843	
    43	 0.4796	 0.6751	 1.1547	 0.5100	 0.6787	 1.1888	 0.1724	 0.4702	 0.6427	63.3593	99.9857	
    44	 0.3864	 0.4911	 0.8776	 0.4139	 0.4737	 0.8877	 0.1431	 0.2602	 0.4034	63.6665	99.9867	
    45	 0.0614	 0.1504	 0.2118	 0.0055	 0.0885	 0.0940	-0.3248	-0.1509	-0.4756	63.6784	99.9867	
    46	-0.4253	-0.1774	-0.6026	-0.4835	-0.1520	-0.6356	-0.7226	-0.4115	-1.1340	63.6409	99.9847	
    47	-0.5368	-0.3023	-0.8391	-0.6567	-0.2587	-0.9155	-0.9156	-0.4903	-1.4058	63.3559	99.9854	
    48	-0.5049	-0.3812	-0.8862	-0.7148	-0.3674	-1.0822	-1.0341	-0.6179	-1.6519	63.2706	99.9854	
    49	-0.6011	-0.4967	-1.0978	-0.9178	-0.5411	-1.4589	-1.2447	-0.8035	-2.0480	63.2883	99.9869	
    50	-0.7463	-0.5720	-1.3184	-1.0977	-0.6519	-1.7496	-1.4671	-0.9113	-2.3784	63.2049	99.9876	
    51	-0.7531	-0.5621	-1.3152	-1.1494	-0.6594	-1.8088	-1.5776	-0.9062	-2.4837	62.9821	99.9881	
    52	-0.8685	-0.6332	-1.5017	-1.3344	-0.7491	-2.0835	-1.7689	-1.0477	-2.8165	63.0377	99.9872	
    53	-1.0177	-0.6547	-1.6723	-1.4778	-0.7888	-2.2666	-1.9304	-1.0641	-2.9944	62.9255	99.9881	
    54	-1.0398	-0.6542	-1.6940	-1.5503	-0.8213	-2.3716	-2.0493	-1.1068	-3.1560	62.8404	99.9884	
    55	-1.1235	-0.6917	-1.8152	-1.6953	-0.8864	-2.5816	-2.1837	-1.2232	-3.4068	62.9714	99.9878	
    56	-1.2419	-0.6942	-1.9361	-1.8038	-0.8803	-2.6841	-2.2992	-1.2107	-3.5098	62.8613	99.9877	
    57	-1.2554	-0.6744	-1.9297	-1.8504	-0.9090	-2.7594	-2.4028	-1.2758	-3.6785	62.9187	99.9874	
    58	-1.4083	-0.7545	-2.1628	-2.0679	-1.0066	-3.0744	-2.6789	-1.3534	-4.0322	62.6082	99.9882	
    59	-1.5277	-0.7716	-2.2993	-2.2297	-1.0333	-3.2630	-2.8150	-1.4070	-4.2219	62.6365	99.9879	
    60	-1.6682	-0.7737	-2.4419	-2.3774	-1.0393	-3.4167	-2.9688	-1.3866	-4.3553	62.4491	99.9887	
    61	-1.6327	-0.6815	-2.3142	-2.3135	-0.9392	-3.2526	-2.8774	-1.3398	-4.2171	62.6750	99.9871	
    62	-1.5634	-0.6389	-2.2023	-2.2719	-0.8893	-3.1612	-2.8612	-1.2551	-4.1162	62.4183	99.9879	
    63	-1.4971	-0.5277	-2.0248	-2.1822	-0.7854	-2.9675	-2.7945	-1.1600	-3.9544	62.4213	99.9876	
    64	-1.4586	-0.5040	-1.9626	-2.2022	-0.7977	-2.9998	-2.8428	-1.3181	-4.1608	62.8401	99.9837	
    65	-2.0501	-0.9666	-3.0167	-3.0373	-1.3486	-4.3859	-3.8025	-1.8040	-5.6064	62.0944	99.9879	
    66	-2.4514	-1.0026	-3.4540	-3.3394	-1.3646	-4.7039	-4.1050	-1.7706	-5.8755	61.8740	99.9885	
    67	-2.5996	-1.0094	-3.6091	-3.5129	-1.3743	-4.8872	-4.2923	-1.8457	-6.1379	61.9317	99.9865	
    68	-3.0451	-1.1571	-4.2022	-3.8064	-1.4579	-5.2643	-4.4833	-1.8912	-6.3744	62.0338	99.9861	
    69	-3.1088	-0.9993	-4.1080	-3.7178	-1.2696	-4.9874	-4.3422	-1.6642	-6.0063	62.1072	99.9863	
    70	-2.8761	-0.7153	-3.5915	-3.5151	-0.9990	-4.5140	-4.3051	-1.4174	-5.7224	61.6806	99.9841	
    71	-2.7080	-0.4008	-3.1088	-3.3844	-0.6512	-4.0356	-4.2640	-1.1042	-5.3681	61.2268	99.9808	
    72	-2.6630	-0.1620	-2.8250	-3.3087	-0.3615	-3.6702	-4.2340	-0.8831	-5.1170	61.0816	99.9743	
    73	-2.6611	-0.1327	-2.7938	-3.3588	-0.3438	-3.7026	-4.2903	-0.8971	-5.1873	61.0673	99.9738	
    74	-2.6938	-0.1810	-2.8748	-3.3510	-0.4241	-3.7751	-4.1581	-0.9099	-5.0679	61.3578	99.9802	
    75	-2.5697	-0.0905	-2.6602	-3.0869	-0.2978	-3.3847	-3.7650	-0.7267	-4.4916	61.6755	99.9822	
    76	-2.4178	 0.0874	-2.3304	-2.8101	 0.0306	-2.7795	-3.2453	-0.2831	-3.5283	61.5852	99.9848	
    77	-2.2496	 0.2895	-1.9601	-2.5491	 0.3130	-2.2361	-2.8689	 0.0812	-2.7876	61.4655	99.9863	
    78	-2.1506	 0.4489	-1.7017	-2.3636	 0.5122	-1.8514	-2.5802	 0.3691	-2.2110	61.4091	99.9885	
    79	-1.9574	 0.6945	-1.2629	-2.1802	 0.7832	-1.3969	-2.3603	 0.7095	-1.6506	61.0882	99.9901	
    80	-1.7862	 0.8280	-0.9582	-2.1488	 0.8755	-1.2733	-2.3562	 0.7759	-1.5802	60.9246	99.9903	
    81	-1.8825	 0.8250	-1.0574	-2.2005	 0.8679	-1.3326	-2.3779	 0.7836	-1.5942	61.0039	99.9906	
    82	-1.9382	 0.7626	-1.1756	-2.2789	 0.8439	-1.4349	-2.4328	 0.7917	-1.6410	60.7989	99.9907	
    83	-2.0729	 0.7359	-1.3370	-2.3572	 0.8199	-1.5373	-2.5375	 0.8004	-1.7370	60.6972	99.9913	
    84	-2.2471	 0.6709	-1.5761	-2.4473	 0.8130	-1.6343	-2.6638	 0.8168	-1.8469	60.4972	99.9908	
    85	-2.3231	 0.6382	-1.6849	-2.4426	 0.8889	-1.5537	-2.7245	 0.8213	-1.9031	60.3960	99.9857	
    86	-2.3067	 0.6623	-1.6444	-2.5194	 0.8902	-1.6292	-2.9009	 0.7423	-2.1585	60.2787	99.9829	
    87	-2.3961	 0.5370	-1.8592	-2.8255	 0.6044	-2.2211	-3.1919	 0.3253	-2.8665	60.7984	99.9841	
    88	-2.7713	 0.3341	-2.4372	-3.1665	 0.2728	-2.8937	-3.5978	-0.0681	-3.6658	61.2875	99.9840	
    89	-2.7944	 0.3199	-2.4745	-3.2222	 0.2021	-3.0201	-3.7671	-0.1213	-3.8883	61.0774	99.9850	
    90	-2.8329	 0.2962	-2.5366	-3.3017	 0.2624	-3.0392	-3.9948	-0.0409	-4.0356	60.2912	99.9817	
    91	-2.6908	 0.6651	-2.0256	-3.0989	 0.7397	-2.3592	-3.6334	 0.4417	-3.1916	60.2244	99.9808	
    92	-2.1416	 1.0454	-1.0961	-2.5894	 1.1022	-1.4872	-3.2269	 0.8462	-2.3806	59.8456	99.9823	
    93	-1.7818	 1.2388	-0.5430	-2.2112	 1.3108	-0.9004	-2.8751	 1.0779	-1.7971	59.7680	99.9824	
    94	-1.6135	 1.3283	-0.2851	-1.9894	 1.3746	-0.6149	-2.6515	 1.1119	-1.5395	60.1028	99.9814	
    95	-1.6287	 1.2064	-0.4224	-1.9973	 1.2482	-0.7492	-2.5969	 1.0079	-1.5889	60.2913	99.9833	
    96	-1.6719	 1.1094	-0.5625	-1.9711	 1.1550	-0.8162	-2.4976	 0.9106	-1.5869	60.6660	99.9833	
    97	-2.0605	 0.8139	-1.2466	-2.3799	 0.8667	-1.5132	-2.8361	 0.6234	-2.2126	60.7561	99.9841	
    98	-2.4559	 0.6409	-1.8150	-2.7710	 0.7595	-2.0115	-3.1250	 0.5164	-2.6085	60.6896	99.9834	
    99	-2.6242	 0.5513	-2.0729	-3.0351	 0.6332	-2.4019	-3.4064	 0.3502	-3.0561	60.6501	99.9834	
