OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_08_POST_NIRS
Export date:	2022/12/21 10:53:05
Start of measurement:	2022-12-21 10:04:03.164

Datafile sample rate:	10.00	Hz
Datafile duration:	2928.000	s
Datafile total number of samples:	29280

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.39

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	2928
Selected time span (sample numbers):	0	29280


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_08_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_08_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_08_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_08_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_08_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_08_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_08_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_08_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_08_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_08_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_08_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_08_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_08_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_08_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
  5951	 0.3430	 0.3974	 0.7404	-0.0543	 0.1421	 0.5040	 0.6460	-0.3619	-0.0008	 0.6616	 0.6607	-0.6624	59.1584	99.9021	
  5952	-0.7946	-0.1211	-0.9157	-0.6734	-0.7198	 0.1853	-0.5345	-0.9052	-0.4205	 0.3290	-0.0914	-0.7495	59.9356	99.9032	
  5953	-0.1005	 0.2796	 0.1791	-0.3801	 0.4050	 0.9164	 1.3214	-0.5113	 1.1371	 1.3503	 2.4874	-0.2132	59.9652	99.9197	
  5954	 2.6102	 1.9613	 4.5716	 0.6490	 3.0785	 2.2420	 5.3206	 0.8365	 3.1452	 2.3972	 5.5424	 0.7479	60.6025	99.8771	
  5955	 2.8590	 2.3466	 5.2056	 0.5125	 3.3605	 2.8686	 6.2292	 0.4919	 3.6460	 3.0594	 6.7054	 0.5865	60.1499	99.8790	
  5956	 3.3214	 2.3870	 5.7084	 0.9344	 3.6116	 2.5011	 6.1126	 1.1105	 3.5180	 2.2750	 5.7929	 1.2430	61.6290	99.8424	
  5957	 1.5345	 1.0367	 2.5713	 0.4978	 1.3488	 1.2718	 2.6206	 0.0769	 1.2726	 1.2640	 2.5366	 0.0087	59.6402	99.8812	
  5958	-0.2272	-0.0178	-0.2449	-0.2093	-0.5837	 0.2423	-0.3413	-0.8261	-0.5818	 0.2538	-0.3280	-0.8357	59.1037	99.8922	
  5959	-1.3836	-0.4589	-1.8425	-0.9246	-1.3668	-0.0920	-1.4588	-1.2749	-1.0214	 0.1000	-0.9214	-1.1214	59.4963	99.9087	
  5960	-0.1992	 0.4568	 0.2576	-0.6560	 0.5113	 1.1453	 1.6566	-0.6340	 1.3382	 1.5168	 2.8550	-0.1787	60.4411	99.9084	
  5961	 2.4864	 1.9758	 4.4621	 0.5106	 2.7588	 2.3400	 5.0988	 0.4188	 2.8121	 2.4986	 5.3107	 0.3134	59.8251	99.8799	
  5962	 2.6067	 2.4319	 5.0386	 0.1749	 3.2006	 2.9746	 6.1752	 0.2260	 3.4984	 3.1384	 6.6368	 0.3600	60.1942	99.8708	
  5963	 3.2191	 2.5030	 5.7221	 0.7161	 3.5136	 2.6445	 6.1581	 0.8691	 3.4216	 2.4411	 5.8626	 0.9805	61.3476	99.8430	
  5964	 1.3900	 0.9650	 2.3549	 0.4250	 1.0651	 1.0749	 2.1399	-0.0098	 0.8036	 1.1035	 1.9071	-0.3000	59.1667	99.8872	
  5965	-0.6581	-0.0542	-0.7123	-0.6039	-0.8644	 0.2119	-0.6525	-1.0763	-0.8432	 0.2752	-0.5680	-1.1184	59.0893	99.8913	
  5966	-1.2238	-0.2598	-1.4836	-0.9639	-1.0304	 0.2129	-0.8175	-1.2433	-0.4819	 0.4938	 0.0119	-0.9758	59.6650	99.9160	
  5967	 0.8136	 1.2404	 2.0540	-0.4267	 1.6652	 1.9192	 3.5844	-0.2541	 2.3647	 2.3064	 4.6711	 0.0583	60.4121	99.8982	
  5968	 2.7459	 2.2788	 5.0247	 0.4671	 2.9369	 2.6630	 5.5999	 0.2738	 2.8951	 2.8631	 5.7581	 0.0320	59.1832	99.8804	
  5969	 2.6714	 2.6035	 5.2750	 0.0679	 3.2702	 3.1433	 6.4135	 0.1268	 3.4899	 3.3128	 6.8027	 0.1771	59.9474	99.8658	
  5970	 2.8581	 2.1983	 5.0564	 0.6598	 2.8071	 2.1411	 4.9482	 0.6659	 2.3787	 2.0119	 4.3905	 0.3668	60.3119	99.8575	
  5971	 0.5559	 0.7020	 1.2579	-0.1461	 0.3974	 1.0131	 1.4104	-0.6157	 0.5338	 0.9627	 1.4965	-0.4289	59.7786	99.8836	
  5972	-0.9643	-0.0897	-1.0540	-0.8745	-1.1092	 0.2286	-0.8806	-1.3377	-0.9661	 0.3804	-0.5857	-1.3465	58.9131	99.9023	
  5973	-0.8556	 0.0344	-0.8212	-0.8900	-0.5402	 0.5347	-0.0055	-1.0749	 0.0322	 0.8499	 0.8821	-0.8177	59.7729	99.9146	
  5974	 1.5005	 1.6515	 3.1521	-0.1510	 2.1913	 2.2881	 4.4793	-0.0968	 2.7536	 2.6091	 5.3628	 0.1445	60.1824	99.8933	
  5975	 2.6094	 2.3449	 4.9543	 0.2646	 2.8726	 2.8142	 5.6867	 0.0584	 2.9673	 3.0190	 5.9863	-0.0517	59.2394	99.8814	
  5976	 2.6651	 2.6293	 5.2945	 0.0358	 3.2847	 3.0508	 6.3355	 0.2339	 3.4539	 3.0666	 6.5204	 0.3873	60.6709	99.8517	
  5977	 2.1604	 1.6034	 3.7638	 0.5570	 1.8076	 1.6253	 3.4328	 0.1822	 1.4153	 1.5410	 2.9563	-0.1258	59.3935	99.8739	
  5978	-0.2549	 0.5712	 0.3163	-0.8261	-0.2083	 0.7607	 0.5524	-0.9691	-0.2917	 0.7885	 0.4967	-1.0803	59.5315	99.8739	
  5979	-1.1968	-0.0664	-1.2632	-1.1303	-1.2002	 0.2622	-0.9380	-1.4624	-0.9589	 0.4072	-0.5517	-1.3661	59.2947	99.9011	
  5980	-0.9382	-0.0446	-0.9828	-0.8936	-0.5845	 0.4572	-0.1274	-1.0417	 0.0075	 0.8237	 0.8313	-0.8162	59.7497	99.9187	
  5981	 1.8148	 1.9578	 3.7726	-0.1430	 2.5706	 2.5302	 5.1007	 0.0404	 3.0427	 2.6719	 5.7145	 0.3708	60.7918	99.8699	
  5982	 2.5304	 2.4601	 4.9905	 0.0704	 2.8954	 2.9800	 5.8755	-0.0846	 3.0967	 3.2656	 6.3623	-0.1690	59.1667	99.8893	
  5983	 2.9291	 2.7430	 5.6721	 0.1861	 3.5563	 3.0377	 6.5940	 0.5186	 3.6038	 3.0339	 6.6377	 0.5699	60.9281	99.8493	
  5984	 1.8569	 1.4808	 3.3377	 0.3761	 1.6094	 1.6448	 3.2543	-0.0354	 1.4087	 1.5258	 2.9345	-0.1172	59.6428	99.8681	
  5985	-0.0493	 0.4875	 0.4382	-0.5368	-0.2573	 0.7185	 0.4612	-0.9758	-0.2713	 0.8458	 0.5745	-1.1171	58.8469	99.8994	
  5986	-1.2947	-0.1398	-1.4345	-1.1548	-1.3623	 0.2148	-1.1476	-1.5771	-1.0691	 0.4190	-0.6501	-1.4881	58.9994	99.9112	
  5987	-0.4201	 0.4132	-0.0069	-0.8333	 0.1931	 1.0415	 1.2347	-0.8484	 0.9919	 1.4756	 2.4676	-0.4837	60.0921	99.9198	
  5988	 2.3355	 2.0628	 4.3983	 0.2728	 2.8872	 2.4937	 5.3809	 0.3935	 3.1721	 2.6941	 5.8662	 0.4780	60.4271	99.8832	
  5989	 2.7459	 2.5447	 5.2907	 0.2012	 3.2435	 3.0258	 6.2693	 0.2176	 3.4574	 3.2483	 6.7057	 0.2091	59.8231	99.8804	
  5990	 3.1778	 2.5965	 5.7742	 0.5813	 3.6321	 2.8555	 6.4876	 0.7766	 3.6196	 2.7741	 6.3937	 0.8454	61.0230	99.8470	
  5991	 1.6764	 1.3285	 3.0049	 0.3480	 1.5980	 1.4479	 3.0460	 0.1501	 1.3744	 1.3143	 2.6887	 0.0601	60.1697	99.8587	
  5992	-0.2900	 0.2400	-0.0499	-0.5300	-0.5532	 0.5395	-0.0137	-1.0927	-0.4495	 0.6706	 0.2211	-1.1201	58.8118	99.9050	
  5993	-1.2237	-0.1269	-1.3506	-1.0968	-1.1337	 0.2644	-0.8692	-1.3981	-0.7572	 0.4732	-0.2840	-1.2303	59.4383	99.9080	
  5994	-0.3725	 0.2940	-0.0785	-0.6665	 0.1718	 0.9019	 1.0737	-0.7302	 0.8800	 1.3405	 2.2205	-0.4606	59.9163	99.9188	
  5995	 2.3589	 2.0620	 4.4208	 0.2970	 2.9523	 2.4697	 5.4219	 0.4826	 3.1619	 2.6094	 5.7713	 0.5526	60.6209	99.8707	
  5996	 2.8366	 2.4956	 5.3322	 0.3410	 3.4018	 3.0076	 6.4094	 0.3942	 3.6971	 3.2587	 6.9558	 0.4384	60.0365	99.8840	
  5997	 3.5108	 2.5595	 6.0703	 0.9514	 3.8731	 2.6592	 6.5323	 1.2138	 3.7052	 2.5117	 6.2169	 1.1934	61.3968	99.8437	
  5998	 1.5893	 1.1729	 2.7622	 0.4164	 1.4696	 1.2942	 2.7638	 0.1754	 1.2251	 1.2464	 2.4715	-0.0213	59.8247	99.8691	
  5999	-0.3779	 0.2021	-0.1758	-0.5801	-0.4453	 0.4527	 0.0074	-0.8981	-0.3736	 0.5594	 0.1858	-0.9330	59.3923	99.8948	
  6000	-1.2184	-0.3009	-1.5193	-0.9174	-1.1611	 0.0198	-1.1413	-1.1809	-0.8342	 0.2246	-0.6096	-1.0587	59.6230	99.9104	
  6001	-0.1561	 0.5269	 0.3708	-0.6830	 0.6191	 1.1725	 1.7916	-0.5534	 1.5086	 1.5414	 3.0501	-0.0328	60.8089	99.9121	
  6002	 2.3660	 1.7856	 4.1516	 0.5805	 2.6770	 2.1892	 4.8662	 0.4878	 2.8031	 2.4371	 5.2401	 0.3660	59.7474	99.8897	
  6003	 2.7944	 2.4408	 5.2352	 0.3536	 3.4217	 2.8929	 6.3147	 0.5288	 3.6472	 3.0826	 6.7297	 0.5646	60.3953	99.8735	
  6004	 3.3277	 2.3612	 5.6889	 0.9665	 3.6376	 2.4915	 6.1290	 1.1461	 3.5432	 2.3127	 5.8560	 1.2305	61.4948	99.8459	
  6005	 1.4941	 1.0126	 2.5067	 0.4816	 1.3343	 1.1364	 2.4706	 0.1979	 1.1022	 1.2394	 2.3416	-0.1372	59.3479	99.8887	
  6006	-0.5135	 0.0176	-0.4960	-0.5311	-0.6877	 0.2808	-0.4070	-0.9685	-0.5921	 0.3935	-0.1986	-0.9856	59.2104	99.9007	
  6007	-1.1385	-0.2679	-1.4063	-0.8706	-0.9370	 0.1046	-0.8324	-1.0417	-0.4891	 0.3548	-0.1343	-0.8440	59.9219	99.9131	
  6008	 0.5020	 0.8470	 1.3491	-0.3450	 1.3800	 1.4681	 2.8481	-0.0880	 2.1950	 1.8446	 4.0397	 0.3504	61.0210	99.9065	
  6009	 2.7826	 1.9759	 4.7585	 0.8068	 3.0800	 2.3822	 5.4623	 0.6978	 3.1836	 2.5776	 5.7612	 0.6060	59.9025	99.8837	
  6010	 2.8985	 2.3554	 5.2539	 0.5431	 3.5571	 2.8228	 6.3800	 0.7343	 3.8110	 2.9797	 6.7907	 0.8312	60.6824	99.8693	
  6011	 2.9792	 2.0050	 4.9842	 0.9743	 3.0832	 1.9788	 5.0621	 1.1044	 2.7810	 1.7841	 4.5651	 0.9969	61.2410	99.8491	
  6012	 0.9392	 0.7247	 1.6639	 0.2145	 0.7469	 0.9711	 1.7180	-0.2242	 0.6759	 1.1160	 1.7919	-0.4401	59.0267	99.8967	
  6013	-0.6087	-0.0099	-0.6186	-0.5988	-0.7023	 0.2593	-0.4429	-0.9616	-0.5855	 0.4087	-0.1768	-0.9942	59.2723	99.9018	
  6014	-0.8799	-0.1131	-0.9930	-0.7668	-0.5646	 0.3426	-0.2221	-0.9072	 0.0443	 0.6328	 0.6771	-0.5885	60.1600	99.9171	
  6015	 1.3020	 1.1930	 2.4950	 0.1091	 2.0867	 1.7435	 3.8301	 0.3432	 2.7189	 2.0495	 4.7684	 0.6694	61.0374	99.8975	
  6016	 2.8778	 2.0033	 4.8811	 0.8745	 3.2406	 2.4034	 5.6440	 0.8372	 3.3426	 2.6065	 5.9491	 0.7361	60.0620	99.8819	
  6017	 2.9883	 2.2910	 5.2793	 0.6973	 3.6467	 2.7630	 6.4096	 0.8837	 3.9562	 2.8544	 6.8106	 1.1018	61.0664	99.8659	
  6018	 2.9936	 1.8511	 4.8446	 1.1426	 2.8737	 1.8014	 4.6752	 1.0723	 2.4625	 1.6025	 4.0650	 0.8600	60.7327	99.8532	
  6019	 0.4427	 0.5014	 0.9440	-0.0586	 0.2123	 0.7998	 1.0121	-0.5875	 0.2972	 0.8980	 1.1952	-0.6009	59.1645	99.8999	
  6020	-0.8933	-0.0768	-0.9702	-0.8165	-0.9784	 0.1937	-0.7847	-1.1720	-0.8245	 0.2977	-0.5268	-1.1223	59.4056	99.8988	
  6021	-0.9715	-0.2122	-1.1837	-0.7592	-0.5829	 0.2555	-0.3275	-0.8384	 0.0697	 0.5583	 0.6280	-0.4887	60.3583	99.9171	
  6022	 1.5570	 1.4195	 2.9765	 0.1376	 2.4208	 2.0089	 4.4297	 0.4119	 3.1067	 2.2168	 5.3235	 0.8898	61.4459	99.8854	
  6023	 2.6363	 1.8735	 4.5098	 0.7628	 2.9539	 2.2679	 5.2218	 0.6859	 3.1084	 2.4760	 5.5843	 0.6324	60.0467	99.8883	
  6024	 2.8823	 2.2128	 5.0951	 0.6695	 3.6031	 2.5846	 6.1877	 1.0185	 3.8105	 2.6316	 6.4421	 1.1789	61.4194	99.8569	
  6025	 2.4988	 1.3924	 3.8912	 1.1064	 2.1564	 1.4563	 3.6127	 0.7001	 1.8748	 1.4040	 3.2788	 0.4708	59.7800	99.8826	
  6026	 0.1006	 0.3852	 0.4858	-0.2846	 0.0939	 0.5888	 0.6827	-0.4950	 0.0425	 0.5980	 0.6406	-0.5555	59.8377	99.8761	
  6027	-1.1780	-0.2768	-1.4547	-0.9012	-1.2185	 0.0611	-1.1574	-1.2796	-0.9359	 0.1742	-0.7617	-1.1101	59.5452	99.9013	
  6028	-0.7937	-0.1058	-0.8995	-0.6879	-0.3543	 0.4191	 0.0648	-0.7734	 0.2996	 0.8322	 1.1318	-0.5326	59.9747	99.9219	
  6029	 1.9386	 1.6775	 3.6161	 0.2612	 2.6801	 2.1277	 4.8078	 0.5524	 3.1308	 2.2314	 5.3622	 0.8993	61.4579	99.8735	
  6030	 2.6318	 2.0629	 4.6947	 0.5690	 3.0991	 2.4825	 5.5816	 0.6166	 3.3275	 2.6535	 5.9810	 0.6740	60.4098	99.8811	
  6031	 2.8769	 2.1209	 4.9979	 0.7560	 3.4922	 2.5049	 5.9971	 0.9873	 3.7052	 2.5117	 6.2169	 1.1934	61.3638	99.8569	
  6032	 2.1675	 1.3270	 3.4945	 0.8405	 1.9453	 1.4806	 3.4259	 0.4647	 1.8176	 1.4254	 3.2430	 0.3921	59.9798	99.8809	
  6033	 0.1356	 0.3175	 0.4531	-0.1819	-0.0499	 0.4005	 0.3507	-0.4504	-0.1839	 0.5059	 0.3221	-0.6898	59.3989	99.8980	
  6034	-1.2426	-0.3154	-1.5581	-0.9271	-1.2185	 0.0611	-1.1574	-1.2796	-0.8733	 0.2570	-0.6163	-1.1303	59.4399	99.9083	
  6035	-0.5252	 0.0844	-0.4408	-0.6096	 0.0043	 0.6487	 0.6530	-0.6443	 0.7313	 1.0598	 1.7911	-0.3285	60.2096	99.9204	
  6036	 2.1685	 1.7412	 3.9097	 0.4273	 2.7528	 2.1210	 4.8737	 0.6318	 2.9995	 2.1744	 5.1739	 0.8251	61.1553	99.8656	
  6037	 2.3634	 2.0056	 4.3689	 0.3578	 2.8536	 2.4860	 5.3396	 0.3676	 3.1938	 2.6623	 5.8562	 0.5315	60.3938	99.8839	
  6038	 2.9209	 2.2064	 5.1273	 0.7146	 3.5297	 2.4642	 5.9940	 1.0655	 3.6161	 2.3680	 5.9841	 1.2481	61.7453	99.8443	
  6039	 1.6378	 1.0690	 2.7068	 0.5688	 1.4995	 1.1223	 2.6218	 0.3772	 1.2451	 0.9555	 2.2005	 0.2895	60.4618	99.8601	
  6040	-0.4103	-0.0831	-0.4934	-0.3272	-0.7451	 0.2081	-0.5370	-0.9532	-0.6113	 0.2472	-0.3641	-0.8586	59.2127	99.9008	
  6041	-1.4294	-0.4420	-1.8714	-0.9873	-1.3706	-0.0436	-1.4143	-1.3271	-0.9196	 0.1504	-0.7693	-1.0700	59.6809	99.9116	
  6042	-0.4552	 0.2150	-0.2401	-0.6701	 0.2108	 0.8875	 1.0983	-0.6768	 1.1106	 1.2894	 2.4000	-0.1787	60.4983	99.9179	
  6043	 2.3660	 1.7856	 4.1516	 0.5805	 2.7895	 2.0672	 4.8567	 0.7223	 2.8797	 2.1131	 4.9928	 0.7665	60.8879	99.8683	
  6044	 2.3625	 2.1232	 4.4857	 0.2393	 2.9453	 2.5795	 5.5248	 0.3658	 3.2637	 2.7719	 6.0356	 0.4917	60.4790	99.8816	
  6045	 2.9263	 2.1653	 5.0916	 0.7611	 3.3401	 2.2862	 5.6263	 1.0539	 3.2350	 2.1037	 5.3387	 1.1313	61.6662	99.8387	
  6046	 1.2517	 0.8674	 2.1191	 0.3843	 1.0613	 1.0092	 2.0705	 0.0520	 0.9192	 0.9715	 1.8908	-0.0523	59.8433	99.8795	
  6047	-0.4372	-0.0106	-0.4478	-0.4266	-0.6502	 0.2401	-0.4101	-0.8904	-0.5397	 0.2793	-0.2604	-0.8190	59.4941	99.8967	
  6048	-1.5784	-0.5903	-2.1688	-0.9881	-1.6383	-0.1928	-1.8311	-1.4455	-1.1978	-0.0404	-1.2382	-1.1574	59.5569	99.9116	
  6049	-0.4004	 0.3512	-0.0492	-0.7515	 0.3346	 1.0764	 1.4111	-0.7419	 1.3256	 1.4980	 2.8235	-0.1724	60.5428	99.9192	
  6050	 2.1514	 1.5833	 3.7347	 0.5682	 2.4729	 1.9897	 4.4625	 0.4832	 2.6430	 2.1606	 4.8036	 0.4823	60.1189	99.8836	
  6051	 2.5960	 2.3811	 4.9771	 0.2149	 3.3139	 2.8657	 6.1796	 0.4481	 3.7032	 3.0379	 6.7411	 0.6652	60.8106	99.8767	
  6052	 2.9810	 2.0356	 5.0166	 0.9455	 3.1429	 1.9769	 5.1198	 1.1660	 2.8581	 1.6961	 4.5542	 1.1620	61.7538	99.8390	
  6053	 0.7920	 0.6070	 1.3990	 0.1850	 0.6697	 0.7851	 1.4548	-0.1154	 0.5025	 0.9213	 1.4238	-0.4188	59.2162	99.8902	
  6054	-0.7641	-0.1324	-0.8964	-0.6317	-0.8842	 0.0986	-0.7857	-0.9828	-0.7956	 0.1806	-0.6150	-0.9762	59.4901	99.8964	
  6055	-1.5066	-0.4291	-1.9357	-1.0774	-1.2888	-0.0068	-1.2956	-1.2820	-0.7210	 0.2706	-0.4503	-0.9916	59.8998	99.9187	
  6056	 0.2632	 0.6302	 0.8934	-0.3670	 1.0880	 1.2407	 2.3287	-0.1528	 1.9759	 1.5549	 3.5309	 0.4210	61.3107	99.9076	
  6057	 2.4728	 1.7461	 4.2190	 0.7267	 2.8147	 2.1584	 4.9731	 0.6562	 3.0091	 2.3597	 5.3688	 0.6493	60.1540	99.8877	
  6058	 2.8689	 2.3820	 5.2509	 0.4869	 3.6092	 2.8036	 6.4128	 0.8055	 3.9128	 2.9179	 6.8307	 0.9949	61.1767	99.8677	
  6059	 3.1849	 2.0542	 5.2390	 1.1307	 3.3188	 2.0326	 5.3514	 1.2862	 3.1303	 1.7710	 4.9013	 1.3593	61.8142	99.8487	
  6060	 0.9473	 0.5966	 1.5439	 0.3507	 0.7317	 0.8226	 1.5542	-0.0909	 0.6254	 0.9283	 1.5537	-0.3030	59.1831	99.8925	
  6061	-0.8296	-0.1864	-1.0160	-0.6432	-0.9324	 0.0694	-0.8630	-1.0019	-0.7818	 0.2226	-0.5592	-1.0044	59.3682	99.9054	
  6062	-1.1439	-0.3597	-1.5036	-0.7841	-0.8773	-0.0113	-0.8886	-0.8661	-0.3301	 0.1593	-0.1708	-0.4894	60.6680	99.9103	
  6063	 0.3170	 0.4852	 0.8022	-0.1682	 1.1752	 1.1415	 2.3167	 0.0337	 2.0639	 1.5633	 3.6271	 0.5006	61.0553	99.9134	
  6064	 2.8832	 1.8293	 4.7124	 1.0539	 3.2476	 2.1796	 5.4272	 1.0680	 3.4162	 2.3368	 5.7530	 1.0793	60.6194	99.8850	
  6065	 3.2020	 2.3451	 5.5470	 0.8569	 3.9197	 2.7761	 6.6958	 1.1436	 4.2573	 2.9244	 7.1817	 1.3329	61.2641	99.8748	
  6066	 3.4703	 2.0035	 5.4738	 1.4669	 3.5812	 1.9760	 5.5571	 1.6052	 3.3339	 1.7596	 5.0934	 1.5743	61.7061	99.8515	
  6067	 1.1870	 0.5628	 1.7498	 0.6242	 0.9672	 0.8764	 1.8436	 0.0909	 0.9981	 1.0305	 2.0286	-0.0324	59.2135	99.9013	
  6068	-0.4920	-0.1468	-0.6388	-0.3452	-0.6563	 0.1351	-0.5212	-0.7914	-0.4807	 0.2926	-0.1881	-0.7733	59.3490	99.9087	
  6069	-0.8314	-0.2170	-1.0484	-0.6144	-0.5057	 0.2135	-0.2921	-0.7192	 0.1414	 0.4783	 0.6196	-0.3370	60.5219	99.9181	
  6070	 1.2732	 0.9690	 2.2422	 0.3043	 2.2214	 1.5462	 3.7676	 0.6751	 3.0707	 1.8584	 4.9290	 1.2123	61.8448	99.9032	
  6071	 3.3222	 1.8705	 5.1927	 1.4517	 3.6843	 2.2664	 5.9507	 1.4179	 3.8768	 2.4473	 6.3241	 1.4295	60.6528	99.8867	
  6072	 3.5332	 2.2775	 5.8107	 1.2558	 4.2188	 2.6657	 6.8845	 1.5531	 4.5638	 2.7621	 7.3259	 1.8018	61.7083	99.8746	
  6073	 3.6633	 1.8384	 5.5017	 1.8250	 3.7205	 1.7435	 5.4640	 1.9769	 3.3863	 1.5332	 4.9196	 1.8531	61.8283	99.8533	
  6074	 1.1502	 0.4669	 1.6171	 0.6832	 1.0553	 0.6763	 1.7315	 0.3790	 0.9843	 0.8762	 1.8606	 0.1081	59.4984	99.9005	
  6075	-0.4409	-0.2048	-0.6457	-0.2360	-0.5209	 0.0650	-0.4559	-0.5859	-0.3451	 0.2063	-0.1388	-0.5515	59.7000	99.9043	
  6076	-0.8144	-0.3250	-1.1394	-0.4894	-0.4628	 0.1508	-0.3120	-0.6136	 0.2600	 0.4042	 0.6642	-0.1442	60.7221	99.9176	
  6077	 1.4752	 0.9570	 2.4322	 0.5183	 2.3989	 1.5142	 3.9131	 0.8846	 3.1953	 1.7880	 4.9833	 1.4074	61.9724	99.8986	
  6078	 3.3733	 1.8125	 5.1858	 1.5609	 3.8014	 2.2231	 6.0245	 1.5782	 4.0394	 2.4335	 6.4729	 1.6060	60.8175	99.8889	
  6079	 3.7155	 2.0616	 5.7770	 1.6539	 4.4339	 2.3650	 6.7989	 2.0688	 4.6953	 2.3703	 7.0656	 2.3250	62.3770	99.8625	
  6080	 3.3463	 1.2202	 4.5665	 2.1261	 3.1808	 1.0244	 4.2051	 2.1564	 2.7247	 0.8074	 3.5321	 1.9173	61.7378	99.8611	
  6081	 0.5288	-0.0232	 0.5056	 0.5520	 0.4618	 0.4060	 0.8678	 0.0558	 0.8031	 0.6431	 1.4463	 0.1600	59.6921	99.9142	
  6082	-0.4176	-0.3385	-0.7561	-0.0790	-0.4681	-0.0551	-0.5232	-0.4130	-0.2776	 0.0452	-0.2325	-0.3228	59.9996	99.8987	
  6083	-0.8225	-0.4628	-1.2852	-0.3597	-0.4803	-0.0372	-0.5175	-0.4432	 0.1980	 0.2208	 0.4189	-0.0228	60.8462	99.9188	
  6084	 1.4438	 0.8200	 2.2638	 0.6239	 2.3270	 1.3061	 3.6331	 1.0209	 3.0407	 1.5036	 4.5442	 1.5371	62.2491	99.8917	
  6085	 2.9684	 1.5553	 4.5237	 1.4131	 3.3999	 1.9423	 5.3423	 1.4576	 3.6385	 2.1235	 5.7619	 1.5150	60.9617	99.8867	
  6086	 3.3769	 1.8737	 5.2507	 1.5032	 4.0775	 2.2888	 6.3663	 1.7887	 4.4538	 2.3251	 6.7789	 2.1286	62.1101	99.8668	
  6087	 3.4999	 1.4451	 4.9450	 2.0548	 3.4231	 1.3103	 4.7334	 2.1128	 2.9860	 1.1226	 4.1086	 1.8634	61.5899	99.8571	
  6088	 0.6554	 0.0083	 0.6637	 0.6471	 0.5238	 0.3295	 0.8533	 0.1943	 0.7677	 0.4085	 1.1762	 0.3592	60.2133	99.9024	
  6089	-0.6519	-0.4788	-1.1307	-0.1730	-0.6944	-0.1793	-0.8738	-0.5151	-0.4697	-0.0599	-0.5296	-0.4099	59.9587	99.9012	
  6090	-0.8252	-0.5087	-1.3339	-0.3165	-0.4153	-0.0612	-0.4765	-0.3541	 0.2830	 0.1712	 0.4542	 0.1117	61.0755	99.9135	
  6091	 1.8757	 1.0046	 2.8803	 0.8711	 2.7002	 1.5571	 4.2573	 1.1431	 3.4254	 1.7252	 5.1506	 1.7002	62.1263	99.8881	
  6092	 3.0465	 1.5578	 4.6043	 1.4888	 3.4313	 1.9106	 5.3419	 1.5206	 3.6306	 2.0851	 5.7157	 1.5456	60.9460	99.8878	
  6093	 3.1848	 1.7883	 4.9731	 1.3966	 3.9039	 2.1585	 6.0624	 1.7454	 4.2274	 2.1208	 6.3482	 2.1066	62.3648	99.8561	
  6094	 3.1039	 1.0751	 4.1790	 2.0288	 2.7586	 0.9590	 3.7176	 1.7995	 2.2767	 0.9402	 3.2168	 1.3364	60.3716	99.8849	
  6095	 0.4058	 0.0066	 0.4124	 0.3992	 0.4978	 0.3391	 0.8369	 0.1587	 0.8364	 0.2705	 1.1069	 0.5659	61.1986	99.8818	
  6096	-0.7103	-0.5433	-1.2536	-0.1669	-0.7304	-0.2264	-0.9568	-0.5040	-0.4378	-0.1191	-0.5569	-0.3187	60.1591	99.9022	
  6097	-0.6519	-0.4788	-1.1307	-0.1730	-0.2623	-0.0573	-0.3197	-0.2050	 0.4245	 0.2008	 0.6253	 0.2237	61.0784	99.9178	
  6098	 1.9466	 1.0175	 2.9641	 0.9291	 2.7553	 1.4764	 4.2318	 1.2788	 3.3791	 1.6186	 4.9977	 1.7605	62.2764	99.8857	
  6099	 2.8562	 1.5029	 4.3591	 1.3533	 3.2707	 1.8895	 5.1602	 1.3812	 3.5198	 2.0853	 5.6052	 1.4345	60.8859	99.8896	
  6100	 3.1920	 1.7778	 4.9698	 1.4142	 3.9154	 2.0134	 5.9289	 1.9020	 4.1227	 1.9003	 6.0231	 2.2224	62.7889	99.8478	
