OxySoft export of:	C:\Users\TO3 TechSupport\Documents\Train2Adapt\Post_tests\T2A_36_POST_NIRS
Export date:	2022/12/20 12:45:43
Start of measurement:	2022-12-20 11:31:12.889

Datafile sample rate:	10.00	Hz
Datafile duration:	3389.100	s
Datafile total number of samples:	33891

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	6.56

Device id:	291
# Receivers:	1
# Light sources:	6
# ADC:	2

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	761	nm
1	3	848	nm
1	4	761	nm
1	5	848	nm
1	6	762	nm

Export sample rate:	10.00	Hz
Selected time span:	0	3389.100
Selected time span (sample numbers):	0	33891


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (T2A_36_POST_NIRS)
3	Rx1-Tx1 HHb (T2A_36_POST_NIRS)
4	Rx1-Tx1 tHb (T2A_36_POST_NIRS)
5	Rx1-Tx1 HbDiff (T2A_36_POST_NIRS)
6	Rx1-Tx2 O2Hb (T2A_36_POST_NIRS)
7	Rx1-Tx2 HHb (T2A_36_POST_NIRS)
8	Rx1-Tx2 tHb (T2A_36_POST_NIRS)
9	Rx1-Tx2 HbDiff (T2A_36_POST_NIRS)
10	Rx1-Tx3 O2Hb (T2A_36_POST_NIRS)
11	Rx1-Tx3 HHb (T2A_36_POST_NIRS)
12	Rx1-Tx3 tHb (T2A_36_POST_NIRS)
13	Rx1-Tx3 HbDiff (T2A_36_POST_NIRS)
14	Rx1-Tx1,Tx2,Tx3 TSI% (T2A_36_POST_NIRS)
15	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (T2A_36_POST_NIRS)
16	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
    18	-0.1067	-0.0063	-0.1130	-0.1004	-0.0850	-0.0144	-0.0992	-0.0706	-0.0851	 0.0031	-0.0819	-0.0882	66.7963	99.9984	
    19	-0.0079	-0.0047	-0.0125	-0.0032	-0.0254	 0.0093	-0.0159	-0.0347	-0.0053	 0.0077	 0.0025	-0.0130	66.7961	99.9984	
    20	-0.0000	-0.0000	 0.0001	-0.0000	-0.0000	-0.0000	 0.0001	-0.0000	-0.0000	-0.0000	 0.0000	 0.0000	66.8360	99.9986	
    21	-0.0228	 0.0008	-0.0219	-0.0235	-0.0321	 0.0053	-0.0267	-0.0373	-0.0282	 0.0048	-0.0233	-0.0330	66.7965	99.9985	
    22	-0.0376	 0.0063	-0.0313	-0.0439	-0.0388	 0.0012	-0.0374	-0.0400	-0.0282	 0.0048	-0.0233	-0.0330	66.8360	99.9984	
    23	-0.0306	-0.0039	-0.0345	-0.0267	-0.0641	 0.0106	-0.0534	-0.0747	-0.0452	 0.0054	-0.0397	-0.0506	66.7570	99.9983	
    24	-0.0534	-0.0032	-0.0565	-0.0502	-0.0708	 0.0065	-0.0642	-0.0773	-0.0622	 0.0060	-0.0561	-0.0683	66.7570	99.9985	
    25	-0.0910	 0.0031	-0.0878	-0.0941	-0.0909	-0.0056	-0.0965	-0.0853	-0.0851	 0.0031	-0.0819	-0.0882	66.7967	99.9983	
    26	-0.0761	-0.0024	-0.0784	-0.0737	-0.0902	 0.0071	-0.0829	-0.0973	-0.0675	 0.0138	-0.0536	-0.0813	66.7566	99.9982	
    27	 0.0078	 0.0047	 0.0126	 0.0032	-0.0060	 0.0087	 0.0028	-0.0147	 0.0228	 0.0029	 0.0258	 0.0200	66.8752	99.9983	
    28	 0.0157	 0.0094	 0.0252	 0.0063	-0.0119	 0.0174	 0.0056	-0.0294	 0.0064	 0.0148	 0.0213	-0.0084	66.7963	99.9983	
    29	-0.0070	 0.0102	 0.0033	-0.0172	-0.0440	 0.0227	-0.0212	-0.0667	-0.0217	 0.0196	-0.0020	-0.0413	66.7568	99.9982	
    30	-0.0219	 0.0157	-0.0061	-0.0376	-0.0380	 0.0140	-0.0239	-0.0520	-0.0217	 0.0196	-0.0020	-0.0413	66.7963	99.9982	
    31	-0.0298	 0.0110	-0.0187	-0.0407	-0.0507	 0.0187	-0.0319	-0.0694	-0.0223	 0.0083	-0.0139	-0.0306	66.8360	99.9983	
    32	-0.0525	 0.0117	-0.0407	-0.0642	-0.0641	 0.0106	-0.0534	-0.0747	-0.0452	 0.0054	-0.0397	-0.0506	66.8362	99.9984	
    33	-0.0752	 0.0125	-0.0626	-0.0877	-0.0902	 0.0071	-0.0829	-0.0973	-0.0734	 0.0102	-0.0630	-0.0836	66.7967	99.9982	
    34	-0.0831	 0.0078	-0.0752	-0.0909	-0.0902	 0.0071	-0.0829	-0.0973	-0.0505	 0.0131	-0.0372	-0.0636	66.8356	99.9980	
    35	-0.0140	 0.0204	 0.0065	-0.0344	-0.0246	 0.0221	-0.0024	-0.0467	 0.0011	 0.0225	 0.0238	-0.0214	66.8356	99.9982	
    36	 0.0087	 0.0196	 0.0284	-0.0109	-0.0246	 0.0221	-0.0024	-0.0467	 0.0117	 0.0071	 0.0188	 0.0046	66.8757	99.9982	
    37	-0.0219	 0.0157	-0.0061	-0.0376	-0.0507	 0.0187	-0.0319	-0.0694	-0.0276	 0.0161	-0.0115	-0.0437	66.7965	99.9982	
    38	-0.0298	 0.0110	-0.0187	-0.0407	-0.0701	 0.0193	-0.0507	-0.0894	-0.0276	 0.0161	-0.0115	-0.0437	66.7963	99.9980	
    39	-0.0446	 0.0165	-0.0281	-0.0611	-0.0894	 0.0199	-0.0694	-0.1094	-0.0393	 0.0090	-0.0303	-0.0483	66.8362	99.9979	
    40	-0.0604	 0.0070	-0.0532	-0.0674	-0.1088	 0.0206	-0.0882	-0.1294	-0.0675	 0.0138	-0.0536	-0.0813	66.7570	99.9980	
    41	-0.0980	 0.0133	-0.0846	-0.1113	-0.1222	 0.0124	-0.1097	-0.1347	-0.0904	 0.0109	-0.0794	-0.1012	66.7967	99.9981	
    42	-0.0980	 0.0133	-0.0846	-0.1113	-0.1155	 0.0165	-0.0989	-0.1320	-0.0616	 0.0173	-0.0442	-0.0790	66.8356	99.9979	
    43	-0.0219	 0.0157	-0.0061	-0.0376	-0.0567	 0.0274	-0.0291	-0.0841	 0.0006	 0.0112	 0.0119	-0.0107	66.8752	99.9981	
    44	-0.0219	 0.0157	-0.0061	-0.0376	-0.0634	 0.0234	-0.0399	-0.0867	-0.0165	 0.0119	-0.0045	-0.0283	66.8360	99.9980	
    45	-0.0595	 0.0219	-0.0375	-0.0814	-0.1021	 0.0246	-0.0774	-0.1267	-0.0393	 0.0090	-0.0303	-0.0483	66.8757	99.9978	
    46	-0.0674	 0.0172	-0.0500	-0.0846	-0.1148	 0.0293	-0.0854	-0.1441	-0.0616	 0.0173	-0.0442	-0.0790	66.7965	99.9979	
    47	-0.0752	 0.0125	-0.0626	-0.0877	-0.1215	 0.0252	-0.0961	-0.1467	-0.0675	 0.0138	-0.0536	-0.0813	66.7965	99.9979	
    48	-0.0980	 0.0133	-0.0846	-0.1113	-0.1476	 0.0218	-0.1257	-0.1694	-0.0904	 0.0109	-0.0794	-0.1012	66.7967	99.9978	
    49	-0.1286	 0.0094	-0.1191	-0.1379	-0.1736	 0.0184	-0.1552	-0.1920	-0.1244	 0.0121	-0.1122	-0.1365	66.7572	99.9979	
    50	-0.1277	 0.0243	-0.1033	-0.1520	-0.1535	 0.0305	-0.1229	-0.1841	-0.0728	 0.0215	-0.0512	-0.0943	66.8750	99.9977	
    51	-0.0368	 0.0212	-0.0155	-0.0579	-0.0634	 0.0234	-0.0399	-0.0867	 0.0006	 0.0112	 0.0119	-0.0107	66.9146	99.9979	
    52	-0.0219	 0.0157	-0.0061	-0.0376	-0.0760	 0.0280	-0.0479	-0.1041	-0.0217	 0.0196	-0.0020	-0.0413	66.7963	99.9978	
    53	-0.0595	 0.0219	-0.0375	-0.0814	-0.1021	 0.0246	-0.0774	-0.1267	-0.0393	 0.0090	-0.0303	-0.0483	66.8757	99.9978	
    54	-0.0674	 0.0172	-0.0500	-0.0846	-0.0768	 0.0153	-0.0614	-0.0920	-0.0446	 0.0167	-0.0278	-0.0613	66.8358	99.9981	
    55	-0.0674	 0.0172	-0.0500	-0.0846	-0.0514	 0.0059	-0.0454	-0.0573	-0.0505	 0.0131	-0.0372	-0.0636	66.8360	99.9985	
    56	-0.0901	 0.0180	-0.0720	-0.1081	-0.0395	-0.0116	-0.0510	-0.0279	-0.0734	 0.0102	-0.0630	-0.0836	66.8362	99.9986	
    57	-0.1059	 0.0086	-0.0972	-0.1144	-0.0656	-0.0150	-0.0805	-0.0506	-0.0904	 0.0109	-0.0794	-0.1012	66.7965	99.9985	
    58	-0.0822	 0.0227	-0.0594	-0.1049	-0.0067	-0.0041	-0.0107	-0.0027	-0.0276	 0.0161	-0.0115	-0.0437	66.9144	99.9987	
    59	-0.0062	 0.0251	 0.0190	-0.0312	 0.0581	-0.0019	 0.0563	 0.0600	 0.0240	 0.0254	 0.0495	-0.0014	66.8748	99.9987	
    60	-0.0062	 0.0251	 0.0190	-0.0312	 0.0574	-0.0147	 0.0428	 0.0720	 0.0011	 0.0225	 0.0238	-0.0214	66.8358	99.9986	
    61	-0.0289	 0.0259	-0.0029	-0.0547	 0.0194	-0.0007	 0.0188	 0.0200	-0.0159	 0.0232	 0.0074	-0.0390	66.8358	99.9986	
    62	-0.0289	 0.0259	-0.0029	-0.0547	 0.0194	-0.0007	 0.0188	 0.0200	-0.0047	 0.0190	 0.0143	-0.0237	66.8752	99.9986	
    63	-0.0438	 0.0314	-0.0123	-0.0751	 0.0253	-0.0094	 0.0160	 0.0347	-0.0106	 0.0154	 0.0049	-0.0260	66.9149	99.9986	
    64	-0.0595	 0.0219	-0.0375	-0.0814	-0.0008	-0.0128	-0.0135	 0.0120	-0.0335	 0.0125	-0.0209	-0.0460	66.8754	99.9986	
    65	-0.0822	 0.0227	-0.0594	-0.1049	-0.0134	-0.0081	-0.0215	-0.0053	-0.0446	 0.0167	-0.0278	-0.0613	66.8752	99.9987	
    66	-0.0359	 0.0361	 0.0003	-0.0719	 0.0581	-0.0019	 0.0563	 0.0600	 0.0299	 0.0290	 0.0590	 0.0009	66.9533	99.9987	
    67	 0.0323	 0.0338	 0.0662	-0.0014	 0.1035	 0.0009	 0.1046	 0.1026	 0.0586	 0.0354	 0.0942	 0.0232	66.8746	99.9987	
    68	 0.0096	 0.0345	 0.0442	-0.0249	 0.0834	-0.0113	 0.0723	 0.0947	 0.0299	 0.0290	 0.0590	 0.0009	66.8750	99.9986	
    69	-0.0062	 0.0251	 0.0190	-0.0312	 0.0708	-0.0066	 0.0643	 0.0773	 0.0181	 0.0219	 0.0401	-0.0037	66.8750	99.9989	
    70	-0.0062	 0.0251	 0.0190	-0.0312	 0.0641	-0.0106	 0.0535	 0.0747	 0.0176	 0.0106	 0.0283	 0.0070	66.9149	99.9988	
    71	-0.0219	 0.0157	-0.0061	-0.0376	 0.0380	-0.0141	 0.0240	 0.0520	-0.0000	-0.0000	 0.0000	 0.0000	66.9151	99.9988	
    72	-0.0446	 0.0165	-0.0281	-0.0611	 0.0119	-0.0175	-0.0055	 0.0294	-0.0288	-0.0065	-0.0352	-0.0223	66.9156	99.9988	
    73	-0.0595	 0.0219	-0.0375	-0.0814	 0.0246	-0.0222	 0.0025	 0.0467	 0.0052	-0.0078	-0.0024	 0.0130	67.0333	99.9987	
    74	 0.0166	 0.0243	 0.0410	-0.0077	 0.0834	-0.0113	 0.0723	 0.0947	 0.0680	-0.0026	 0.0655	 0.0706	67.0331	99.9987	
    75	 0.0393	 0.0235	 0.0630	 0.0158	 0.0834	-0.0113	 0.0723	 0.0947	 0.0510	-0.0020	 0.0491	 0.0530	66.9548	99.9987	
    76	 0.0087	 0.0196	 0.0284	-0.0109	 0.0633	-0.0234	 0.0400	 0.0867	 0.0393	-0.0091	 0.0303	 0.0483	66.9942	99.9986	
    77	 0.0008	 0.0149	 0.0158	-0.0140	 0.0633	-0.0234	 0.0400	 0.0867	 0.0170	-0.0007	 0.0164	 0.0177	66.9151	99.9987	
    78	-0.0062	 0.0251	 0.0190	-0.0312	 0.0633	-0.0234	 0.0400	 0.0867	 0.0334	-0.0126	 0.0209	 0.0460	67.0339	99.9987	
    79	-0.0140	 0.0204	 0.0065	-0.0344	 0.0507	-0.0187	 0.0320	 0.0694	 0.0111	-0.0042	 0.0070	 0.0153	66.9548	99.9988	
    80	-0.0219	 0.0157	-0.0061	-0.0376	 0.0126	-0.0047	 0.0080	 0.0173	 0.0223	-0.0084	 0.0139	 0.0307	66.9939	99.9986	
    81	 0.0323	 0.0338	 0.0662	-0.0014	 0.0968	-0.0031	 0.0938	 0.1000	 0.0968	 0.0039	 0.1007	 0.0929	67.0721	99.9986	
    82	 0.0857	 0.0369	 0.1227	 0.0488	 0.1356	-0.0044	 0.1313	 0.1400	 0.1138	 0.0032	 0.1171	 0.1105	67.0333	99.9986	
    83	 0.0699	 0.0275	 0.0975	 0.0425	 0.1222	-0.0125	 0.1098	 0.1347	 0.0797	 0.0045	 0.0844	 0.0752	66.9545	99.9987	
    84	 0.0472	 0.0283	 0.0756	 0.0190	 0.0968	-0.0031	 0.0938	 0.1000	 0.0850	-0.0032	 0.0819	 0.0883	67.0333	99.9987	
    85	 0.0472	 0.0283	 0.0756	 0.0190	 0.0968	-0.0031	 0.0938	 0.1000	 0.0850	-0.0032	 0.0819	 0.0883	67.0333	99.9987	
    86	 0.0393	 0.0235	 0.0630	 0.0158	 0.0834	-0.0113	 0.0723	 0.0947	 0.0680	-0.0026	 0.0655	 0.0706	66.9939	99.9986	
    87	 0.0236	 0.0141	 0.0378	 0.0095	 0.0700	-0.0194	 0.0508	 0.0894	 0.0451	-0.0055	 0.0397	 0.0506	66.9545	99.9986	
    88	 0.0551	 0.0330	 0.0881	 0.0221	 0.1289	-0.0084	 0.1205	 0.1373	 0.1191	-0.0045	 0.1147	 0.1235	67.1117	99.9987	
    89	 0.1381	 0.0252	 0.1634	 0.1130	 0.1803	-0.0144	 0.1660	 0.1946	 0.1636	-0.0212	 0.1425	 0.1849	67.1126	99.9987	
    90	 0.1075	 0.0212	 0.1288	 0.0863	 0.1334	-0.0428	 0.0907	 0.1761	 0.0880	-0.0561	 0.0320	 0.1441	67.1153	99.9987	
    91	 0.0603	-0.0071	 0.0533	 0.0674	 0.0611	-0.0618	-0.0006	 0.1229	 0.0293	-0.0916	-0.0622	 0.1209	67.1165	99.9987	
    92	 0.0061	-0.0251	-0.0189	 0.0312	 0.0209	-0.0861	-0.0651	 0.1070	-0.0117	-0.1164	-0.1281	 0.1047	67.1566	99.9987	
    93	-0.0245	-0.0291	-0.0535	 0.0046	-0.0305	-0.0802	-0.1106	 0.0496	-0.0516	-0.1187	-0.1702	 0.0671	67.1174	99.9987	
    94	-0.0551	-0.0330	-0.0880	-0.0221	-0.0439	-0.0883	-0.1321	 0.0443	-0.0686	-0.1181	-0.1866	 0.0495	67.1171	99.9987	
    95	-0.0473	-0.0283	-0.0755	-0.0190	-0.0112	-0.0808	-0.0919	 0.0696	-0.0106	-0.0939	-0.1043	 0.0833	67.1544	99.9985	
    96	 0.0367	-0.0212	 0.0156	 0.0579	 0.0730	-0.0792	-0.0061	 0.1523	 0.0575	-0.0964	-0.0388	 0.1539	67.1941	99.9986	
    97	 0.0437	-0.0314	 0.0124	 0.0751	 0.0663	-0.0833	-0.0169	 0.1496	 0.0346	-0.0993	-0.0646	 0.1339	67.1156	99.9987	
    98	 0.0061	-0.0251	-0.0189	 0.0312	 0.0343	-0.0780	-0.0436	 0.1123	 0.0176	-0.0987	-0.0810	 0.1163	67.1550	99.9986	
    99	-0.0018	-0.0298	-0.0315	 0.0281	 0.0283	-0.0693	-0.0408	 0.0976	 0.0176	-0.0987	-0.0810	 0.1163	67.1547	99.9988	
   100	-0.0097	-0.0345	-0.0441	 0.0249	 0.0276	-0.0821	-0.0544	 0.1096	 0.0006	-0.0981	-0.0974	 0.0986	67.1153	99.9988	
   101	-0.0254	-0.0440	-0.0693	 0.0186	-0.0112	-0.0808	-0.0919	 0.0696	-0.0229	-0.1122	-0.1350	 0.0894	67.1159	99.9988	
   102	-0.0481	-0.0432	-0.0912	-0.0049	-0.0238	-0.0761	-0.0999	 0.0523	-0.0229	-0.1122	-0.1350	 0.0894	67.1550	99.9988	
   103	 0.0122	-0.0502	-0.0379	 0.0625	 0.0395	-0.0995	-0.0599	 0.1390	 0.0217	-0.1290	-0.1072	 0.1507	67.1951	99.9988	
   104	 0.0192	-0.0604	-0.0412	 0.0797	 0.0134	-0.1029	-0.0894	 0.1164	 0.0200	-0.1628	-0.1428	 0.1828	67.2757	99.9988	
   105	-0.0202	-0.0840	-0.1041	 0.0639	-0.0141	-0.1320	-0.1460	 0.1178	-0.0270	-0.1912	-0.2181	 0.1643	67.2767	99.9989	
   106	-0.0595	-0.1076	-0.1670	 0.0481	-0.0543	-0.1563	-0.2105	 0.1019	-0.0680	-0.2161	-0.2840	 0.1481	67.2774	99.9989	
   107	-0.0989	-0.1311	-0.2299	 0.0323	-0.0946	-0.1806	-0.2751	 0.0860	-0.1091	-0.2409	-0.3499	 0.1319	67.2781	99.9989	
   108	-0.1452	-0.1445	-0.2896	-0.0007	-0.1341	-0.1922	-0.3261	 0.0581	-0.1384	-0.2587	-0.3970	 0.1203	67.3180	99.9990	
   109	-0.1767	-0.1633	-0.3400	-0.0134	-0.1609	-0.2084	-0.3691	 0.0475	-0.1783	-0.2610	-0.4391	 0.0827	67.2386	99.9990	
   110	-0.1995	-0.1625	-0.3619	-0.0369	-0.1482	-0.2130	-0.3612	 0.0648	-0.1607	-0.2503	-0.4109	 0.0896	67.2767	99.9990	
   111	-0.1304	-0.1500	-0.2802	 0.0196	-0.0886	-0.1893	-0.2779	 0.1007	-0.0750	-0.2422	-0.3171	 0.1672	67.3549	99.9989	
   112	-0.1155	-0.1555	-0.2709	 0.0400	-0.0826	-0.1981	-0.2806	 0.1154	-0.0815	-0.2570	-0.3384	 0.1755	67.3561	99.9990	
   113	-0.1461	-0.1594	-0.3054	 0.0133	-0.1080	-0.1887	-0.2966	 0.0807	-0.1149	-0.2445	-0.3593	 0.1296	67.2764	99.9992	
   114	-0.1444	-0.1296	-0.2738	-0.0148	-0.1125	-0.1544	-0.2668	 0.0419	-0.1120	-0.1881	-0.3000	 0.0760	67.1560	99.9989	
   115	-0.1286	-0.1201	-0.2487	-0.0084	-0.0856	-0.1382	-0.2237	 0.0525	-0.0768	-0.1668	-0.2435	 0.0899	67.1547	99.9989	
   116	-0.1461	-0.1594	-0.3054	 0.0133	-0.0826	-0.1981	-0.2806	 0.1154	-0.0856	-0.2267	-0.3122	 0.1411	67.2747	99.9990	
   117	-0.2108	-0.2269	-0.4377	 0.0161	-0.1452	-0.2729	-0.4180	 0.1277	-0.1853	-0.2871	-0.4723	 0.1018	67.1974	99.9990	
   118	-0.2887	-0.2591	-0.5477	-0.0295	-0.2309	-0.3001	-0.5308	 0.0692	-0.2539	-0.2958	-0.5496	 0.0419	67.1177	99.9987	
   119	-0.1715	-0.2034	-0.3747	 0.0319	-0.0930	-0.2661	-0.3590	 0.1730	-0.1079	-0.3276	-0.4354	 0.2198	67.5158	99.9993	
   120	-0.2257	-0.3509	-0.5766	 0.1252	-0.3224	-0.5405	-0.8629	 0.2181	-0.4456	-0.7070	-1.1525	 0.2613	67.8654	99.9992	
   121	-0.3893	-0.2905	-0.6797	-0.0987	-0.4939	-0.3727	-0.8665	-0.1211	-0.4475	-0.4129	-0.8603	-0.0345	67.2045	99.9967	
   122	-0.3368	-0.1728	-0.5095	-0.1639	-0.4596	-0.2287	-0.6882	-0.2310	-0.3284	-0.3081	-0.6364	-0.0203	67.3209	99.9964	
   123	-0.2528	-0.0362	-0.2889	-0.2166	-0.4530	-0.0025	-0.4555	-0.4505	-0.1830	-0.1326	-0.3156	-0.0504	67.2355	99.9954	
   124	-0.2956	 0.0101	-0.2854	-0.3057	-0.6654	 0.0171	-0.6482	-0.6825	-0.3613	-0.1750	-0.5362	-0.1863	67.2035	99.9932	
   125	-0.4907	-0.0779	-0.5684	-0.4128	-0.9514	-0.1189	-1.0702	-0.8325	-0.6381	-0.3644	-1.0024	-0.2738	67.3737	99.9918	
   126	-0.7434	-0.2436	-0.9869	-0.4998	-1.2077	-0.2985	-1.5061	-0.9091	-0.8575	-0.5408	-1.3982	-0.3166	67.4984	99.9904	
   127	-0.8650	-0.3739	-1.2388	-0.4911	-1.3313	-0.4227	-1.7539	-0.9086	-0.9149	-0.6631	-1.5779	-0.2519	67.6596	99.9888	
   128	-1.0129	-0.5631	-1.5759	-0.4497	-1.5033	-0.6008	-2.1040	-0.9026	-1.0773	-0.8379	-1.9151	-0.2395	67.6638	99.9881	
   129	-1.2420	-0.7147	-1.9566	-0.5273	-1.7693	-0.7246	-2.4938	-1.0447	-1.2756	-0.9360	-2.2115	-0.3396	67.5428	99.9852	
   130	-1.3837	-0.7995	-2.1831	-0.5842	-1.9793	-0.7776	-2.7569	-1.2017	-1.3817	-1.0112	-2.3928	-0.3706	67.5839	99.9817	
   131	-1.4851	-0.8458	-2.3309	-0.6393	-2.1544	-0.7848	-2.9391	-1.3696	-1.4515	-1.0425	-2.4939	-0.4091	67.5835	99.9780	
   132	-1.5639	-0.8929	-2.4567	-0.6709	-2.2856	-0.8148	-3.1002	-1.4708	-1.5278	-1.0886	-2.6163	-0.4392	67.5848	99.9754	
   133	-1.7047	-0.9628	-2.6674	-0.7418	-2.5515	-0.8276	-3.3790	-1.7240	-1.6492	-1.1293	-2.7784	-0.5199	67.5038	99.9684	
   134	-1.7598	-0.9958	-2.7555	-0.7639	-2.5240	-0.7985	-3.3224	-1.7254	-1.5166	-1.0928	-2.6093	-0.4238	67.6544	99.9686	
   135	-1.5228	-0.9691	-2.4917	-0.5537	-2.1820	-0.8138	-2.9957	-1.3682	-1.3231	-1.0850	-2.4079	-0.2381	67.7347	99.9757	
   136	-1.6085	-1.0060	-2.6144	-0.6025	-2.0724	-0.9326	-3.0050	-1.1398	-1.3764	-1.1282	-2.5045	-0.2482	67.8154	99.9819	
   137	-1.6417	-1.0547	-2.6963	-0.5870	-2.0709	-1.0181	-3.0889	-1.0528	-1.4867	-1.1731	-2.6596	-0.3136	67.6591	99.9840	
   138	-1.7414	-1.0712	-2.8125	-0.6702	-2.0858	-1.0518	-3.1375	-1.0340	-1.4926	-1.1766	-2.6691	-0.3159	67.7761	99.9843	
   139	-1.7519	-1.1206	-2.8725	-0.6313	-1.9762	-1.1706	-3.1467	-0.8056	-1.4802	-1.2675	-2.7476	-0.2127	68.0196	99.9872	
   140	-1.8359	-1.2572	-3.0930	-0.5787	-2.0238	-1.3228	-3.3465	-0.7010	-1.5940	-1.3801	-2.9740	-0.2139	67.9427	99.9880	
